id,en,jp,trans
0-chapter_name,,第35章　力の正体,第35章 力量的本质
0-synopsis,,王宮の所々で懐かしい匂いを感じるというルリア。ルリアは、この王宮が自身に縁のある地ではと疑うのだが、黒騎士がそれを淡々と否定する。王宮の中の懐かしい匂いは、ルリアの出自に関する手がかりとはならなかったようだ。,露莉亚在王宫各处都有种怀念的感觉，于是怀疑自己的身世与这里有关，但这被黑骑士淡然否定。看来露莉亚对王宫感到怀念，与她的身世并无关联。
0,,くんくん……,闻闻……
1,,なんだぁ？<br>何か食い物の匂いでもしたか？,怎么了？闻到了食物的味道吗？
2,,違いますぅ！<br>そうじゃなくて……,才不是呢！不是什么食物的味道……
3,,この建物……<br>時々すごく懐かしい匂いがするんです。<br>絶対に知ってる匂いが……,在这里……有时会有种怀念的感觉。有一种我绝对熟知的气息……
4,,懐かしい匂いだぁ？<br>ってことは、<br>ルリアもエルステの出身なのか？,怀念的感觉？难道说露莉亚也是埃尔斯特人吗？
5,,そう……なんでしょうか？<br>私も……この王宮に？,是……这样吗？我也……在这座王宫里？
6,,残念だが、それはない。,很遗憾，这不可能。
7,,黒騎士さん……,黑骑士……
8,,確かに人形とルリアは、<br>似た能力を持っているが……<br>その本質は全くの別物だ。,的确，人偶和露莉亚拥有相似的能力……但本质迥然不同。
9,,現象として同じように見えるものの、<br>そもそも能力の原理からして、<br>二人の能力は別のものだ。,作为现象虽然相似，但其中的原理根本就是两种东西。
10,,じゃ、じゃあ、私は……,那、那我……
11,,エルステの出身ではない。<br>それだけは確かだ。,不是埃尔斯特人。这我确定。
12,,そう……ですか。,这样啊……
13,,…………,…………
info,,1,scene_cp35_q2_s10
