id,en,jp,trans
0-chapter_name,,第1章　風の出会い,第1章  与风邂逅
0-synopsis,,街に向かう道中、<span>姬塔</span>一行はカタリナの知識を借りて、自分達の置かれている状況や、今後の旅に必要なものを整理する。,在去往城镇的路上，姬塔一行人依靠卡塔莉娜的学识，整理了他们的现状与今后旅途的需求。
1,,"街が見えてきたぜ！<br>
結構デカい街だな！",看到城镇了！还挺大的呢！
2,,"風に流されてきたことを考えると、<br>
ここは<span class='scene-font-place'>ポート・ブリーズ群島</span>の主島、<br>
エインガナ島だろう。",考虑到我们是顺风而来的，这里大概是微风港群岛的主岛，艾因加纳岛。
3,,"この群島は交易が盛んなんだ。<br>
街まで行けば、<br>
手に入らないものはないだろうな。",这里贸易发达，只要去了城里，就没什么买不到的。
4,,"ねぇねぇ、カタリナ<br>
お空の旅って、なにが必要なのかな？",呐呐，卡塔莉娜，我们的天空之旅到底需要什么呢？
5,,"そうだな……<br>
まず私達は、兎にも角にも、<br>
瘴流域を突破しなければならない。",我想想……总之，我们肯定要突破瘴流域。
6,,"あ！　知ってる！　それ！<br>
えーっと……なんだか怖いものが、<br>
ズバーンって空を区切ってるんだよね？",哦！我知道！瘴流域！嗯……好像是很恐怖的东西，把天空分割成几片了吧？
7,,"その通りだ。<br>
瘴気の満ちる一帯、瘴流域が、<br>
世界をいくつかの空域に分断している。",没错。一个充满瘴气的流域，即瘴流域，将世界分为几个空域。
8,,"ここ<span class='scene-font-place'>ポート・ブリーズ群島</span>を含む空域は<br>
ファータ・グランデ空域と呼ばれ……<br>
<span class='scene-font-place'>エルステ帝国</span>の勢力圏でもある。",包括微风港群岛在内的空域被称为法塔格兰德空域……它也是埃尔斯特帝国的势力范围。
9,,"私の講義をちゃんと聞いていたんだな。<br>
偉いぞ、ルリア。",你有听我讲课呢，了不起啊，露莉亚
10,,"えへへ～！<br>
ねぇねぇ、トカゲさん！<br>
私、褒められちゃいました！",哎嘿嘿～！你听，小蜥蜴！卡塔莉娜夸我了！
11,,"だからオイラは、<br>
トカゲじゃねーっつの！",所以说，咱不是蜥蜴！
12,,"それで？<br>
その瘴流域を突破するには、<br>
いったい何が必要だってんだ？",于是呢？突破瘴流域需要什么呢？
13,,"大きく分けて、ふたつ。<br>
移動手段と、<span class='scene-font-spword'>空図</span>だ。",大致需要两种东西。交通工具和空图。
14,,"移動手段とは主に騎空艇のことだな。<br>
しかし、素人の操縦では<br>
非常に危険だと身に染みてわかった……",交通工具主要就是骑空艇吧。不过，我们也切身体会到了，由外行人操作实在是太危险了……
15,,"あんな不時着してちゃぁ、<br>
命がいくつあっても足りないもんな……",要是一直这样紧急降落，有几条命都不够啊……
16,,"ああ、だから私達は<br>
騎空艇の操縦を生業とする者……<br>
操舵士を仲間にする必要がある。",是啊，所以我们需要一个职业操作骑空艇的人……也就是操舵士来加入我们。
17,,"そして、<br>
その騎空艇で進むべき、<br>
航路を記したもの……それが<span class='scene-font-spword'>空図</span>だ。",以及标记有骑空艇航线的东西……也就是空图。
18,,それがあれば、瘴流域を抜けられるの？,有了这个就能穿越瘴流域吗？
19,,"むしろ、<span class='scene-font-spword'>空図</span>無しで瘴流域に挑むのは<br>
自殺行為に等しい。<br>
……一握りの化物を除いて、な。",不如说，没有空图就挑战瘴流域，那简直就是自杀行为……除了一小撮怪物。
20,,"けどよぅ、<span class='scene-font-spword'>空図</span>はバラバラになってて、<br>
各島の守護神みたいな<br>
大星晶獣が持ってるんだろ？",但是，空图不是分散在各地，在守护各个岛屿的星晶兽手中吗？
21,,"そう言われているな……<br>
まぁ、要するに私達は、<br>
前途多難極まりないわけだ……",听说是这样……嗨，不管怎么样，我们的前路都很曲折啊。
22,,グオォォ！,咕哦哦哦！
23,,"っと、出やがったぜ！　魔物だ！<br>
長い道のりになるのは間違いねぇが、<br>
まずは目の前の敵から片付けねぇとな！",噢，魔兽还是出现了！路还很长是没错，但首先要解决眼前的敌人！
info,,1,scene_cp1_q1_s20
备注,,,ver-1: @煌月夜 2018/3/30
