id,en,jp,trans
0-chapter_name,,第19章　執念と約束,第19  执念与约定
0-synopsis,,カタリナは自分のものだと姬塔一行に宣言し、遂にその本性を露わにしたヴィーラ。彼女は負傷したフュリアスを人質にし、帝国兵と姬塔一行を戦わせるのだった。,维拉终于暴露了本性，向姬塔一行宣告卡塔莉娜是属于她的。她挟持负伤的弗里亚斯作为人质，命令帝国兵与姬塔等人战斗。
0,,"さすが……<br>
帝国が手を焼いていたというのは、<br>
どうやら真実のようですね。",有两下子……看来帝国对各位也束手无策这件事是真的呢。
1,,"さぁ、話してもらうぜ……<br>
いったい何がどうなってやがんだ？",是时候告诉我们真相了……这到底是怎么回事？
2,,"何が……どうなっているか？<br>
それをお話しするには、<br>
千の夜をもってしても足りません。",到底是怎么回事……？要讲清楚一切，怕是要花上几千个夜晚呢。
3,,"なぜなら……<br>
貴方達は何も知らなすぎる。",毕竟……你们一无所知。
4,,"私がお姉様と過ごした月日……<br>
交わした言葉……<br>
悲哀に満ちた別れ……",我与姐姐大人共度的时光……交谈的话语……悲哀的离别……
5,,"ただ……<br>
あえて卑俗な言葉で、簡潔に、<br>
たった一言で申し上げるなら……",不过……如果要用卑俗的话语简洁概括成一句话……
6,,"お姉様はこの私……<br>
ヴィーラ・リーリエの<br>
ものだということです。",姐姐大人是……属于我维拉·利利耶的。
7,,なん……だってぇ！？,你说……什么！？
8,,"ふふふ……それが貴女の本性なのね。<br>
嘘なんてついていないほうが、<br>
やっぱり貴女、可愛いわ。",呵呵呵……这就是你的本性呢。果然，这样说出真话的你也挺可爱的。
9,,"お褒めに預かり光栄です。<br>
ですが、お姉様はお渡しできません。<br>
どうぞお引き取り願います。",很荣幸能听到您的赞美。不过，我是不会把姐姐大人交给你们的。还请各位退下。
10,,げほっげほっ……,咳咳……
11,,"てめぇ、<br>
最初からこれが目的だったのか！？<br>
その女騎士が……！！",你这家伙，原来这才是你的目的吗！？那个女骑士……！！
12,,"はい。<br>
お姉様を彼らから引き離すために、<br>
少々利用させていただきました。",是的。为了把姐姐大人和他们分开，我稍稍利用了你一下。
13,,"ただ……<br>
彼らは未だ健在なご様子……<br>
もう少し、利用させていただきますね。",可是……他们现在仍旧健在呢……那么，再让我利用一次吧。
14,,"なんだと……！？<br>
てめぇ、なに言って……",你说什么……！？
17,,ぐぇ！？,唔啊！？
18,,フュリアス将軍っ！,弗里亚斯将军！
19,,"帝国兵の皆様……<br>
私は生来、殺生と発酵食品が嫌いです。",诸位帝国士兵……我呢，生来就讨厌杀生与发酵食品。
20,,"しかし、お姉様が<br>
健康に良いと仰ってるのを聞き、<br>
いまは毎朝発酵食品を食べています。",不过，姐姐大人告诉我发酵食品对健康有益，所以我每天早晨都有食用。
21,,"さて……そこで問題です。<br>
いま貴方達が私とお姉様のために<br>
すべきことはなんでしょうか？",那么……问题来了。现在各位应该为了我和姐姐大人做些什么呢？
22,,ッ……！,啧……！
23,,き、貴様ら！　悪く思うなよ！,你、你们！ 可别怨我们！
24,,"おいおい……あの嬢ちゃん、<br>
ずいぶん愉快な性格だったみてぇだな。",喂喂……这个小姑娘还真会让人开心啊。
25,,"待て、ヴィーラ！<br>
ルリア達のことはもう……",等等，维拉！我和露莉亚他们已经……
26,,"ふふふ、焦ったお姉様も可愛い……<br>
ちゃんと心得ていますから、<br>
ご安心ください。",呵呵呵，姐姐大人心急的样子也很可爱……我明白的，请您放心。
27,,"帝国兵の皆様……<br>
先も言ったように、<br>
私は殺生と発酵食品が嫌いです。",那么，各位帝国士兵……我刚才也说了，我讨厌杀生和发酵食品。
28,,"くれぐれも、<br>
私に不快な思いを<br>
させないでくださいね？",千万不要惹我不快哦？
29,,"<span class='scene-font-4'>く、くそぉぉぉぉ！！</span><br>
覚悟しやがれ！",<span class='scene-font-4'>可、可恶啊啊啊！！</span>给我接招吧！
30,,"こ、こんなに戦いにくい相手は<br>
初めてだわ……",我、我还是第一次遇到这么让人为难的对手呢……
31,,"けど、あたし達だって<br>
やられるわけにはいかないんだから！<br>
いくわよ！　姬塔！",可是，我们也不能输给他们呐！ 上了！ 姬塔！
info,,1,scene_cp19_q2_s20
