id,en,jp,trans
0-chapter_name,More Than One Truth,真実は一つとは限らない,真相不止一个
0-synopsis,"De La Fille and Cathy, none other than Catherine, enter a jewel shop where they are informed of a theft that has occurred. At the same time, Barawa is asked to clear the name of the man accused of that theft.",宝石店を見かけたレ・フィーエ。店内へ入り店主と話をしていると、怪盗夜煙ことキャサリン扮するキャシーもお店へやってくる。お喋りな店主からこの店で窃盗事件があったという話を聞き驚きを隠せないでいると、再び「宝石がなくなっている」と店主が騒ぎ出す。同じ頃、バロワは宝石泥棒だと疑われたという男性から身の潔白を証明してほしいという依頼を受け証拠集めに奔走するのだった。,蕾‧芬耶和穿着凯茜装扮的怪盗凯瑟琳一同走进了一家珠宝店，在那里她们被告知发生了盗窃事件。同时，侦探巴洛瓦被请求证明被控盗窃者的清白。
3,"Oh, it's our lucky day! The cafe is open.",おお、<br>今日は店が開いているなんて幸運だった。,哦，<br>今天是我们的幸运日！咖啡厅还开着。
4,"Cathy, is this seat taken?",キャシー殿、席は空いているかな？,凯茜，这个座位有人吗？
5,"Mr. Detective, why hello. Have a seat.",あら名探偵さん、いらっしゃい。<br>カウンターへどうぞ。,噢，侦探先生。你好啊，请坐。
7,"I've got some business close by, so I thought I'd stop in.",近くに用があったから<br>寄らせてもらったよ。,我在附近有些事，所以过来坐会儿。
8,"Business is booming as ever, isn't it?",今日はいつにもまして盛況だな。,今天依旧生意兴荣，不是吗？
9,"Hehe. Yes, it is. Let me get you a drink. The usual is fine, right?",ふふ、おかげ様で。<br>今、飲み物出すわね。<br>いつものでいいかしら？,呵呵，是的。<br>让我给你拿杯喝的吧。和平常一样，对吧？
10,Not today. I'll just have a coffee. Sarya and I will be heading over to our destination straight after this.,ああ、いや今日は珈琲で。<br>この後すぐにサーヤと<br>現場へ向かう事になっているんでね。,今天不行。我只要喝杯咖啡。<br>等下萨雅和我要直奔我们的目的地。
11,"Really, now? Then I'll get the coffee ready in a jiffy.",ふふ、そうなの？　<br>わかったわ。<br>珈琲すぐに用意するわね。,这样吗？我明白了。<br>那我马上准备好咖啡。
17,(Sigh... It's so busy today...),<span class='scene-font-kokoro'>（はぁ……今日は忙しかったわ……）</span>,<span class='scene-font-kokoro'>（唉...今天太忙了...）</span>
18,And don't mess it up.,頼んだぞ。<br>しくじるなよ。,别搞砸了。
19,Understood.,うむ。,知道了。
21,(I hadn't noticed they were still around.),<span class='scene-font-kokoro'>（あら、</span><br><span class='scene-font-kokoro'>まだお客さんが残ってる……）</span>,<span class='scene-font-kokoro'>（啊，</span><br><span class='scene-font-kokoro'>还有客人没有走……）</span>
23,"I'm sorry to say, but the cafe's about to close up.",ごめんなさい。<br>そろそろ閉店のお時間なの。,我很抱歉，<br>但咖啡馆要关门了。
25,"Hm? Is it already that late? Here, this is for the tab...",え？　ああ、もうそんな時間か……<br>では、これで支払いを……,嗯？已经这么晚了吗？<br>给，这是买单的钱...
27,Hehe. Thank you very much.,ふふ、お預かりします。,呵呵，非常感谢。
33,Days later...,<span class='scene-font-katari'>それから数日後……</span>,<span class='scene-font-katari'>几天后...</span>
35,Hello.,いらっしゃいませ。,欢迎光临。
37,Would you give us the tour of this shop?,えっと、<br>少し、店内を<br>見せていただけますかしら？,你能带我逛逛店吗？
40,What do we have here? Aren't you a beautiful little lady... Please look at whatever you want.,ほう。いらっしゃいませ。<br>これはこれは美しいお嬢さんだ。<br>ええ、是非ともご覧ください。,看看是谁来了。您可真是一位美丽的女士...想要什么随便看。
41,Hehe... There were some beautiful jewels in the window display.,ふふっ。素敵な宝石が<br>ディスプレイしてあるのを<br>外から見かけたんですの。,嘿嘿...我在外面看到了一些漂亮的宝石。
42,"But not as beautiful as you, I'm sure. We do have the finest of the finest I might add.",やあ、貴方の美しさには敵いませんが<br>選りすぐりの宝石を<br>取り揃えておりますよ。,但它们绝对没有您那么美丽。我们有一系列宝石可供挑选。
43,Hehe... I believe you.,ふふ、お上手ですこと。,呵呵...我相信你。
44,What's this? A pink... diamond?,あら？　この石は……<br>ピンクダイヤですわね？,这是什么？粉红色的...钻石？
45,"That is my pride and joy. It is a raw diamond, but it's a 100-carat gem.",ええ、当店自慢のピンクダイヤです。<br>原石ですが100カラットありますよ。,是的，这是本店引以为傲的粉色钻石。虽然是原石，但是有100克拉哦
46,"Well, I never... It's not everyday you see something like that!",凄いですわ！<br>こんな希少な宝石に<br>出会えるだなんて……！,太厉害了！竟然能见到这么稀奇的宝石……！
47,So you know your diamonds.,ほう。<br>お客様はお目が高くていらっしゃる。,客人您眼光可真好。
48,I even had one even larger than this a while back. That I can't show it to you is a tragedy.,ですが、少し前まで展示していたのは<br>もっと大きな物だったんですがね……<br>お見せできないのが残念です。,我曾经有比这更大的宝石。很遗憾现在无法展示给您看。
49,What? Even larger than this?,え？　<br>では以前はこの宝石よりも<br>大きい物があったんですの？,什么？过去有比这颗宝石更大的？
50,Correct. It was truly large.,ええ。<br>一回りほどは大きかったですね。,没错。那块宝石真的很大。
51,How is that possible? So you mean to tell me that someone bought the larger one?,え？　そんなものが！<br>ですが、今は無いということは<br>どなたかが買われたのですか？,这怎么可能？你是说有人已经买下了更大的那个？
52,"Well, no... Just between us... Someone stole it.",いえ、それが……ここだけの話、<br>盗難に遭いましてね。,呃，不...悄悄告诉你...有人偷走了它。
53,What! These are horrible times we live in!,へっ！？<br>それは由由しき事態ですわ！,什么！？<br>真是太可怕了！
54,"I agree. I had thought it was the work of Chat Noir, but...",ええ。世間を賑わす怪盗シャノワールか、<br>はたまた夜煙の仕業かと<br>疑ったものですが……,是的。我原以为这是怪盗的干的，但是……
55,No... The Phantom Thief strikes again...,そんな……！<br>怪盗だなんて……,不...怪盗再次出击...
58,"Why, hello. Fille, I could hear you talking from all the way outside.",こんにちは。<br>フィーエったら、<br>お喋りが外まで聞こえてきたわよ？,噢，你好。菲耶，在外面就听到你说话了。
