id,name,text,trans
0,ニーア/尼娅,あ、あのね、姬塔さん、\n聖夜のプレゼント……\n何が欲しい……？,那，那个呢，姬塔，\n平安夜的礼物……\n想要什么……？
1,ニーア/尼娅,わ、私、姬塔さんの\n望むものなら、\nどんなものだって用意するよ。,我，我，只要是姬塔想要的，\n无论什么我都会准备的。
2,ニーア/尼娅,だから、姬塔さんの\n欲しいもの……\n私に教えて……,所以，\n姬塔想要的东西……\n请告诉我吧……
2-sel1_txt,,そ、そこまでしなくてもいいよ,不，不需要做到这个份上也可以哦
3,ニーア/尼娅,わ、私が姬塔さんに\n尽くしたいの……,我，我想为姬塔\n尽心尽力……
4,ニーア/尼娅,だって、姬塔さんは\n私を愛してくれる……認めてくれる\n大切な人だから……,毕竟，\n姬塔是爱着我……\n认同我的重要的人……
5,ニーア/尼娅,だから、尽くさせて……\nお願い……,所以，让我尽一份心意吧……\n拜托了……
6,ニーア/尼娅,それで、姬塔さんは\n何が欲しいの……？\n何でも言って……,那么，姬塔\n想要什么呢……？\n请说说看……
info,,,scene_s1_christmas_3108_v1_0_2005_1_3040169000
译者,,,麻友桑的话筒
