id,en,jp,trans
0-chapter_name,,第4話 束の間の交歓,第4话 短暂的笑谈
0-synopsis,,険しい道を進む一行。ボレミアの焦りが募っていく中、姬塔達の行く手に魔物が立ち塞がる。そんな中砂神の巫女を攫おうとしたにも関わらず、ジンに信頼を寄せるサラの姿に、ボレミアは苛立つのだった。,一行人在险峻的道路上前进。波雷米亚越来越焦急时，姬塔他们被魔物挡住了去路。这时和沙神巫女的虏获无关而对仁给予信赖的莎拉的样子，让波雷米亚受到了刺激。
0,,おい。<br>次はどっちだ。,喂，<br>接下来走哪边。
1,,まてまて……そう焦るな！<br>小さい子どもの足に、<br>このような険路は厳しいだろう……,等等等等……不要如此急躁！<br>对于小孩子而言，<br>这险道太过严苛了吧……
2,,う、うるさい！<br>そんなこと言われなくても分かってる。,烦，烦死了！<br>这些事你不说我也知道。
3,,ボレミアのやつ、相当焦ってるな……,波雷米亚那家伙，相当地焦急啊……
4,,ふふ、本人は表にこそ出さないが。<br>ああ見えて、サラちゃんのことになると<br>内心、気にしているようだしな。,呵呵，本人虽然没有表露在外。<br>看上去是那个样子，一遇到和莎拉扯上关系的事情，<br>内心还是相当在意的嘛。
5,,で……でも、ジンさん……<br>……本当はそんなに……<br>悪い人じゃないと思うんです。,但，但是，仁先生……<br>……我觉得……<br>看上去真的不那么像是坏人。
6,,ふっ……<br>某はただの痴れ者だ。,呵……<br>某人只是生性愚钝。
7,,おい……<br>そいつはお前を攫おうとしたんだぞ？<br>そんな男の肩を持ってどうする？,喂……<br>这家伙是要把你掳走的人哦？<br>你和这种男人站一边是怎么想的？
8,,で、でも……私のこと……<br>攫おうと思えば……<br>いつでも攫えたんじゃないかって……,但，但是……<br>如果真的打算掳走我的话……<br>不是任何时候都可以掳走的吗……
9,,なぁに……簡単なことだ。<br>まさかお主が砂神の巫女だとは<br>思いもよらんかっただけさ。,自然是……轻而易举。<br>仅仅没料到你竟就是沙神的巫女而已……
11,,ふん……<br>続きは魔物を倒してからだ。,哼……<br>接下来的等打倒魔物再说。
info,,1,scene_evt140531_cp4_q2_s20
