id,en,jp,trans
0-chapter_name,,第2話 護衛は笑わない,第2话 护卫不会发笑
0-synopsis,,サラを誘って一緒に遊ぼうとするルリア。その様子を見ていたボレミアは、とうとう一行に苦言を呈する。サラに対して厳しすぎるボレミアに対して、その理由を優しく尋ねるカタリナ。対するボレミアは、自分には巫女をマナウィダンの元に届ける使命があると言って聞く耳を持たない。話し込むふたりの前に、魔物が現れた。,看到露莉亚找莎拉一起玩的波雷米亚，终究还是向一行人提出了劝告。面对对莎拉过分严厉的波雷米亚，卡塔莉娜亲切地询问理由。而与此相对的波雷米亚根本不愿多听一句仅仅告诉他们自己的使命只是将巫女送到玛娜维丹处。在只顾谈话的二人前，魔物现身了。
0,,ねぇねぇ、サラちゃん。<br>ちょっとこっちに来て！<br>水たまりが池みたいでキレイだよ！,那个那个，莎拉。<br>能过来一下吗！<br>水洼像池子一样漂亮呢！
1,,あ、あの……<br>えと……,那……那个<br>……这个……
2,,おい。<br>後ろから離れるな。,喂。<br>别从我身后离开。
3,,まぁまぁ、護衛の姉ちゃんよぉ？<br>サラだって、<br>少しぐらい遊んでもいいじゃねぇか？,嘛嘛，护卫姐姐？<br>就算莎拉去玩一会<br>也没什么关系吧？
4,,ふん……勘違いするな。<br>戦闘では協力しあうが、<br>私はお前達となれ合う気はない。,哼，别会错意了。<br>只是战斗上合作而已，<br>我完全不想和你们搅在一起。
5,,んだとぉ！？<br>そんな冷たいこと<br>言わなくてもいいじゃねーか！,什么！？<br>也不用说这么冷淡的话吧？
6,,砂神の巫女に対しても同じだ。<br>無暗に我々に深入りするな。<br>わかったな。,对沙神的巫女也是一样。<br>不要过于轻率地深究我们的事。<br>明白了吗。
7,,なんでぇなんでぇ！<br>こっちが下手にでてりゃ<br>好き放題言いやがって！,什么嘛什么嘛！<br>我们这边姿态低点就在那里自说自话！
8,,……………,……………
9,,えっ、どうしましょう！<br>なんでケンカしてるんですか？<br>ケンカは良くないですよ。,该，该怎么办！<br>为什么要吵架呢？<br>吵架不好哦。
10,,まったく……<br>ルリアの言うとおりだ。,真是的……正如露莉亚所说。
11,,我々がここで仲違いしても仕方ない。<br>とりあえず、先へ進もうではないか。,我们就是在这闹翻了也没任何办法<br>。总之，还是先赶路好了。
12,,なぁ……ボレミア殿？<br>子供同士の他愛ない遊びじゃないか。<br>何もそこまで言わなくても……,呐……波雷米亚殿下？<br>就让小孩子们天真地玩不好么。<br>再怎么说也不用说到那个份上对吧……
13,,ふん……お前らとは違うんだ。<br>私には、巫女をマナウィダンの元まで<br>無事に護衛する使命がある。,哼……和你们不一样。<br>我可是有着将巫女平安无事<br>送到玛娜维丹处的使命的。
14,,巫女の身に降りかかる危険は<br>極力排除する必要がある。,任何可能发生在巫女身边的危险，<br>都需要极力排除。
15,,確かに、その通りかもしれないが……<br>ちょっと厳しすぎやしないか？,确实，的确是这样没错……<br>不过还是有点过于严厉了吧？
17,,<span class='scene-font-5'>グオオォォッ！！</span>,<span class='scene-font-5'>咕噢噢噢噢噢☆“！ ！</span>
18,,おい！　魔物のお出ましだ！<br>話し込んでる場合じゃねぇぞ！,喂！ 魔物出现了！<br>不是聊天的时候了！
info,,1,scene_evt140531_cp2_q3_s20
