id,name,text,trans
0,アリア/阿莉亚,誕生日おめでとう。\n私もこうして祝うことができて\n嬉しい思いがある。,生日快乐。\n能这样为你庆祝生日，\n我很高兴。
1,アリア/阿莉亚,それにしても艇は大騒ぎだな。\n姬塔がどれだけ慕われているか\nあれを見ればわかる。,全艇上下闹得可真厉害啊。\n由此可见你有多么地受人爱戴。
2,アリア/阿莉亚,私の誕生日もイスタバイオンでは\n盛大な祝宴が催されたものだが、\nそれは陛下への忠誠によるものだ。,从前我过生日的时候，\n伊斯塔拜恩会举行盛大的庆祝宴会，\n但那不过是向陛下尽忠的表现。
3,アリア/阿莉亚,本当の意味では、\n私が生まれたことなど\n誰も祝っていなかったのだと思う。,我想真正意义上，\n没有人是在为我的出生庆祝。
4,アリア/阿莉亚,この艇に来てから\nいろいろと自分の立場を\n突きつけられることが多い。,自从我来到这艘船上以后，\n时常会遇到迫使我\n去正视自己的立场的情形。
5,アリア/阿莉亚,だが悪い気はしないぞ。\n冷静に過去を振り返ることができるのは\n昔の自分と決別しているということだ。,但我不觉得有什么不好。\n能够冷静地回顾过去，\n也意味着我已经和过去的自己诀别。
6,アリア/阿莉亚,私は変わりつつある。\nそれはきっと、\n姬塔のおかげでもある。,我正在改变着。\n这一定也有姬塔你的功劳。
7,アリア/阿莉亚,祝福と共に、礼を言わせてくれ。,在祝福你的同时，\n让我对你说声谢谢。
info,,,scene_s2_birthday_3163_v2_0_2006_2_3040431000
译者,,,雨降星
