id,en,jp,trans
0-chapter_name,,第39章　黒き真意,第39章  黑色真意
0-synopsis,,襲い来る２体の星晶獣を退け宰相フリーシアを追い詰めた一行。しかし折り重なる帝国兵達に行く手を阻まれ、フリーシアを見失ってしまう。追撃の手掛かりを求める一行へ、森の奥に強大な力の存在を感じると告げるルリア。それをフリーシアとともにある星晶獣アーカーシャの力ではないかと直感した一行は、森の奥へと足を踏み入れるのであった。,众人击退两只星晶兽，终于包围了宰相芙莉西雅。然而又有众多帝国兵出现，让芙莉西雅顺利逃离。众人正为没有追踪的线索发愁，露莉亚表示她感到森林中有一种强大的力量。一行人推断那可能是星晶兽阿卡夏的力量，于是深入森林，向力量的源头前进。
0,,<span class='scene-font-katari'>２体の星晶獣を退け、</span><br><span class='scene-font-katari'>フリーシアを追い詰める</span><br><span class='scene-font-katari'>姬塔一行。</span>,<span class='scene-font-katari'>姬塔一行击退两只星晶兽，终于包围了芙莉西雅。</span>
1,,<span class='scene-font-katari'>しかし、一行は、</span><br><span class='scene-font-katari'>折り重なる兵達に行く手を阻まれ</span><br><span class='scene-font-katari'>フリーシアの姿を見失ってしまう。</span>,<span class='scene-font-katari'>然而又有众多帝国兵出现，让芙莉西雅顺利逃离。</span>
2,,くそ……<br>戦力としては期待できない連中でも、<br>壁くらいにはなるということか……,切……毫无战斗力的家伙也能充当人肉障碍么……
3,,あれだけの兵を連れていたのも、<br>きっと最初から、<br>そのつもりだったんでしょうね……,她带来这么多士兵，早就想好这一招了吧……
4,,しかし、これでひとまず、<br>窮地は脱したわけだが……,不过，这样总算摆脱困境了……
5,,どうする？　この先……<br>退くか、進むか……,怎么办？接下来……是退还是进……
6,,あの宰相が、<br>このまま大人しく、<br>ルリアを諦めてくれるとは思えねーぜ！,那宰相不可能就这样放弃露莉亚的！
7,,まったくだな……<br>それに、逃げていたのでは、<br>あの人形は取り戻せない。,没错……而且，就这样逃走的话可没办法抢回人偶。
8,,そして何より性に合わない……<br>奴が我々に背を向けた今こそ、<br>完膚なきまでに叩き潰してやる……！,这也不符合我的作风……既然敌人背对着我们逃走，我们就让他们腹背受敌彻底倒下。
9,,確かに……<br>このまま放っておいて、<br>後手に回るのは得策ではないな……,的确……这样放着不管确实不是上策……
10,,しかし、どうやって後を追う？<br>もう宰相殿の姿はどこにも……,不过，我们怎么追？宰相阁下早就逃得无影无踪了……
11,,それ、もしかしたら……,这个，说不定……
12,,さっきから、<br>すごく強い力を感じるんです……<br>この森の、もっと奥に……,我一直感觉到一种很强的力量……在森林的深处……
13,,星晶獣アーカーシャの力か……,是星晶兽阿卡夏的力量么……
14,,とすりゃあ……<br>おそらくその近くに……,那么……只要找到力量的源头……
15,,ああ……<br>フリーシアと……あの人形がいる。,没错……芙莉西雅……还有人偶，都在那附近。
16,,そんなら決まりだな！<br>こうなりゃ帝国の連中とも、<br>この島で決着をつけてやろうぜ！,那就这么决定了！就在这座岛上和帝国做个了断吧！
info,,1,scene_cp39_q1_s10
