id,en,jp,trans
0-chapter_name,,第37章　森に眠る歴史,第37章  林中沉眠的历史
0-synopsis,,以前<span class='scene-font-place'>ルーマシー群島</span>を訪れた際、ロゼッタが黒騎士と面識のある様子だったことを思い出すビィ。ロゼッタはあの時の行動にも思惑があったことを明かし、古い約束がある、と口にする。,阿碧回想起以前众人在<span class='scene-font-place'>露玛茜群岛</span>相遇时，萝赛塔与黑骑士似乎认识。萝赛塔坦白那时的行动都是有意为之，为了兑现一个古老的约定。
0,,そういや、前に<span class='scene-font-place'>ルーマシー</span>に来たとき<br>黒騎士とロゼッタは、<br>知り合いっぽかったよな。,说起来，之前来<span class='scene-font-place'>露玛茜群岛</span>的时候，黑骑士和萝赛塔好像认识啊。
1,,む……言われてみればそうだったな。<br>二人は以前から面識があったのか？,嗯……你这么一提，好像是呢。你们两个之前就认识了吗？
2,,ふふ……<br>ちょっと一言では言えない仲よね？<br>ねぇ？　黒騎士さん。,呵呵……有些一言难尽呢。对吧，黑骑士。
3,,知り合い、というほどのものでもない。<br>ただ、名前と顔を知っていた程度だ。,算不上认识。只是知道名字和长相，仅此而已。
4,,この女は神出鬼没な上、<br>目的というものが、<br>まったく読めんからな……,毕竟这女人神出鬼没，我也看不透她的目的……
5,,女心は空の底よりも深くって、<br>そうそう理解出来るものじゃないの。,女人的心深不可测，不会让你那么容易看明白的。
6,,けど、アタシだって、<br>ただ自由気ままに<br>動いてるわけじゃないんだから。,不过，我也不是在随心所欲地行动哦。
7,,<span class='scene-font-place'>ルーマシー</span>で、<br>勝手にオルキスを<br>連れ出したりしてたけど……,上次在<span class='scene-font-place'>露玛茜</span>，你不是一时兴起带走了欧尔姬丝吗……
8,,あれにもちゃんと、<br>考えがあったってのかよ？,那件事你也是考虑过才做的吗？
9,,そうね……<br>もちろん、ただ楽しいからで<br>動くこともあるけど……,是呢……虽然做事还是有趣最重要啦……
10,,約束があるの……<br>もうずいぶん前にした約束なんだけどね。,我和人约定过……已经是很久很久以前的约定了。
11,,約束……ですか？<br>それって……,约定……吗？那是……
12,,ふふ……<br>残念だけど、<br>詳しくは教えてあげられないわ。,呵呵……抱歉，现在还不能告诉你们哦。
13,,これは、<br>いまアタシが語っていいことじゃない。<br>まだ、その時じゃない……,我现在还不能说。时机还没成熟……
14,,それよりも、<br>いまはいまで<br>ちゃんとすべきことがあるわ。,不过，我们现在还有要做的事情。
15,,アタシ達には時間がないんだから……<br>魔物なんて<br>さっさと片付けちゃいましょう。,留给我们的时间很少了……魔兽什么的赶紧解决掉，继续前进。
info,,1,scene_cp37_q1_s20
