id,en,jp,trans
0-chapter_name,,届けたい言葉,
0-synopsis,,ロミオがエスカラスの末裔達を暗殺していることを知り、一行は強く反対する。国の為に誰かがやらなければ、と譲らないロミオだったが、彼自身、将来の展望を持てずにいた。そんな日々の中、下町の酒場でサオウの戯曲の批判をしていた酔っ払い達と口論になるロミオ。大人気なかったと反省するが、それをきっかけに演劇好きの老人と知り合い意気投合する。,一行人得知罗密欧在暗杀埃斯卡勒斯末裔的残党，表示强烈反对。但罗密欧态度坚决，认为必须有人为国家的利益做出牺牲，就算他必须为此牺牲自己的未来。某天，罗密欧在酒馆听见两个醉鬼在批评莎翁的戏曲，便与他们争论起来。他自己也觉得这一行为稍显幼稚，但以此为契机，他结识了一位同样喜欢戏曲的老人。
0,,この人達、いったい<br>なんだったんですか……？,他们到底是什么人……？
1,,…………,
2,,お前のことを狙ってたみてぇ<br>だけどよぉ……なぁロミオ、<br>なんでなんだ？,好像是冲着你来的……罗密欧，到底怎么了？
3,,……巻き込んでしまって<br>すまない。,……抱歉把你们卷进来了。
4,,そういうことじゃなくてよぉ……<br>何か危ない目にあってるんだとしたら<br>言ってくれって。力になるぜ！,不是这个问题……你要是遇到了什么危险就告诉咱们呗。咱们能帮你的！
5,,そうですよ！<br>何かあったんですか？,对呀！究竟发生了什么事？
6,,<span class='scene-font-katari'>一行の追及にあい、</span><br><span class='scene-font-katari'>ロミオはやがて重い口を開く。</span>,<span class='scene-font-katari'>在众人的逼问下，罗密欧这才犹豫地开口。</span>
7,,君達には、<br>話したくなかったんだが……,我本来，不想告诉你们的……
8,,さっきの奴らは、<br>エスカラスの末裔を<br>名乗る組織の者達だ。,他们是埃斯卡勒斯末裔的人。
9,,エスカラス……？<br>あ！　それって、この前の戦争の裏で<br>暗躍してたって奴らのことだよな！？,埃斯卡勒斯……？啊！那不就是之前在战争中搞鬼的那些人吗！？
10,,そんな人達に狙われてるんですか！？<br>もしかして、王様だったってことが<br>バレちゃったんでしょうか？,你被他们盯上了吗！？难道说，他们发现了你的真实身份？
11,,いや、そうではなくて……<br>むしろ、僕の方が彼らを<br>狙っているんだ。,不，不是的……正相反，是我找上了他们。
12,,お前が！？<br>そ、それってもしかして……,你！？意、意思是……
13,,奴らは、未だに国家転覆を<br>諦めてはいない。,他们还未放弃颠覆国家政权的企图。
14,,放置しては、いつ何時、<br>この前のような悲劇が<br>また起きるかわからない。,如果放着不管，很可能又会发生相同的悲剧。
15,,じゃあお前は、<br>そいつらのことを……,那，你是在……
16,,ああ。見つけ次第、<br>消している。<br>もちろん、秘密裏にな。,没错。找到一个，消灭一个。当然，必须在暗中下手。
