id,en,jp,trans
0-chapter_name,,届けたい言葉,愿与君语
0-synopsis,,ヘミングスが劇作家サオウであると知ったロミオにサオウは、ジュリエットから依頼された新作戯曲の制作を「サオウ」として行わないかと持ちかける。「人の心に寄り添い、癒す」というかつて二人で夢見た理想と変わらぬジュリエットの想いを依頼の手紙から感じ、ロミオは申し出を引き受ける。新作の上演は成功し、ロミオは新しい道を歩んでいく決意をするのだった。,在罗密欧得知海明斯就是剧作家莎翁后，莎翁提出让罗密欧作为莎翁来创作朱丽叶向其委托的新剧本。罗密欧读完朱丽叶给莎翁的来信，从其中感受到两人「走近人心，治愈人心」的昔日理想，便接受了莎翁的提议。新作成功上演，而罗密欧也决定了今后前进的道路。
2,,<span class='scene-font-katari'>エスカラスの残党達を切り捨てた</span><br><span class='scene-font-katari'>ロミオは、暗い路地裏で</span><br><span class='scene-font-katari'>暫し立ち尽くす。</span>,<span class='scene-font-katari'>斩杀埃斯卡勒斯的残党之后，罗密欧独自伫立在昏暗的小巷中。</span>
3,,自分が何を選んだのか、<br>わかっていたはずだったのだがな……,我还以为，我明白自己选择了什么……
4,,<span class='scene-font-katari'>剣から滴り落ちる血が穏やかな</span><br><span class='scene-font-katari'>日々を塗りつぶしていくようで、</span><br><span class='scene-font-katari'>心が重く沈む。</span>,<span class='scene-font-katari'>顺剑流下的血水仿佛抹去了所有昔日的安宁。</span>
5,,……ああ、いけない。<br>ヘミングス殿との約束の時間が。,……啊，不好。快到和海明斯先生约定的时间了。
6,,だが……あの方に会うのも、<br>今日で最後にした方が<br>いいのかもしれないな……,不过……和他见面一事，今后还是作罢吧……
7,,<span class='scene-font-katari'>ロミオは、暗い気持ちで</span><br><span class='scene-font-katari'>剣をおさめ、足早に</span><br><span class='scene-font-katari'>その場を立ち去った。</span>,<span class='scene-font-katari'>罗密欧消沉地收起剑，离开现场。</span>
13,,ヘミングス殿、遅くなって<br>申し訳ございません。,海明斯先生，抱歉，我来晚了。
14,,<span class='scene-font-katari'>約束の時間を少し過ぎた頃、</span><br><span class='scene-font-katari'>ロミオはヘミングスの</span><br><span class='scene-font-katari'>家へとやってきた。</span>,<span class='scene-font-katari'>约定的时间稍过，罗密欧终于赶到海明斯的家中。</span>
15,,ヘミングス殿？<br>……いらっしゃらないのか？,海明斯先生？……不在家吗？
16,,<span class='scene-font-katari'>返事がないことを不審に思い、</span><br><span class='scene-font-katari'>薄暗い部屋を見渡す。</span>,<span class='scene-font-katari'>没有回应。这让罗密欧感到不对劲，马上向光线昏暗的里屋看去。</span>
17,,ぅ……うう…………,呜……呜呜…………
18,,っ……！？<br>ヘミングス殿！,呃……！？海明斯先生！
19,,<span class='scene-font-katari'>床にうずくまるように</span><br><span class='scene-font-katari'>倒れている影に気が付き、</span><br><span class='scene-font-katari'>慌てて駆け寄る。</span>,<span class='scene-font-katari'>里屋有一个人影匍匐在地。罗密欧慌忙赶到其身边。</span>
20,,ヘミングス殿！<br>ヘミングス殿、どうされたのです！？<br>しっかりしてください！,海明斯先生！海明斯先生，您怎么了！振作点！
21,,ぐ……コン、デル……か？,唔……是、孔德尔……吗？
22,,大丈夫ですか！？<br>いったい何が……！,您没事吧！？到底怎么了……！
23,,なに、いつものこと……<br>なにぶん、もう歳だからのぉ。,没什么，常有的事……大概是因为上了年纪吧。
24,,……ともかく、すぐに<br>ベッドへ。,……总之先去床上休息吧。
25,,おお、すまんのぉ。,哦，麻烦你了。
26,,<span class='scene-font-katari'>ロミオは、ヘミングスを抱えて</span><br><span class='scene-font-katari'>ベッドへと運ぶ。</span>,<span class='scene-font-katari'>罗密欧带着海明斯来到床边。</span>
32,,何か必要なものは<br>ありますか？,有什么需要，尽管告诉我。
33,,うむ……じゃあ薬を<br>取ってもらえるかな？<br>机の上にあるはずなんだが。,唔……那帮我把药拿来吧。就在桌子上。
34,,わかりました。<br>机の上……<br>ああ、これですね。,好的。桌子上……是这个吧。
36,,<span class='scene-font-katari'>薬瓶を取った拍子に、机の上の</span><br><span class='scene-font-katari'>帳面が落ちてしまう。</span>,<span class='scene-font-katari'>罗密欧拿起药瓶时，不料碰落了桌上的笔记本。</span>
37,,すみません……！<br>ん……こ、れは……？,抱歉……！嗯……这、是……？
