id,en,jp,trans
0-chapter_name,,海辺の恋愛話,海边的恋爱谈话
0-synopsis,,ビーチボールで遊んでいる最中、イルザは遠くへ転がっていったボールを拾いにコートを離れる。するとボールが転がった先にいた男にイルザはしつこくナンパされる。姬塔の助けもありどうにかナンパ男をまくが、ナンパ男の熱心な様子に、再び接触してくるかもしれないとイルザは頭を悩ますのだった。,众人玩沙滩排球时，伊尔莎因为要去捡滚得很远的球而离开了球场，然后在球停下的地方被一名男子纠缠搭讪了。尽管在姬塔的帮助下总算是摆脱了搭讪男，但是看那人热心的样子，伊尔莎担心他可能还会过来搭话。
1,,<span class='scene-font-4'>はぁぁーッ！！</span>,<span class='scene-font-4'>哈————！ ！</span>
3,,はわわわぁーーっ！！,哇哇————！ ！
7,,はうぅ……<br>また１点取られちゃいました……,唔……又被得分了……
8,,<span class='scene-font-katari'>くじ引きでグループ分けをした結果</span><br><span class='scene-font-katari'>姬塔はビィとルリア、</span><br><span class='scene-font-katari'>イルザはコルワと組む事になった。</span>,<span class='scene-font-katari'>抽签分组的结果，姬塔和碧、路利亚一组，伊尔莎和可露瓦一组。</span>
9,,ナイスイルザ！<br>流石ね！,干得漂亮，伊尔莎！不愧是你！
10,,コルワが打ちやすいボールを<br>上げてくれたからだ。,还是因为可露瓦你传了个容易打的球给我啊。
11,,<span class='scene-font-katari'>姬塔は奮闘しているものの</span><br><span class='scene-font-katari'>イルザとコルワの息の合った連携に</span><br><span class='scene-font-katari'>苦戦を強いられている。</span>,<span class='scene-font-katari'>虽然姬塔也很努力奋斗，但在伊尔莎和可露瓦萨的默契配合下打得很艰苦。</span>
12,,クソ！<br>こうなったら奥の手だぜ、<br>姬塔！,可恶！既然这样只能出绝招了，姬塔！
13,,<span class='scene-font-katari'>姬塔は強く頷き、</span><br><span class='scene-font-katari'>ビィとポジションを入れ替える。</span>,<span class='scene-font-katari'>姬塔用力点了点头，和碧交换了位置。</span>
14,,ほぅ……？<br>どんな作戦か見せてもらおうか。,哦...？让我看看你们要用什么样的策略吧。
16,,<span class='scene-font-katari'>イルザは真上に投げたボールを</span><br><span class='scene-font-katari'>姬塔達のコートに向かって</span><br><span class='scene-font-katari'>強く打ちこむ。</span>,<span class='scene-font-katari'>伊尔莎用力地将笔直抛到天上的球打向姬塔她们的场地。</span>
