id,en,jp,trans
0-chapter_name,,第4話　夢魔の罠,第四章 梦魔的陷阱
0-synopsis,,イケロスを倒した姬塔達はカタリナの夢の中へと進む。ルリアを失ってしまう悪夢に囚われたカタリナの目を覚ますため、ルリアはカタリナへ必死に語りかける。夢の中の帝国兵に襲われ危機に陥る姬塔達を前に、ついにカタリナは正気を取り戻し、共に帝国兵へと立ち向かう。,众人打倒伊卡洛斯，进入了卡塔丽娜的梦境。为了让卡塔丽娜从失去露莉娅的恶梦中醒来，露莉娅拼命地呼唤着。在险些被梦境中的帝国兵袭击时，卡塔丽娜终于恢复了正常，与众人一同对抗帝国兵。
0,,<span class='scene-font-katari'>姬塔達は</span><br><span class='scene-font-katari'>イケロスを倒し、</span><br><span class='scene-font-katari'>カタリナの夢に続く扉をくぐった。</span>,姬塔一行人打倒了伊卡洛斯，进入了卡塔丽娜的梦之门。
1,,……いたぞ！<br>姐さんだ！,有了！是大姐头！
2,,<span class='scene-font-katari'>姬塔達がみつけたのは</span><br><span class='scene-font-katari'>大怪我を負ったルリアを抱いた、やはり</span><br><span class='scene-font-katari'>酷い怪我をしているカタリナだった。</span>,姬塔等人找到了抱着重伤的露莉娅，仍旧身受重伤的卡塔丽娜。
3,,……私が……<br>私が、君を連れ出そうとしなければ……<br>君は、死んだりしなかったのに……,……如果……如果我没有带你走，你就不会死……
4,,許してくれ、ルリア……！,原谅我，露莉娅……！
5,,カタリナ！<br>カタリナ、しっかりして！<br>これはただの夢なの！,卡塔丽娜！卡塔丽娜，振作一点！这只是梦！
8,,うぅ…………,呜呜……
9,,……ねぇカタリナ。<br>カタリナは私に約束してくれたよね、<br>広い空を見せてあげるって。,呐卡塔丽娜。卡塔丽娜和我约好了呢，要带我去看广阔的天空。
10,,私はもう、空の広さを知ってるよ。<br>その空の下に沢山の島があることも……,我已经知道了，天空是多么的宽广。在那天空之下，有着数不尽的岛屿……
11,,色んな島に行ったし、<br>これから先も色んな島へ行きたい！,我们已经去过了很多岛屿，从今往后也想要一起去更多岛屿！
12,,それを望んでもいいんだって……<br>カタリナが、教えてくれた。,可以许这样的愿望……是卡塔丽娜，告诉我的。
13,,…………,…………
14,,私、今皆と一緒にいられて<br>すごく幸せだよ。<br>この幸せはカタリナのおかげ。,我现在和可以和大家在一起，感到十分幸福。这份幸福是多亏了卡塔丽娜才能有的。
15,,だから……お願い。<br>こんな結末認めないで。<br>悪い夢から目を覚まして……カタリナ！,所以，拜托你，不要就这样接受这种结局。从恶梦中醒过来吧……卡塔丽娜！
16,,…………,…………
17,,なんだぁこいつら！？<br>邪魔すんなよぅ！, 怎么回事这群家伙！真碍事！
18,,ビィさん危ない！！<br>,碧，危险！
19,,<span class='scene-font-katari'>帝国兵がビィに向かって矢を射掛けるも</span><br><span class='scene-font-katari'>モルフェがビィを引っ張って</span><br><span class='scene-font-katari'>矢から逃した。</span>,莫尔菲拉着碧躲开了帝国兵射来的弓箭。
20,,夢の回廊と同じです、<br>ここで怪我したら<br>体も無事じゃすみません！,这里和梦之回廊一样，在这里受伤的话，身体也会受到影响！
21,,早くカタリナさんを連れて、<br>この悪夢から逃げなきゃ……！,不快点带着卡塔丽娜，从这个恶梦逃出去的话……！
22,,<span class='scene-font-katari'>姬塔達を取り囲んだ</span><br><span class='scene-font-katari'>帝国兵達は、</span><br><span class='scene-font-katari'>武器を片手に襲いかかってくる。</span>,包围着姬塔等人的帝国兵也拿起武器袭击了过来
23,,<span class='scene-font-katari'>姬塔は必死に応戦するも、</span><br><span class='scene-font-katari'>呆然としたままのカタリナを庇い</span><br><span class='scene-font-katari'>どうしても動きが鈍くなってしまう。</span>,姬塔保护着愣在原地的卡塔丽娜，拼命地迎战，然而不论怎么样动作都很迟钝。
24,,カタリナ、お願い……<br>目を覚まして……！,卡塔丽娜，求求你……醒过来……！
25,,危ねぇ、ルリア！！<br>避けろっ！！,危险，露莉娅！快躲开！！
26,,<span class='scene-font-katari'>防戦一方の姬塔やモルフェ、</span><br><span class='scene-font-katari'>ヴェトルの隙を突いて</span><br><span class='scene-font-katari'>帝国兵がルリアに迫る。</span>,帝国兵冲破了防守一方的姬塔，莫尔菲和薇特尔中的空隙，向露莉娅迫近。
27,,…………！,…………！
30,,大丈夫か、ルリア！,没事吗，露莉娅！
31,,……カタリナっ！<br>良かった……悪夢から覚めたんだね！,……卡塔丽娜！太好了……从恶梦中醒过来了！
32,,ふぃ～、危ないところだったぜぇ……<br>冷や冷やさせないでくれよな、<br>姐さん！,呼……千钧一发啊……别让我们提心吊胆的啊，大姐！
33,,すまない。<br>ルリアや姬塔を誘った私が<br>旅の記憶に惑うとは……,对不起。带着露莉娅和姬塔踏上旅途的我却因旅途记忆而迷惑……
34,,お話は……<br>後にした方が、良さそう……,有话……之后再说，比较好……
35,,そうだな！　姬塔！<br>こいつらを蹴散らして<br>悪夢からおさらばしようぜ！！,对啊！姬塔！赶紧打飞这群家伙，从恶梦中逃出去吧！
info,,1,scene_evt160531_cp4_q3_s20
