id,en,jp,trans
0-chapter_name,,第4話　夢魔の罠,第四章 梦魔的陷阱
0-synopsis,,囚われていたルリアを研究所から連れ出したカタリナ。しかし、ふたりは帝国兵に発見されてしまい、カタリナは重傷を負う。そしてその隙を突き、帝国兵の矢はルリアをも容赦なく襲うのだった。,卡塔丽娜将被帝国研究所囚禁的露莉娅救了出来。然而，二人被帝国兵发现，卡塔丽娜受了重伤。之后，趁着空档，帝国兵的箭矢也毫不留情地射向了露莉娅。
5,,ルリア、こっちへ……,露莉娅，往这边……
6,,…………,…………
7,,<span class='scene-font-kokoro'>（帝国の研究所に囚われていた少女、</span><br><span class='scene-font-kokoro'>ルリア。）</span>,（被帝国研究所囚禁的少女，露莉娅）
8,,<span class='scene-font-kokoro'>（私は彼女を連れ、研究所を脱出した。</span><br><span class='scene-font-kokoro'>少女を利用する非道に</span><br><span class='scene-font-kokoro'>耐え切れなかったからだ。）</span>,（我因为无法忍受他们残忍地利用少女的行径，带着她从研究所逃跑了。）
9,,よし……ここまでは<br>なんとか見つからずに来られたな……,好……总算没被发现地到了这里……
10,,……カタリナ。<br>私、本当に<br>連れて行ってもらっていいの……？,……卡塔丽娜。真的可以，带我走吗……？
11,,勿論さ。<br>自由を手に入れて、<br>君の望むものを見に行こう。,当然。获得自由，去看你想看的东西吧。
12,,どこまでも続く空……<br>緑の森、賑やかな街、<br>君の知らない全てのものを……,无边无际的天空……绿色的森林，喧闹的街道，你所不知道的东西全部都……
13,,……うん。,……嗯。
14,,<span class='scene-font-kokoro'>（まだ不安そうなルリアの手を引き</span><br><span class='scene-font-kokoro'>私は軍の施設から抜け出そうとする。）</span>,（我拉着还是很不安的露莉娅的手，准备逃出军队的设施）
15,,まずは街の人ごみにまぎれよう。<br>この布で髪を隠して……,首先先混进街上的人群吧。用这块布遮住头发……
18,,……いたぞ！　カタリナ中尉だ！<br>やはり例の少女を連れている！,……在这里！是卡塔丽娜中尉！果然带着那个少女！
19,,中尉程の実力者、<br>まともに切り結んでは<br>無駄な犠牲が出る……弓兵！,有中尉这样的实力的人，从正面进攻只会造成无用的牺牲……弓兵！
22,,ぐあっ……！！,呜啊……！！
23,,……カタリナ！？<br>きゃあああっ！！,……卡塔丽娜？！啊啊啊啊！
28,,あ……,……啊
30,,ルリア！？,露莉娅？！！
31,,ルリアっ！<br>ルリア……しっかりしろ、ルリア！！,露莉娅！露莉娅……振作一点！
32,,油断するな！　矢、つがえ！！,不要松懈！放箭！！！
33,,…………！,…………！
34,,<span class='scene-font-kokoro'>（ルリア程に貴重な存在の命を</span><br><span class='scene-font-kokoro'>奪おうとするはずがないと……</span><br><span class='scene-font-kokoro'>……私は、考えていた。）</span>,（我以为，他们应该不会杀死露莉娅这样贵重的对象……）
35,,<span class='scene-font-kokoro'>（だが、帝国は……</span><br><span class='scene-font-kokoro'>……ルリアを手放すくらいなら、</span><br><span class='scene-font-kokoro'>彼女の命を奪うことを選んだ。）</span>,（然而，帝国……比起放她逃走，选择了杀死她。）
36,,<span class='scene-font-kokoro'>（ルリアの体から熱が失われていく。）</span>,（露莉娅的身体正在失去温度）
37,,<span class='scene-font-kokoro'>（私は……私が、</span><br><span class='scene-font-kokoro'>ルリアを……）</span>,（我……是我把露莉娅……）
info,,1,scene_evt160531_cp4_q1_s10
