id,en,jp,trans
0-chapter_name,,出撃前日,出击前日
0-synopsis,,ある日、イルザの定例の報告中、「組織」の司令官のもとに不穏な知らせが入る。イルザと契約者候補の訓練兵にある任務を言い渡した司令官の言動に、イルザは違和感を持つ。その後、イルザは気持ちを切り替える儀式を行うと、鬼教官として訓練場へ向かう。兵達を叱咤激励し、決して過ぎた無理をさせぬよう気を配りながら、イルザの厳しい訓練は日没まで続くのだった。,某日，在伊尔莎进行定期报告的时候，“组织”的司令官收到了一个危险的消息。司令官向伊尔莎及契约者候补的训练兵交代了某个任务，对于他的行为，伊尔莎感觉到了一丝违和。随后伊尔莎进行了切换心情的仪式，重新化身鬼教官前往训练场。叱咤激励士兵，也同时注意不让他们太过勉强，伊尔莎的这严格的训练一直持续到日落。
1,,<span class='scene-font-katari'>組織のとある一室で</span><br><span class='scene-font-katari'>イルザは担当している訓練兵について</span><br><span class='scene-font-katari'>定例の報告をしていた。</span>,<span class='scene-font-katari'>在组织的某个房间里，伊尔莎正针对她负责的训练兵进行定期报告。</span>
2,,……以上が先日行った<br>銃撃試験の合格者となります。,……这些是前几天枪击试验的合格者。
3,,委細承知した。,详细情况我了解了。
4,,<span class='scene-font-katari'>カーテン越しに姿を隠した男は</span><br><span class='scene-font-katari'>淡々と言葉を返す。</span>,<span class='scene-font-katari'>藏身在幕布后的男人淡淡地回答道。</span>
5,,ところで、以前お前が言っていた<br>武器の契約者の候補についての<br>報告はないのか？,话说回来，以前你提到过的武器契约者候补的事，有没有报告？
6,,リストに纏めております。<br>こちらです。,已经整理到清单里了。请看这个。
7,,<span class='scene-font-katari'>イルザは持っていたリストを</span><br><span class='scene-font-katari'>カーテンの下に差し出す。</span>,<span class='scene-font-katari'>伊尔莎将手上的清单从幕布下递给对方。</span>
9,,ふむ……３名か。,嗯……3人啊。
10,,いずれも私の試験を突破した者であり、<br>特筆するような問題はありません。,都是突破了我的试验的人，没有什么特别需要注意的问题。
11,,特にリストの一番上の訓練兵は<br>己を高めようという向上心が一際強く、<br>契約者として相応しい素質を感じます。,特别是名单最上面的训练兵，自我提高的向上心很强，我感觉他有作为契约者的素质。
12,,近いうちに実戦への投入を開始し、<br>十分な経験を積ませた後で<br>武器を試させる所存です。,我准备近期将他们投入实战，让他们充分积累经验以后尝试配合武器。
13,,そうか。<br>まぁ、その辺りの裁量は<br>現場責任者のお前に任せよう。,是吗。这方面的事情就交给现场负责人的你斟酌处理吧。
14,,承知しました。<br>司令官殿。,遵命，司令官阁下。
16,,<span class='scene-font-katari'>司令官のそばに置いてあった</span><br><span class='scene-font-katari'>伝声機が突然震え出す。</span>,<span class='scene-font-katari'>司令官手边的传声机突然震动起来。</span>
18,,私だ。<br>ああ、問題ない。<br>続けてくれ。,是我。啊，没问题。你继续说。
19,,<span class='scene-font-kokoro'>（前は武器が関わると</span><br><span class='scene-font-kokoro'>もっと大騒ぎになったものだがな）</span>,<span class='scene-font-kokoro'>（以前事情只要跟武器有关就会变得很麻烦）</span>
20,,<span class='scene-font-kokoro'>（今では上層部の興味は</span><br><span class='scene-font-kokoro'>温室育ちの新設隊にしかないらしい。</span><br><span class='scene-font-kokoro'>時代も変わるものだな）</span>,<span class='scene-font-kokoro'>（而现在上级好像只对在温室里成长的新设部队有兴趣。时代变了啊）</span>
21,,……ん。,……嗯。
22,,<span class='scene-font-katari'>伝声機から“敵”という言葉が聞こえ、</span><br><span class='scene-font-katari'>耳をそばだてるイルザ。</span>,<span class='scene-font-katari'>从传声机里听到“敌人”这个词，伊尔莎竖起耳朵听了起来。</span>
23,,<span class='scene-font-katari'>伝声機から漏れ出る音に集中するものの</span><br><span class='scene-font-katari'>ノイズ混じりの言葉は殆ど聞き取れず</span><br><span class='scene-font-katari'>内容を知ることは出来なかった。</span>,<span class='scene-font-katari'>虽然集中精神去听了传声机里传出来的声音，但话里混杂着杂音，基本上听不清楚，无法分辨内容。</span>
24,,うーむ……<br>……やはり、そう来たか……,嗯…… ……果然，这样了啊……
25,,<span class='scene-font-kokoro'>（司令官殿が</span><br><span class='scene-font-kokoro'>あんなに思い悩んでいるとは珍しい）</span>,<span class='scene-font-kokoro'>（司令官阁下会这样烦恼真是少见）</span>
26,,<span class='scene-font-kokoro'>（報告者は</span><br><span class='scene-font-kokoro'>銃がどうとか言っていたな。</span><br><span class='scene-font-kokoro'>敵の武器が何か問題なのか？）</span>,<span class='scene-font-kokoro'>（报告人好像说了铳怎么怎么样。是敌人的武器有什么问题吗？）</span>
27,,<span class='scene-font-kokoro'>（……何か引っかかる）</span>,<span class='scene-font-kokoro'>（……有些在意）</span>
28,,わかった。<br>引き続き調査を続けろ。<br>くれぐれも他言無用で当たれ。,我明白了。你继续调查。注意保密不要泄露消息。
30,,司令官殿、<br>緊急出動が必要でしょうか？,司令官阁下，需要我紧急出动吗？
