id,name,text,trans
0,クラリス/克拉莉丝,え、うちにプレゼント……って、<br>あっ、そっか、<br>今日はホワイトデーだっけ。,欸、送给我礼物……吗、<br>啊、这样啊、<br>今天是白色情人节来着。
1,クラリス/克拉莉丝,ありがとねっ☆<br>姬塔☆,谢谢你☆<br>姬塔☆
2,クラリス/克拉莉丝,ねぇねぇ、姬塔。<br>プレゼント、開けてみてもいい？,呐呐、姬塔。<br>礼物、打开看看可以吗？
3,クラリス/克拉莉丝,あはは……<br>そんなに心配そうな顔<br>しなくてもいいよ。,啊哈哈……<br>不要摆出那么<br>担心的样子嘛。
4,クラリス/克拉莉丝,姬塔からの<br>プレゼントなら、<br>うち、なんだって……,姬塔送的<br>礼物的话、<br>我、什么都可以啦……
5,クラリス/克拉莉丝,……って、なんでもない！,……啊、我什么都没说！
6,クラリス/克拉莉丝,い、今のはなし！<br>なしだから！,刚、刚刚的不算！<br>你什么都没听到！
7,クラリス/克拉莉丝,ほ、本当になんでもないから！<br>だから、姬塔、<br>気にしないでっ！,真、真的什么都没有！<br>所以、姬塔、<br>不要在意！
8,クラリス/克拉莉丝,ううっ～～っ！<br>ほ、本当に<br>気にしちゃダメだからね！,唔唔唔～～唔！<br>真、真的<br>不能在意哦！
9,クラリス/克拉莉丝,あ、後、その……,还、还有、就是……
10,クラリス/克拉莉丝,プレゼント、<br>ありがと、姬塔☆,礼物、<br>谢谢你、姬塔☆
info,,,scene_s3_white_3040_v1_0_2003_3_3040046000_1
