id,en,jp,trans
0-chapter_name,Carefree Bomber Girl,,天真爆破少女
0-synopsis,"An energetic girl named Clarisse helps the crew with a monster-hunting mission. While they celebrate their victory, she hears about the crew's journey and tells 姬塔 she wants to join.",一个名叫克拉莉丝，精力充沛的女孩帮助骑空团执行了一项讨伐委托。在庆功会上，她听说骑空团的旅程后告诉姬塔她想加入。
0,Ugh... I wonder how long our backup plans to keep us waiting.,,呃……我想知道增援是要让我们等多久。
1,They should have been here by now. I wonder if they got lost.,,他们应该已经到了。我想也许是迷路了。
2,The crew has undertaken a mission to hunt down monsters running rampant in the mountains of a certain island.,,在一座岛上，骑空团接受了一个讨伐山中成群魔物的委托。
3,"But they've heard that there are too many monsters to handle alone, so they've arranged to meet with some backup before proceeding.",,但是他们听说魔物太多以致难以独自解决，所以他们决定先叫来一些援军再继续前进。
4,I'm getting sick of waiting... Why don't we just move on already?,,我不想再等了……不如我们继续前进吧？
5,Huh? Who's that behind you?,,咦？你背后的人是谁？
6,Who in the world could it be?,,会是谁呐☆
6-sel1_txt,Why don't you tell us?,,是谁？
6-sel2_txt,You're late.,,你迟到了。
7,Well? Who do you think I am? Tee-hee...,,猜猜看我是谁？嘻嘻...
8,"Um, excuse me... Who are you, really?",,嗯，对不起……你到底是谁？
9,"Fine... I guess I'll give it away. I'm Clarisse, the adorable alchemy prodigy! Yay!",,好吧……算了。我是美少女炼金术士克拉莉丝！耶！
11,"Whoa now! If you were any crabbier, you'd have claws! Are you just at that age?",,哇奥，竟然这么生气，你到了那个微妙的年纪了吗？
12,Um... Who might you be?,,当然咯！你以为会是谁？
13,Whoops! Sorry! I guess I should just introduce myself.,,唔！抱歉!或许我应该先自我介绍一下。
14,"I'm Clarisse, the adorable alchemy prodigy! Yay!",,呼哈哈！我是美少女炼金术士克拉莉丝！耶！
15,"I feel dumb even asking this... but are you our backup for this mission, little girl?",,虽然说起来很怪……但是小姑娘你就是我们讨伐魔物的援军吗？
16,Sure am! Who did you think would show up?,,当然可以！你认为谁会出现？
17,Well... maybe someone who looks a little stronger for starters.,,嗯嗯……至少比新人看上去再强一点点的那种……
18,Oh. I suppose I do look like a run-of-the-mill sweetie pie at first glance.,,啊哈。了解了解，我自己也知道第一眼看上去我就是个普通的美少女嘛。
19,Um... Are you our only backup then?,,嗯……我们的增援只有克拉莉丝小姐一个人吗？
20,"Yep! And it's a good thing too, because two or three people like me would be way too annoying!",,对！而且这也是件好事，因为我这样的人再有两三个会很烦的！
