id,en,jp,trans
0-chapter_name,,旅行とウリポン,旅行和小猪
0-synopsis,,帰艇後、アンチラはクビラに、クビラが欲しそうに見ていた首飾りを手渡す。そこに姬塔達が、似た首飾りを手に現れる。クビラが欲しそうに見ていた首飾りが売り切れていたので、似たものを探したという。皆の気持ちに心から喜ぶクビラ。話題が旅行先に移ると、クビラは意を決して自分の行きたい温泉地について語る。一行はクビラの案に賛成し、大いに盛り上がるのだった。,回到船上后，安琪拉和阿尼拉，将库碧拉想要的项链送给了她。在这之后姬塔他们，手拿着一条相似的项链出现了。因为库碧拉看起来想要的那条项链售罄了，于是便寻找了相似的。库碧拉对于大家的关心打从心底感到高兴。当话题转为关于旅行时，库碧拉下定决心说自己想去温泉。一行人赞同了库碧拉的提案，热闹的讨论着。
2,,ほら……<br>着いたよ、アンチラちゃん。<br>そろそろ起きたら？,好啦……到了哦，安琪拉。差不多该起床啦？
3,,だいじょうぶですー<br>きょうはふかふかなのでー,没关系的—因为今天是轻飘飘的—
4,,どういう意味、それ……？,这是什么意思呀……？
5,,くふふ……<br>結局帰りもず～っと<br>しっぽに巻きつかれておるな！,嘻嘻……结果回来的时候也一直用尾巴卷着呢！
6,,うん……<br>今日は特に甘えん坊さんだったね。,恩……今天真是一个爱撒娇的孩子呢。
7,,<span class='scene-font-katari'>辺りが暗くなってきた頃、</span><br><span class='scene-font-katari'>アニラ・アンチラ・クビラは</span><br><span class='scene-font-katari'>グランサイファーへと戻ってきた。</span>,当天色变暗时，阿尼拉，安琪拉，库碧拉回到了格兰赛法。
8,,<span class='scene-font-katari'>ただ、姬塔とビィ、ルリアは</span><br><span class='scene-font-katari'>街で用事があるとのことで</span><br><span class='scene-font-katari'>まだ帰艇していなかった。</span>,但是，姬塔和碧，露莉亚还有事情要去街上，所以还没有回来。
9,,ほれ、アンチラ！<br>しゃきっとせんか！,好啦，安琪拉！快打起精神！
10,,しゃきしゃきは<br>もうまにあってますのでー,打起精神已经赶不上了——
11,,……いいのか、アンチラよ？<br>そろそろアレをじゃな……,这样好吗，安琪拉呦？差不多该做那个了哦……
12,,……はっ！　そうだった！,……啊！是这样呢！
13,,<span class='scene-font-katari'>アニラの言葉を聞いた途端、</span><br><span class='scene-font-katari'>ぱっちりと目を覚ますアンチラ。</span>,听到阿尼拉的话后，安琪拉一下子清醒了起来。
