id,en,jp,trans
0-chapter_name,,北北西の守護神,北北西的守护神
0-synopsis,,北北西の神社・亥神宮を目指していた一行は、道中で亥神宮の主・クビラに出会う。クビラは歴代の亥神で唯一「神授の剛力」という怪力を持たず、立派な先代に遠く及ばないことを思い悩んでいた。姬塔はクビラが何かを変えたがっていると感じ、空の旅に誘う。クビラを支えてきた巫女の後押しもあり、クビラは一行と共に蒼空へ飛び立つことを決意するのだった。,朝着北北西的神社.亥神宫前进的一行人，在途中遇见了亥神宫的主人，库碧拉。库碧拉是历代亥神中唯一一个没有「神授的刚力」这种怪力的，烦恼着自己无法触及伟大的先代而烦恼着。姬塔认为要改变库碧拉的一些地方，邀请她一起在空中旅行。在支持着库碧拉的巫女的推动下，库碧拉决定于一行人一起在蓝天中进行旅行。
1,,<span class='scene-font-katari'>旅の途中、霊験あらたかな</span><br><span class='scene-font-katari'>十二の神社の噂を聞いた一行。</span>,在旅行的途中，一行人听说了十二神社会有神佛显灵的传闻。
2,,<span class='scene-font-katari'>無病息災の福を授かれると聞き、</span><br><span class='scene-font-katari'>今年の恵方である北北西の神社、</span><br><span class='scene-font-katari'>亥神宮を目指していたのだが──</span>,传闻能授予健康好运的祝福，以作为今年的吉利方位北北西的神社，亥神宫为目标进发着──
3,,<span class='scene-font-katari'>一行は亥神宮がある山の中で</span><br><span class='scene-font-katari'>道に迷ってしまっていた。</span>,一行人却在亥神宫所在的山中迷路了。
4,,参ったぜ……<br>方向は合ってるはずなんだけどな……,真是头疼啊……方向没错才对啊....
5,,……あっ！<br>あの池のそばに、<br>誰かいるみたいですよ！,……啊！那个池子旁边，好像有人的哦！
6,,<span class='scene-font-katari'>ルリアが指さす先では、</span><br><span class='scene-font-katari'>ひとりの少女が、猪の子供──</span><br><span class='scene-font-katari'>ウリボウ達の身体を洗っていた。</span>,露莉亚所指的方向，一个少女独自一人， 清洗着野猪的幼崽—小猪瓜们的身体（注:原文ウリボウ在日语里专指野猪幼崽，因为背部的条纹看起来像是蜜瓜一样，在此翻译为小猪瓜，后面猪仔的名字也是尽量往瓜的意思翻译）。
7,,……どう、ヒコウリ？<br>気持ちいい？,……怎样，黄瓜？舒服吗？
8,,ぷひ～♪,噗噗〜♪
9,,ふふ、よかった。<br>じゃあ次はタロウリね。,呵呵，太好了。那么接下来就是芋瓜了呢。
10,,ぷひ、ぷひ～♪,噗噗，噗噗〜♪
11,,なんだか<br>優しそうなお姉さんです！,看起来是个温柔的大姐姐呢！
12,,あの姉ちゃんに神社までの道を<br>聞いてみようぜ！,我们向这个大姐姐问下去神社的路吧！
13,,<span class='scene-font-katari'>一行が少女に近づこうと</span><br><span class='scene-font-katari'>足を向けた瞬間──</span>,一行人的脚步朝着少女接近的一瞬间──
14,,……誰？,……谁？
15,,<span class='scene-font-katari'>先程までの様子とは</span><br><span class='scene-font-katari'>打って変わって、</span><br><span class='scene-font-katari'>少女は鋭い眼光を一行に向ける。</span>,一改之前的状态，少女向一行人露出锐利的目光。
16,,おい……<br>アレ、こっち睨んでるよな……？<br>どうする、姬塔？,喂……她好像一直盯着我们啊……？怎么办，姬塔？
16-sel1_txt,,<span class='scene-font-katari'>笑顔で手を振る</span>,微笑着挥手
16-sel2_txt,,<span class='scene-font-katari'>大声で名乗る</span>,大声自我介绍
17,,そうですね！<br>怪しくないって伝えないと……,是这样呢……要告诉她我们不是什么可疑的家伙！
18,,にこ～っ！<br>渾身の笑顔だぜ！,微笑〜！这可是我浑身解数的笑容哦！
19,,<span class='scene-font-katari'>にこやかに手を振る</span><br><span class='scene-font-katari'>姬塔達だったが……</span>,姬塔一行人虽然微笑着挥着手……
20,,な、なに……？<br>ますます怪しい……,什，什么？感觉越来越可疑了……
21,,あれれ……？<br>余計に警戒されちゃってます……,咦……？感觉变得更加警戒了……
22,,そうだな……<br>怪しいモンじゃねぇって<br>伝えねーとな！,是的呢……要告诉她我们不是什么奇怪的人！
23,,私はルリアでーす！,我是露莉亚—！
24,,オイラはビィだぜー！,咱是碧哦—！
25,,ぷっひぷっひぷ～♪,噗噗噗〜♪
26,,……ヒコウリっ！<br>返事しなくていいから。<br>怖い人だったらどうするの……！,…… 黄瓜！不用理他们就好，要是一群可怕的人的话怎么办……！
27,,はわわ……<br>余計に怪しまれちゃったみたいです……,啊哇哇……好像产生了更大的怀疑……
28,,とりあえず、近くに行って<br>話した方がよさそうだな……,总之，还行走近些好好谈谈比较好吧……
29,,<span class='scene-font-katari'>息詰まる緊張感の中、</span><br><span class='scene-font-katari'>姬塔達は池に向かう。</span>,在紧张的气氛中，姬塔朝着池塘走去。
34,,……こんな山奥に、<br>一体、何の用？,……在这样的深山里，你们究竟有何贵干？
35,,い、いや、オイラ達<br>亥神宮を目指してたんだけどよ。<br>道に迷っちまって……,不，啊呀，我们是想要去亥神宫的。但是却迷路了……
36,,……亥神宮を？<br>普通の参拝客は、<br>参道を歩いてくるはずだけど。,……亥神宫？普通的参拜客，应该是顺着神宫前的参道走才对。
37,,<span class='scene-font-katari'>姬塔は、他の島から</span><br><span class='scene-font-katari'>来た都合で、参道に続く正面の港とは</span><br><span class='scene-font-katari'>別の場所に艇を停めてきたことを話す。</span>,姬塔解释道，因为是从其他的空岛过来的，并没有在连接着参道正面的港口停泊。
38,,……なるほど。,……原来如此。
39,,でも、やっぱり怪しい。<br>空飛ぶトカゲなんて、<br>本でも見たことないし……,但是，还是很奇怪。能在天上飞的蜥蜴，就算是在书里都没见过……
40,,オイラはトカゲじゃねぇ！<br>怪しくもねぇぞ！,咱可不是蜥蜴，没有什么奇怪的！
41,,<span class='scene-font-katari'>緊張が高まる中──</span><br><span class='scene-font-katari'>姬塔は、何やら</span><br><span class='scene-font-katari'>足に柔らかな温もりを感じる。</span>,在越发紧张的氛围中——姬塔，感受到有什么温暖柔软的东西在脚上。
42,,<span class='scene-font-katari'>おそるおそる、</span><br><span class='scene-font-katari'>足下を見てみると──</span>,小心翼翼的，低头看了看脚下──
43,,ぷひぃ～～～♪,噗噗~~~♪
44,,わわっ！<br>姬塔の足下に<br>ウリボウさん達が……！,啊哇哇“！ 小猪瓜们在姬塔的脚边……！
45,,ちょっと、もう！<br>知らない人に近づいちゃダメだって<br>言ってるのに……！,等等，真是的！明明和你们说了不要靠近陌生人……！
46,,<span class='scene-font-katari'>姬塔にすり寄るウリボウ達。</span><br><span class='scene-font-katari'>愛らしい鳴き声が響き、</span><br><span class='scene-font-katari'>張りつめた空気が一気に弛緩する。</span>,靠近姬塔的这些小猪爪们。发出可爱的叫声，紧张的空气一下子缓和了下来。
47,,まったく、<br>ヨウリまで行っちゃうなんて……,真是的，怎么就连蜜瓜都跑过去了.....
49,,ぷひぷひ～♪,噗噗〜♪
50,,<span class='scene-font-katari'>姬塔がヨウリと呼ばれた</span><br><span class='scene-font-katari'>ウリボウの頭を撫でると、</span><br><span class='scene-font-katari'>気持ちよさそうに鳴き声をあげた。</span>,姬塔抚摸着被叫做蜜瓜的小猪瓜的脑袋，它发出了舒服的叫声。
51,,ふふっ、かわいいです！,哈哈，好可爱啊！
52,,……ありがと。,……谢谢。
56,,うわぁ！？　消えちまったぞ！？<br>一体どうなってんだ！？,哇！？消失不见了！？究竟发生么了什么！ ？
57,,……大丈夫。<br>私の中に戻っただけだよ。,……没事的。只是回到了我的体内而已。
58,,お姉さんの中に……？,在大姐姐的体内……？
59,,うん。<br>私の守り神みたいなもので……<br>生まれた時から一緒にいるんだ。,是啊。就像是我是守护神一样……自我出身而来就一直在一起。
60,,……それにしても、<br>人の悪意に敏感なウリボウが、<br>初対面の人になつくなんてね。,……即便如此，对人的恶意很敏感的小猪瓜，居然会这样亲近初次见面的人。
61,,悪い人達じゃないみたいだけど……<br>念のため。,看起来好像不是什么坏人……以防万一。
62,,<span class='scene-font-katari'>少女は足下に咲いていた花を摘むと、</span><br><span class='scene-font-katari'>何やら唱えながら</span><br><span class='scene-font-katari'>花びらを散らしていく。</span>,少女摘下了脚下的一朵花，一边念着什么摘散着花瓣。
63,,……信じる、信じない、<br>……信じる、信じない……,……可以相信，不能相信……可以相信，不能相信……
64,,<span class='scene-font-katari'>そのまま花びらは散っていき、</span><br><span class='scene-font-katari'>最後の一枚を散らすと同時に、</span><br><span class='scene-font-katari'>彼女はほっとしたように頷いた。</span>,花瓣就像这样一片一片散落，在最后一枚落下的同时，她松下一口气点了点头。
65,,信じる……と。<br>うん。やっぱり。,可以相信……吗。恩。果然。
66,,何だったんだ、今の？<br>何かの儀式かよ？,那是什么，刚才的？是什么仪式吗？
67,,ううん、ただのおまじない。<br>先代に教えてもらったんだけど……,不，只是一个小占卜。虽然是先代教给我的……
68,,……ま、話は歩きながらにしようか。<br>社まで案内するよ。,……嘛，让我们边走边说吧，我带你们去神社。
69,,<span class='scene-font-katari'>こうして一行は、</span><br><span class='scene-font-katari'>ウリボウを連れる少女に</span><br><span class='scene-font-katari'>案内してもらうことになるのだった。</span>,一行人像这样，接受了带着小猪瓜的少女的带路。
74,,<span class='scene-font-katari'>亥神宮まで歩く道すがら、</span><br><span class='scene-font-katari'>姬塔達は驚愕の</span><br><span class='scene-font-katari'>事実を知る。</span>,在走向亥神宫的路途中，姬塔得知了一个令人震惊的事实。
75,,……じゃあ、姉ちゃんが<br>今年の歳神だってのかよ！？<br>こんな山の中で会うとはなぁ。,……那么，大姐姐就是今年的岁神吗！？居然在这样的山里遇到了。
76,,亥神宮の主、クビラだよ。<br>改めて、よろしく。,亥神宫的主人，库碧拉哦。再一次，请多指教。
77,,……それで、貴方達は？,……那么，你们是？
78,,ああ！　オイラ達は──,啊！ 我们是──
79,,<span class='scene-font-katari'>一行は旅の目的について語り、</span><br><span class='scene-font-katari'>これまでの旅路について話していく。</span>,一行人诉说着旅途的目的，谈论着至今为止的旅途所发生的事情。
84,,……本気で、<br><span class='scene-font-spword'>イスタルシア</span>に……？,……真的，要去伊斯塔尔西亚？
85,,帝国や星晶獣との戦いなんて……<br>嘘ついてるって感じじゃないけど、<br>ちょっと信じられない。,和帝国还有星晶兽战斗……虽然感觉不是说谎，但还是难以置信。
86,,ふふん。全部本当のことだぜ！<br>なぁ、姬塔？,哼哼。全部都是真的哦，呐，姬塔？
87,,<span class='scene-font-katari'>笑顔で頷く姬塔を、</span><br><span class='scene-font-katari'>不思議そうに見るクビラ。</span>,微笑点头的姬塔，看着一脸不可思议表情的库碧拉。
88,,<span class='scene-font-kokoro'>（迷いのない、真っ直ぐな瞳……）</span>,（没有一丝迷茫，率直的眼神……）
89,,<span class='scene-font-kokoro'>（なんでだろう。</span><br><span class='scene-font-kokoro'>少し懐かしい感じがする……）</span>,（为什么，总觉得有些怀念的感觉……）
96,,……着いたよ。<br>ここが亥神宮。,……到了哦，这里就是亥神宫。
97,,おぉ……！<br>すげぇ人だかりだな！,哦……！这里的人好多啊！
99,,……クビラ様、お帰りなさいませ。<br>少しは肩の力が抜けましたか？,……库碧拉大人，欢迎回来。有稍微放松了吗？
100,,うん、まあね。<br>時間作ってくれてありがと。,恩，是的，感谢你能抽出时间。
101,,<span class='scene-font-katari'>クビラを出迎えた老年の女性。</span><br><span class='scene-font-katari'>聞けば、クビラの神事を補佐する</span><br><span class='scene-font-katari'>亥神宮の巫女だという。</span>,迎接库碧拉的是一位年迈的女性。听说，她是辅佐库碧拉的亥神宫的巫女。
102,,クビラ様。<br>そろそろ……,库碧拉大人。是是时候了……
103,,そうだね……<br>行ってくるよ。,是的呢……我先去了。
104,,何かあるんですか？,是要做什么吗？
105,,うん。<br>年明けのお役目を締めくくる<br>大切な神事があって──,恩。为了履行总结新年的职务，有一个重要的祭祀──
108,,おっ、アンタが亥神だな？<br>すげえ怪力だって噂の……,哦，你就是亥神吗，听说有着很不得了的怪力呐……
109,,<span class='scene-font-katari'>話に割り込んできたのは、</span><br><span class='scene-font-katari'>数人の屈強な男達だった。</span>,打断对话的，是几个强壮的男人。
110,,「神授の剛力」……だっけか？<br>ぜひ腕試しさせてくれよ。,「神授的刚力」……不是吗？务必让我们感受一下啊。
111,,なんだよ急に。<br>ちょっと失礼じゃ……,什么啊突然这样，有些失礼哦……
112,,<span class='scene-font-katari'>クビラはビィを手で制すると、</span><br><span class='scene-font-katari'>落ち着いた様子で話しかける。</span>,库碧拉用手制止了碧，一脸冷静的说道。
113,,じゃあ、それを持てたら<br>戦ってあげる。,那么，拿起它的话，我就和你们战斗。
114,,<span class='scene-font-katari'>クビラが指したのは、</span><br><span class='scene-font-katari'>祠の台座に丁重に飾られた、</span><br><span class='scene-font-katari'>太い竹筒のような神器だった。</span>,库碧拉所指之处，是一个在祠堂的台座上郑重装饰的，像是一个巨大的竹筒的神器。
115,,おいおい、そんなことでいいのか？<br>じゃあ遠慮なく──,喂喂，这种东西就可以吗？那么我就不客气了——
117,,"……んあ？ ",……啊？
118,,……んじゃこりゃ！？<br>びくともしねぇぞ！,……这是什么啊！ ？纹丝不动呀！
119,,ど、どうせイカサマだろ！<br>祠に固定されてんだ！,肯，肯定是使诈吧！一定是固定在了祠堂上！
121,,……そんなことないけど？,……没有这种事情哦。
122,,<span class='scene-font-katari'>顔を真っ赤にして頑張る</span><br><span class='scene-font-katari'>男達を意にも介さず、</span><br><span class='scene-font-katari'>クビラはひょいと神器を持ち上げる。</span>,完全不在乎累的面红耳赤的男人们，库碧拉一下子就举起了神器拿在了手上。
123,,マ、マジかよ……<br>なんつぅ怪力だぁ……！,真的假的啊……这是何等的怪力啊……！
124,,すんません、<br>お邪魔しましたぁーっ！,非常抱歉，打扰了——！
126,,姉ちゃん、すげぇじゃねぇか！<br>あいつらが言ってた<br>シンジュのゴウリキってヤツか？,大姐姐，好厉害啊！这就是他们说的神明授予的怪力吗？
127,,……別に。<br>大したことじゃないよ。,……并不是。没什么大不了的。
128,,それじゃ、<br>私は準備に行ってくるから。,那么，我就去做准备了。
130,,皆様。よろしければ、<br>クビラ様の晴れ舞台を<br>見ていきませんか？,大家，如果可以的话，能观看库碧拉大人的盛大表演吗？
131,,お役目……でしたよね。<br>見に行ってみましょう、<br>姬塔！,职责……是这样呢，一起去看吧，姬塔！
139,,うわぁ……！<br>すごい人だかりです……！,哇……！真是惊人的人群……！
140,,<span class='scene-font-katari'>巫女の案内で、</span><br><span class='scene-font-katari'>神社の裏手にある開けた岩場に</span><br><span class='scene-font-katari'>辿り着いた一行。</span>,在巫女的带领下，一行人到了神社背面开阔的岩场。
145,,<span class='scene-font-katari'>人だかりの中心には</span><br><span class='scene-font-katari'>鳥居より巨大な岩塊が鎮座しており、</span><br><span class='scene-font-katari'>太い縄で縛り上げられていた。</span>,在人群的中心一块比鸟居还大的石块镇坐在那，由一根粗大的绳子绑了起来。
146,,一体、何が始まるんだ？,这里究竟会发生什么？
147,,<span class='scene-font-spword'>『厄砕き』</span>──厄を封じた岩の塊を<br>亥神が粉砕し、無病息災を祈念する、<br>亥神宮の伝統的な神事です。,『击碎厄运』──封印着厄运的岩石由亥神来粉碎，带来健康好运的祝福，这是亥神宫传统的神事。
148,,ふ、粉砕って……<br>アレをか？,粉，粉碎……把那个吗？
149,,<span class='scene-font-katari'>ビィが岩塊を見上げていると、</span><br><span class='scene-font-katari'>その上に先程の神器を手にした</span><br><span class='scene-font-katari'>クビラが現れる。</span>,碧抬头看着那个岩石的时候，在那顶端出现了拿着刚才的神器的库碧拉。
151,,…………,…………
152,,<span class='scene-font-katari'>クビラは呼吸を整えたのち、</span><br><span class='scene-font-katari'>得物を振り上げると──</span>,库碧拉调整了呼吸，向上挥舞着武器──
