id,en,jp,trans
0-chapter_name,,夢を歩む双子,
0-synopsis,,カタリナとラカムを悪夢から救い出すため夢の回廊を探索中、歩き疲れた姬塔達は休憩を取る。モルフェが淹れたお茶を飲んだ一行は全員が全く違う味を感じていた。不思議がる姬塔達に、ヴェトルは夢の中のお茶はそれぞれのお茶に関する記憶から生じた味になっている、と説明するのだった。,
0,,<span class='scene-font-katari'>星晶獣オネイロスの力によって、</span><br><span class='scene-font-katari'>悪夢に囚われてしまった</span><br><span class='scene-font-katari'>カタリナとラカム。</span>,卡塔丽娜和拉卡姆因星晶兽奥涅伊洛斯之力的影响而被关在恶梦中。
1,,<span class='scene-font-katari'>ふたりを助けるため、</span><br><span class='scene-font-katari'>姬塔達はヴェトルの魔法で</span><br><span class='scene-font-katari'>夢の回廊にやってきた。</span>,为了救出他们二人，姬塔一行人借助薇特尔的魔法前往梦之回廊。
2,,それにしても、<br>この夢の回廊ってのは<br>おかしなところだぜ……,虽说如此，这个梦之回廊也真是个奇怪的地方……
3,,ここには上下も左右もなくて、<br>見えている場所にたどり着くのも<br>一苦労ですもんね……,在这里没有上下左右之分。光是到达可见的地方去就很吃力了呢……
4,,んふふ……上下はないけど<br>落とし穴はある。<br>天井に繋がってるかもだけど。,呵呵……虽然不分上下却有陷阱呢。也许连着天花板也说不定。
5,,う～ん、本当に不思議な場所ですね。<br>迷子になっちゃいそう……,嗯~真是不思议的地方呢，感觉会迷路……
6,,はぁ……なんか、同じところを<br>ぐるぐる回ってる気分だぜ……<br>オイラ疲れてきちまったよ……,哈……总感觉……好像一直在同一个地方打转啊……咱也累了……
7,,今の私達は、心だけの存在……<br>……みたいな、ものだから……<br>疲れたと思った時、疲れるの。,我们现在是，只有心的存在，一类的……所以，觉得累的话，就会累了。
8,,んふふ、にわとりが先かな？<br>卵が先かな？<br>どっちがどっち、どっちもどっち。,呵呵，是先有鸡？还是先有蛋？你觉得是哪边，就是哪边。
9,,うん？　じゃあ疲れてないと思えば、<br>この疲れは消えるってことか？,嗯？那如果觉得自己不累的话，疲劳就会消除吗？
10,,でも、一度疲れたって感じちゃったら<br>疲れてない、って考えるのは<br>難しいと思いますよ、ビィさん。,但是，已经感觉到一次疲劳之后又暗示自己不累很困难啊，碧。
11,,でもよぉ、オイラ達<br>早くカタリナとラカムを<br>助けなきゃなんねぇだろ？,但是啊，咱们得赶紧去帮助卡塔丽娜和拉卡姆才行不是嘛。
12,,んふふ……ここでの時間は、<br>現実と流れ方が違うから……,呵呵，这里的时间，和现实时间的流逝是不一样的……
13,,急いだつもりが遅刻して、<br>のんびりしたのにあっという間かも。<br>うさぎさんかな？　カメさんかな？,急急忙忙会迟到，悠悠闲闲地反而可能会刚刚好。是兔子先生呢？还是乌龟先生？
14,,少し休憩して、<br>元気が出てから扉を探しませんか？<br>急がば回れ、ですよ！,稍微休息一下，恢复了精神再去找门吧！正所谓，欲速则不达！
15,,<span class='scene-font-katari'>姬塔達は</span><br><span class='scene-font-katari'>悪夢の欠片達から隠れ、</span><br><span class='scene-font-katari'>大きな扉の影で休憩することにした。</span>,姬塔一行人为躲避恶梦的碎片，决定在一扇巨大的门扉的阴影下休息。
18,,えーっと……この扉は、<br>カタリナのでもラカムのでも<br>なさそうですね……,那个……这个门看起来既不是卡塔丽娜也不是拉卡姆的门……
19,,ふわぁ……<br>よっこい、しょっ……<br>……あとで起こして～……,呼啊……我先，躺一会……等下再叫我~……
20,,も～、姉さん。<br>扉に寄り掛かったらダメだよ、<br>開いちゃったらどうするの？,啊~姐姐。不要靠着门啊，万一打开了可怎么办啊？
21,,やれやれ、よくこんなところで<br>眠る気になるよなぁ。<br>……って、夢の中で寝たらどうなるんだ？,呀咧呀咧，亏你再这种地方还能犯困啊。……话说，在梦中睡着的话会怎样？
22,,……どうなるのかな？,……会怎样呢？
23,,お、おいおいおい！<br>何が起こるかわかんねぇなら<br>寝るんじゃねぇよ！,喂，喂喂喂！不知道会发生什么的话就不要睡啊！
24,,姉さんったら、<br>ビィさんをからかわないでよ！<br>今は寝るのもなし！,姐姐，不要拿碧取乐了！现在也不能睡觉！
25,,ええ～……,诶诶~……
26,,すみません、ビィさんルリアさん、<br>それに姬塔さんも。<br>姉さんいつもこんな調子で……,抱歉，碧，露莉娅，还有姬塔。姐姐一直都是这个样子……
27,,ふふ、謝らないでください。<br>ヴェトルちゃん、寝るのはダメだけど<br>しばらくゆっくりしましょう！,呵呵，不用道歉也可以啦。薇特尔，虽然不能睡觉但是可以稍微放松一下！
28,,あふ～……<br>……じゃ、モルフェ。<br>お茶でも淹れて～,啊呼~……那，莫尔菲。去泡茶~
29,,えっ、お茶？<br>ここが現実だったら淹れるけど……<br>でも、今は道具も持ってないよ？,诶？茶？如果这是现实的话倒是可以……不过，现在并没有带着道具呀？
30,,疲れたと思ったら、疲れる……<br>……お茶があると思えば、<br>あるかも……でしょ？,觉得自己累的话，就会累……如果认为有茶的话……也许……会有呢？
31,,えっ、あれ？<br>そういうことになる……のかな？,诶？啊咧？是这么一回事吗……？
32,,そうそう、そうなの。<br>いっちょやってみよ～,对对，就是这样。你先试一下看看~
33,,ええと、調合し終わったハーブティーを<br>確かここのポケットに……<br>……あ、あった！？,那个……调合好的草药茶确实是在口袋里……有，有了？！
34,,は～い、ティーポットは<br>こちらにご用意しました～,好~茶壶我准备好了~
35,,わぁ～！　ヴェトルちゃんすご～い！<br>どこから出したの？,哇啊！薇特尔好厉害！从哪拿出来的？
36,,んふふ……企業秘密……<br>お湯がたっぷり入ったポットですよ～,呵呵……商业机密……装满了热水的茶壶哟~
37,,<span class='scene-font-katari'>ヴェトルの言葉に乗せられるように</span><br><span class='scene-font-katari'>モルフェはお茶の準備を始め、</span><br><span class='scene-font-katari'>姬塔達にティーカップを配る。</span>,莫尔菲按照薇特尔的指示开始准备泡茶，给姬塔等人分发茶杯。
38,,はい、どうぞ！<br>皆さん召し上がってください。,好了，请！大家请慢用！
39,,ありがとうございます！<br>……いい香りですね～,谢谢！真香~
40,,うまそうだな！　……ごくっ。<br>へぇ～、すっきりしてて飲みやすいぜ！<br>オイラこのお茶好きだな！,好像很好喝！……（咽）诶~爽快的口感，很容易入口！咱喜欢这个茶！
41,,ふふふ、甘くて美味しいです！<br>……あれ？　でも今、お砂糖は<br>入れてなかったような……？,呵呵呵，甜甜的很好喝！……啊咧？但是刚才，并没有放糖吧？
42,,んん？　オイラのお茶は甘くねぇぜ。<br>同じポットから淹れたのに<br>味が違うのか？,嗯嗯？咱的茶不是甜的啊。明明是同一个壶里泡的茶但是味道却不一样吗？
43,,姬塔さんのお茶はどうですか？<br>え？　この間お渡しした<br>ハーブティーと同じ味……？,姬塔的茶怎么样？诶？和之前给你们的草药茶味道一样……？
44,,この間のは安眠のお茶で、<br>今のは元気が出るお茶だから<br>別のお茶のはずなのに……,那时候是助眠茶，现在这个是提神茶，应该是不同的才对……
45,,あれっ？<br>みんながみんな、別の味……？,啊咧？大家的味道都不一样……？
46,,<span class='scene-font-katari'>顔を見合わせる姬塔達に、</span><br><span class='scene-font-katari'>お茶を飲んでいたヴェトルが</span><br><span class='scene-font-katari'>楽しそうに笑う。</span>,喝着茶的薇特尔笑着看着面面相觑的众人。
47,,思い出、記憶、好き嫌い……<br>みんな別々、ちがうもの。,回忆，记忆，喜好……大家都，各不相同。
48,,このお茶は、私達の夢。<br>夢は記憶から生まれるものが<br>ほとんどだから……,这个茶是……我们的梦。梦大部分是从记忆中产生的……
49,,あ、そっか！　姬塔さんは<br>僕が淹れたお茶だったから、<br>夢占いの時のお茶を思い出したんだ。,啊，是这样！因为是我泡的茶，所以姬塔想起了梦占卜时候的那个茶了。
50,,オイラが飲んだお茶の味、そういや<br>ザンクティンゼルで近所の婆ちゃんが<br>出してくれたやつだぜ！,咱喝的茶的味道，说起来和在赞库汀泽尔时候，附近的老婆婆给的那个一样啊！
