id,en,jp,trans
0-chapter_name,,あなたに笑顔と幸福を,给你笑容与幸福
0-synopsis,,ヴェトルの案内で森の奥の村に到着した姬塔達。しかし、ヴェトルは何故か泣き出してしまい、一同は困惑する。その夜、慌てた様子のモルフェに頼まれ夢の回廊へ向かった姬塔一行は、悪夢の欠片達にいじめられているヴェトルを見つける。ヴェトルをいじめている悪夢の欠片達はヴェトル自身の悪夢そのものであり、一行は彼女を助けようとする。,
0,,<span class='scene-font-katari'>ヴェトルに導かれ</span><br><span class='scene-font-katari'>姬塔達は山道を進む。</span>,薇特尔带着姬塔一行沿着山路前进。
1,,……！<br>ここ、抜けたら……！,……！穿过这里的话……！
3,,あっ！<br>ヴェトルちゃん、待ってくださ～い！,啊！薇特尔，等一下~！
4,,<span class='scene-font-katari'>駆けだしたヴェトルを追いかけ、</span><br><span class='scene-font-katari'>姬塔達も茂みを進む。</span>,姬塔等人追着跑出去的薇特尔，跑进了树丛
7,,<span class='scene-font-katari'>茂みを抜けた先には</span><br><span class='scene-font-katari'>山を切り開いた道があり、</span><br><span class='scene-font-katari'>すぐそばには村があった。</span>,穿过茂密的树丛后，是一条山路，两侧有着村庄。
8,,えっ……,诶……
9,,お？　ここに村があったのかぁ！<br>ヴェトル、この村に用があんのかぁ？, 哦？这不是有个村子嘛！薇特尔，来这个村子有事吗？
10,,……そんな……嘘……<br>どうして……？,……这……骗人……为什么？
11,,あれ？　どうしたの、ヴェトルちゃん。<br>ここが目的の場所だったんじゃ……,啊咧？怎么了薇特尔，这里不是你要来的地方吗……
12,,……違う……違うの、<br>こんなんじゃなくて……こんな……<br>……ふぐっ……ふぇえ……,……不对……不对，不是这样的，这种事……（哭泣）
13,,えっ、あっ……<br>ど、どうしたんだ？<br>おい、泣くなよヴェトル！,诶，啊……怎么了？喂，不要哭了薇特尔！
14,,落ち着いて、姉さん！<br>姬塔さん達<br>困っちゃうよ。　ねっ！,冷静下来，姐姐！姬塔他们很困扰，呐！
15,,ひっく……うぇえ……,（抽泣
16,,<span class='scene-font-katari'>泣きだしたヴェトルを前に</span><br><span class='scene-font-katari'>姬塔達は顔を見合わせ、</span><br><span class='scene-font-katari'>ひとまず村に向かうことにした。</span>,众人面面相觑，决定先前往村子。
22,,<span class='scene-font-katari'>その日、姬塔達は</span><br><span class='scene-font-katari'>山中の村に泊まることにした。</span>,那一天，姬塔一行在山村留宿。
23,,それにしても、ヴェトルの奴<br>いったいどうしたってんだ？<br>村に用がある訳じゃねぇようだし……,所以说，薇特尔那家伙到底是怎么了？好像也不是来这个村子有事……
24,,う～ん……すごく落ち込んじゃったし<br>気になるんですけど……<br>無理に聞くのも……,嗯~一副十分失落的样子……虽然很在意，但是强行追问的话……
25,,<span class='scene-font-katari'>姬塔達はヴェトルを</span><br><span class='scene-font-katari'>心配しつつ、今日のところは</span><br><span class='scene-font-katari'>ベッドで休むことにする。</span>,姬塔等人担心着薇特尔的情况，决定今天先上床休息。
28,,あの、姬塔さん、皆さん！<br>夜分遅くにすみません。<br>手を貸してもらえませんか？,那个，姬塔，大家！这么晚打扰真是抱歉。可以帮我一下吗？
29,,っ！？<br>モルフェくん、なにかあったんですか？,？！莫尔菲，发生什么了吗？
30,,それが、姉さんが夢の回廊で<br>少し困ったことになっていて……,那个……姐姐在梦之回廊遇到了一点麻烦……
31,,姬塔さん達は、夢の回廊に<br>いい思いはしないと思うんですけど……<br>一緒に来てもらえませんか？,虽然姬塔你们可能不太喜欢梦之回廊……但可以和我一起去吗？
32,,任せとけ！<br>オイラ達で力になれるなら<br>いいよな、姬塔？,交给我们！咱们一起去帮他吧，姬塔？
33,,……！<br>姬塔さん、<br>ありがとうございます！,……！ ……！姬塔，十分感谢！
34,,<span class='scene-font-katari'>横になった姬塔達は</span><br><span class='scene-font-katari'>モルフェに導かれ</span><br><span class='scene-font-katari'>夢の回廊へと向かった。</span>, 躺下的姬塔一行人被莫尔菲引导者，前往了梦之回廊
37,,…………！,…………！
39,,きゃっ！　痛い、痛いっ！！<br>やめなさいよっ！, 呀！好痛，好痛啊！！住手！
40,,…………！,…………！
44,,うぅ……やめなさいってば！<br>いたっ……やめてぇ……,呜呜……都说了快住手！好痛……住手……
45,,<span class='scene-font-katari'>姬塔達が夢の回廊に</span><br><span class='scene-font-katari'>到着した時目にしたのは、悪夢の欠片に</span><br><span class='scene-font-katari'>苛められるヴェトルだった。</span>, 姬塔等人到达梦之回廊，发现了正在被恶梦碎片折磨的薇特尔
46,,大変です！<br>悪夢の欠片達にヴェトルちゃんが……！, 不好了！恶梦的碎片们，正在对薇特尔……！
47,,んなっ！？　どうなってんだ！？<br>オイラてっきり、あいつらは<br>ヴェトルの手下だと……,什么？！这是怎么回事？！咱还以为那些家伙是薇特尔的手下呢……
48,,悪夢の欠片は、誰かが見た悪夢が<br>夢の回廊の扉から<br>にじみ出てきたものなんですけど……,恶梦的碎片是，从某人做的恶梦中通过门扉渗入梦之回廊的东西……
49,,あの悪夢の欠片は<br>姉さんの悪夢、そのものなんです。,那些碎片是，姐姐的恶梦。
50,,姬塔さん、お願いです！<br>姉さんを悪夢から<br>助けてあげてください！,拜托你！从恶梦中帮帮姐姐！
51,,解りました！<br>……姬塔、急いで<br>ヴェトルちゃんを助けてあげましょう！, 我知道了！……姬塔，我们赶快去帮助薇特尔吧！
info,,1,scene_chr281_q2_s10
