id,en,jp,trans
0-chapter_name,,十天の試練,
0-synopsis,,ニオの力を試すため、次に現れたのはソーンだった。以前のように怖がらないニオの様子に、ソーンは驚く。そして、「十天衆という枠に属していた仲間として……貴方のためにできる事を全力でさせてもらうわ」と語り、戦闘へと移るのだった。,
0,,こんにちは、ニオ。,你好，妮欧。
1,,こんにちは、ソーン。,你好，索恩。
2,,ウーノから聞いていると思うけれど。<br>貴方の力、試させてもらいに来たわ。,你应该从乌诺那里知道了吧。我是来测试一下你的力量的。
3,,……うん、よろしく。,……嗯，那么请指教。
6,,戦いを前にしても、<br>昔みたいに怖がらないのね。,在战斗面前，你不像以前那样那么害怕了呢。
7,,もう、大丈夫。<br>大切な人達のために、<br>頑張るって決めたの。,已经没关系了，为了我重要的人，我已经决定要好好努力了。
8,,私も同じ気持ちよ。<br>みんなを悲しませないために、<br>できる限りの事をする。,我也这么觉得哦。为了不让大家感到悲伤，我会尽己所能的努力。
9,,……私みたいな化け物を前にしても、<br>昔みたいに怖がらないのね。,……即使是站在像我这样子的怪物面前，也不像以前那样那么害怕了呢。
10,,もう、大丈夫。<br>大切な人達のために、<br>頑張るって決めたの。,已经没关系了，为了我重要的人，我已经决定要好好努力了。
11,,……そっか。<br>そんな仲間と出会えたのね。<br>羨ましい。,这样啊。遇到了这样子的朋友啊，真令人羡慕。
12,,……ふふ、少しだけね。,……呼呼，就一点点吧。
13,,……私は、あなたと<br>特別仲がよかったわけではないけれど。,……虽然啊，我跟你并不是有多要好的同伴。
14,,それでも十天衆という枠に属していた<br>仲間として……貴方のためにできる事を<br>全力でさせてもらうわ。,但是同为十天众的一员……我也会全力地为了你而去做能帮上你的事。
16,,……うん。,……嗯。
18,,行くわよ、ニオ。,我要上了哟，妮欧。
info,,1,scene_ult_chr130_q4_2_s10
