id,en,jp,trans
0-chapter_name,,十天の試練,十天众的试炼
0-synopsis,,ニオの力を認めて立ち去ろうとするカトルの背に、ニオは「……優しいのね」と声をかける。ニオが本気で戦えるように、カトルがわざと凄んでみせたことを、ニオは聴きとっていた。そそくさと去っていくカトルを見送り、ニオは「ありがとう、カトル。星屑の街の子達のためにも、私はがんばるよ」とつぶやくのだった。,卡托尔在确认了妮欧的力量并没有虚弱之后，就准备离去开了。妮欧看着卡托尔的背影说到，真实温柔的人呢！并且明白了为什么卡托尔要这么做的原因，并且说到为星屑镇的孩子们继续奏响乐曲的.
1,,ぐあっ！,咕啊！
3,,大丈夫？,你还好吗？
4,,……ふん。<br>力を取り戻しつつあるのは<br>嘘じゃないようだな。,……哼。看起来恢复力量的事不假。
5,,なら文句はない。<br>……じゃあな。,<br>.那我也不说什么废话了。……再见。
7,,……優しいのね。,……你真的很温柔呢。
9,,…………！？,…………！ ？
10,,凄んだのも、私に向けた殺気も、<br>全部本物だった。でも、少しだけ<br>聴こえたの。貴方が無理してる旋律。,威胁我的态度也好，冲我而来的杀气也好，全都是真的。但是，即使只有少许我也听到了。你强迫自己的旋律。
11,,……決してそんな事は。,……决没有这样的事情。
12,,私が本気で戦えるように<br>そうしてくれたのね。,是为了让我认真地对战，才这么做的呢。
13,,……僕はもう行きます。,……我走了。
15,,ありがとう、カトル。<br>星屑の街の子達のためにも、<br>私はがんばるよ。,谢谢你，卡托尔。我会为了星尘镇的孩子们继续努力的。
info,,1,scene_ult_chr130_q4_4_s20
