id,en,jp,trans
0-chapter_name,,魔都の調律,
0-synopsis,,酒場に着いた姬塔一行とニオ。ニオは入り浸る騎士団の前で、演奏を披露する。その演奏に違和感を覚え始め、騎士たちは止めるように告げてくる。そんな騎士たちにニオは「貴方達がこの町のチューニングを狂わせている」と告げ、攻撃するためにシールドを展開する。,
0,,なんだ？<br>外が騒がしいようだが。,外面怎么变吵了？
1,,へへへ……<br>酔った連中が喧嘩でも<br>してんじゃないですか？,哈哈哈哈…….一定是那群喝醉的家伙打起来了吧。
2,,くくく……<br>まったく、血の気が多くていかんな。,切……该死的，他们根本不知道控制好他们的坏脾气。
3,,そのおかげで<br>我々はいい酒が飲めてるんですぜ！<br>ひゃっひゃっひゃ！,但是这正是我们可以喝上好酒的原因不是吗？我们要感谢他们。
4,,市民が我々を恐れねば<br>治安も守れんからな！<br>ぐはははは！,只有让市民害怕我们，才可以维持良好的秩序。
5,,…………,…………
6,,お？<br>誰だ、貴様？,啊？你是谁？
7,,…………,…………
8,,ここは我らの貸切だ。<br>部外者は……,这里我们骑士团包场了，外来者。
9,,まぁ待て。<br>たまには客を迎えるのもよかろう。<br>……くくく。,等等。我们应该友好的欢迎小镇的客人。
10,,楽器を持っているが……<br>流れ者の奏者か？<br>そうか、金が欲しいか。,我看见你带了乐器，你是一位流浪的演奏家吧？你是不是想要金币？
11,,…………,…………
12,,どれ、弾いてみせろ。,那，你给我们弹奏一曲吧。
13,,…………,…………
14,,<span class='scene-font-katari'>そして酒場に響いた旋律は</span><br><span class='scene-font-katari'>騎士団の面々に強烈な違和感を</span><br><span class='scene-font-katari'>抱かせた。</span>,<span class='scene-font-katari'>在小酒馆里响起的旋律让骑士团队成员感到十分的不舒服。</span>
15,,<span class='scene-font-katari'>誰もが知っているはずの</span><br><span class='scene-font-katari'>勇敢な騎士を讃える</span><br><span class='scene-font-katari'>古い歌だったのだが──</span>,<span class='scene-font-katari'>这是一首古老的乐曲，用来纪念并颂唱那些英勇高洁的骑士。</span>
16,,おい。その曲は不愉快だ。<br>もっと他の物を……,嘿。这首歌听起来很不爽唉。换一首听到没！
17,,そうでしょうね。<br>当然、不快だと思う。,我想也是这样子，你们听起来肯定十分不舒服。
18,,何？,什么意思？
19,,なんだか自分が責められているような、<br>自分を責めなければいけないような、<br>そんな気がするでしょ？,你们肯定觉得内心感到十分自责，甚至想要有人来指责你们的想法吧！
20,,勇敢な騎士を讃える曲。正反対でしょ？<br>腐敗しきった貴方達の中に<br>流れる旋律と。,这是一首歌颂骑士们高洁精神的乐曲啊。但是你们却正好相反吧？和你们这群忘记荣耀的家伙相比。
21,,腐敗だと？　黙れ貴様！,闭嘴你这个家伙！说谁堕落呢！
22,,まあ待て。<br>流れ者、何が言いたい？,等等。流浪者，你想说什么？
23,,この街の旋律はひどい不協和音。<br>貴方達がチューニングを狂わせてる。,这个城市充满着不和谐的旋律，而你们就是始作俑者。
24,,ふん、わけのわからない事を……<br>おい、この余所者、斬って捨てろ。,呵呵，这简直是无稽之谈。一起杀了她吧，这样子她就会闭嘴了。
25,,はっ！,是的，长官！
26,,ねえ、どうして<br>そんな嫌な音を立てるの？,嘿，你为什么会发出如此令人讨厌的旋律呢？
28,,私がチューニング、合わせてあげる。,我会纠正这份旋律让它回到调子上的。
info,,1,scene_chr130_q3_s10
