id,en,jp,trans
0-chapter_name,,十天の試練,十天众的考验
0-synopsis,,ニオの力を試すため、次に現れたのはサラーサだった。サラーサは、手負いのニオに止めを刺すのが自分の役割だと勘違いし、張り切っていた。ニオはサラーサの勘違いを正そうと思ったものの、言うに言い出せず、そのまま戦闘に入ってしまう。,为了测试妮欧的力量，三妹出现了。认为妮欧手受伤了不能再演奏了。虽然妮欧认为应该纠正她的误解，但还没有说出来，战斗就开始了。
2,,くんくん……,嗅嗅……
3,,…………！？,……！ ？
4,,なんだ？<br>あんまり弱くなった匂いしないぞ。,什么啊？几乎闻不到你变弱的气息啊。
5,,……サラーサ。<br>あなたも来てくれたのね。,……萨拉萨。你也来了啊。
6,,ああ。ウーノが言ってた！<br>ニオが手負いになったから<br>止めを刺して楽にしてきてやれって。,是啊。乌诺说的！因为妮欧受伤了，所以叫我来结束你的痛苦。
7,,……それはちょっと、違う気がする。,……听起来，好像有点不对。
8,,そうか？<br>でも最強じゃなくなったのは<br>ホントだろ？,是吗？但是你现在已经不是最强了的事，是真的吧？
9,,あたしは森で見てきた。<br>最強は最強じゃなくなったら<br>それでもう終わりなんだ。,我在森林里看到了。如果最强的一旦不再是最强了的话，那就一切都结束了。
11,,だから、あたしがスパッと<br>終わらせてやる！<br>痛くしないから、安心しろ！,所以，我会迅速解决掉你的！放心，一点都不痛的！
13,,…………,…………
info,,1,scene_ult_chr130_q4_3_s10
