id,en,jp,trans
0-chapter_name,,ふたりの歩調,
0-synopsis,,試練を無事に終えて十天衆の地位を守ったニオに、姬塔達も安堵していた。それから数日が経ち、ニオは姬塔に「もう少しだけ残っている耳鳴りを、消す手伝い、してくれる？」と頼む。ニオは、姬塔にとって最高の奏者であるため、九界琴が最初に認めた姬塔の旋律を飲み込みたいと語る。こうして、全空一の魔奏者と、かつてそれを打ち倒せし者の協奏が再び幕を開けるのだった。,
0,,<span class='scene-font-katari'>ニオに課せられた試練が無事終わり、</span><br><span class='scene-font-katari'>その力は証明された。</span>,<span class='scene-font-katari'>考验妮欧的试炼完美通过了，她证明了自己的实力。</span>
1,,<span class='scene-font-katari'>彼女の十天衆としての</span><br><span class='scene-font-katari'>地位が守られた事に</span><br><span class='scene-font-katari'>姬塔らも安堵する。</span>,<span class='scene-font-katari'>她守住了自己作为十天众的地位，姬塔也松了一口气。</span>
2,,<span class='scene-font-katari'>そして数日が経ち、</span><br><span class='scene-font-katari'>ニオが姬塔に話を切り出した。</span>,<span class='scene-font-katari'>那之后过了几天，妮欧向姬塔提出了一个请求。</span>
3,,ねえ、姬塔。,吶，姬塔。
4,,<span class='scene-font-katari'>穏やかに先を促す姬塔。</span>,<span class='scene-font-katari'>她慢慢地催促着姬塔。</span>
5,,十天衆との戦いを経て、<br><span class='scene-font-spword'>九界琴</span>は私に馴染んでくれた。<br>耳鳴りも、ずいぶんおさまったわ。,和十天众战斗之后，我和<span class='scene-font-spword'>九界琴</span>有了更多深入的了解。耳鸣也基本消失了。
6,,もう少しだけ残っている耳鳴りを、<br>消す手伝い、してくれる？,你可以帮助我消除剩下的那一点耳鸣吗？
7,,<span class='scene-font-katari'>ニオの目は穏やかだった。</span><br><span class='scene-font-katari'>しかし、その奥に宿っているのは、</span><br><span class='scene-font-katari'>静かに燃える熱い光。</span>,<span class='scene-font-katari'>妮欧的眼睛很平静。但在那眼眸的深处，有平静地燃烧着的热切光芒。</span>
8,,もう少しで、私は本当に<span class='scene-font-spword'>九界琴</span>に<br>認めてもらえる。そのためには──,还差一点，我就可以被<span class='scene-font-spword'>九界琴</span>完全承认了。为了这个所需要的是——
10,,<span class='scene-font-spword'>九界琴</span>が最初に認めたあなた。<br>その旋律を全て、私は飲みこみたい。,你，被<span class='scene-font-spword'>九界琴</span>最初承认的人。我似乎要把那个旋律全部吞噬下去。
11,,そうすれば私の耳鳴りは全て消えて……<br>前みたいに……ううん、前よりもずっと<br>敏感になれる。,只要这样做的话，我的耳鸣就可以完全消失……就能像以前……不，变得比以前更加敏感。
12,,私はもっと強くなりたい。<br>私を守ってくれたあなたのために。,我想要变得更加强大，为了一直在保护着我的你。
13,,あなたにとって<br>私は最高の奏者でありつづけたい。,我想要继续成为对你而言的最棒的奏者。
17,,……だから姬塔、<br>一緒に演奏しよう？,……所以姬塔，我们来一起演奏吧？
18,,<span class='scene-font-katari'>ニオの熱は、空気を通じて──</span><br><span class='scene-font-katari'>さながら彼女の心の旋律のように</span><br><span class='scene-font-katari'>姬塔の胸に流れ込んでくる。</span>,<span class='scene-font-katari'>妮欧内心的热情传到了空气中，就如同她心中的旋律一样，直接传达到了姬塔的胸中。</span>
19,,<span class='scene-font-katari'>きっとこの後待ち受けているのは、</span><br><span class='scene-font-katari'>これまで経験した何よりも素晴らしく、</span><br><span class='scene-font-katari'>苛烈な演奏会。</span>,<span class='scene-font-katari'>而在这之后等待着他们的是，比过去所有的经验都要美妙而又激烈的演奏会。</span>
20,,<span class='scene-font-katari'>全空一の魔奏者と、</span><br><span class='scene-font-katari'>かつてそれを打ち倒せし者の協奏が</span><br><span class='scene-font-katari'>再び幕を開けた。</span>,<span class='scene-font-katari'>全空第一的魔奏者，以及曾将其击败的人的协奏，再次拉开了帷幕。</span>
info,,1,scene_ult_chr130_q4_10_s10
