id,en,jp,trans
0-chapter_name,,十天の試練,
0-synopsis,,ニオの技を讃えるオクトーに対し、ニオは「……ごめんなさい。あなた、ちょっと怖いの」と本音を吐露する。オクトーはニオの発言を気にした様子もなく、ニオの礼の言葉を受けて、その場を後にするのだった。,
0,,ニオよ、うぬは例えるならば<br>片目を奪われた虎。それを補う技の冴え、<br>見事だった。,妮欧，如果之前的你是一只失去一只眼睛的老虎，那么现在的你已经找到了其他可以弥补这个弱点的技能。
1,,…………,............
2,,徒口であったな。うぬは好まぬか。<br>それもまた練れ者らしきこと。,并像是一直久经历练的老虎一样，从不多说废话。这一点很好。
3,,……ごめんなさい。<br>あなた、ちょっと怖いの。,对不起，我还是有点害怕你。
4,,うむ。左様か。確かに女子供は<br>我が風体と気色を好まぬ。刀と業ばかり<br>求めすぎた故か。,嗯，确是这样，对于武道的追求，倒是很多小孩子和女人对我的外表和气场感到敬而远之。
5,,でも、ありがとう、オクトー。,但是，还是十分感谢，奥克托。
6,,礼には及ばん。<br>此度の戦いは我が道のよき手本よ。,你不用对我道谢，因为我会从这一战中获得更多的经验，来更好的修炼我的武道。
7,,身の衰えというのは誰にも訪れる。<br>我もいずれな。,终有一天，或许我也会面对一样的困境。
8,,ではな。,那再见了。
info,,1,scene_ult_chr130_q4_8_s20
