id,en,jp,trans
0-chapter_name,,十天の試練,十大天国的考验
0-synopsis,,強さとは何かを考えることがある、と語るシス。「……大切にしろ。お前を受け止めた者達を」と話を結ぶ。シスらしい激励の言葉に、ニオは「……うん。ありがとう」と感謝の意を伝えるのだった。,落败的希斯向妮欧询问，你觉得什么是强大。 “...请，照顾那些珍爱着你的人。”对于希斯的询问，妮欧如此说道。“谢谢……“”是的，谢谢”。谢谢。
1,,くっ……！,咕……！
2,,…………,…………
3,,……強さとは何か考える事がある。,我思考过什么样才是强大。
4,,孤独の闇に飲まれ、<br>しるべもないまま<br>生き延びるのが強さか。,是忍受着孤独的黑暗，毫无目标也能继续活下去的坚强吗。
5,,……誰かの示したしるべを頼りに、<br>迷い路の先、遥かな果てまでも<br>辿り着くのが強さか。,……或者是心怀无法对他人展示的目标，在虚幻的道路前方，直到到达那遥远的终点为止，也坚持着要抵达的坚强吗。
6,,……大切にしろ。<br>お前を受け止めた者達を。,……珍重那些接受了你的人。
7,,……うん。<br>ありがとう。,……嗯。谢谢。
info,,1,scene_ult_chr130_q4_6_s20
