id,en,jp,trans
0-chapter_name,,魔都の調律,
0-synopsis,,街で聞き込みをしても、全く手応えを感じない姬塔一行。違和感を覚えたニオは街の人々が抱える感情に合わせて、悲壮感漂う曲を演奏する。すると、街の人々は悲しげに騎士団の横暴に苦しんでいることを話はじめる。一行は、それを解決するために騎士団が入り浸る酒場へ向かう。,
0,,で、街に来たはいいものの……,我们到这座小镇了
1,,うーん……<br>何から調べたらいいんでしょう……,但是我们应该怎么做呢?
2,,やっぱり、手がかり無しってのは<br>調査のしようもねえな……,毕竟，没有任何线索可以进行调查
3,,…………,…………
4,,あれ？<br>ニオさん、どうしました？,额?妮欧，怎么了?
5,,この街、嫌い。,...我不喜欢这座小镇
6,,そうなんですか？<br>綺麗な街ですし、これといって変な所も<br>ありませんけど……,是这样吗？可是这个小镇看起来很美好啊，并没有什么问题啊。
7,,凄い不協和音。<br>この街、チューニング合ってない。这个小镇的音律十分紊乱不和谐,完全跑调了。
8,,なんだぁ？<br>おかしな所でも見つけたのか？,难道说你已经看见了一些不一样的地方吗？
9,,見た目だけよ。綺麗なの。<br>住んでる人の感情には、<br>みんな悲しい旋律が流れてる。,这个小镇他只是看起来很美好，其实每个人心底都十分悲伤。
10,,うむむ……<br>オイラ達にゃよくわかんねえぜ……,额……我并没有怎么太听懂…….
11,,もしかして、<br>街に溢れる悲しさというのが<br>あの『タスケテ』という手紙に……？,或许妮欧听到的不和谐的旋律说不定就是那封求救信的线索
12,,うーん……<br>悩んでてもラチあかねえし、<br>とりあえず、誰かに話聞いてみっか。,嗯…….我忽略了这一点，所以让我们来问问这个小镇的居民吧。
15,,え？　この街に不満？　悲しい事？<br>はは、あるわけないじゃないですか！<br>こんなに綺麗な街なのに！,什么！对这个小镇不满？怎么可能！这是多么美丽的小镇啊！
16,,ワシャここで暮らして長いがの。<br>不満なんぞ一度も持った事は無いわい。<br>何しろ、綺麗な街じゃからな。,我这里住了很久了，并对此丝毫不感到后悔，这是多么美丽的小镇啊！
17,,ふふふ……この街、お洒落でしょう？<br>とっても素敵なのよ。<br>貴方達も住んでみればいいのに！,呵呵……这个小镇很棒，不是吗？实在是太棒了！我觉得你们也应该来这里居住。
18,,え？　街から送った品物に<br>『タスケテ』って手紙が？<br>あははは！　子供のイタズラじゃない？,什么？从这个小镇卖过去的货物夹杂着一张写着“求救”的纸条。哈哈！你一定是在开玩笑对不对？
19,,<span class='scene-font-katari'>街の人に聞き込み調査を行うも、</span><br><span class='scene-font-katari'>手応えは一切なく……</span>,姬塔一行人在小镇进行了一番调查，但是并没有找到任何线索。
20,,うーん……<br>本当にイタズラ<br>だったんでしょうか……,额……这可能真的是个恶作剧也说不定？
21,,怪しい所はなさそうだもんなぁ。,这里似乎并没有什么奇怪的地方。
22,,強いて言やあ、みんながみんな<br>『街がキレイ』って<br>言ってる所くれえかな……,只有一件奇怪的事情，就是他们一直在强调这是一座美好的小镇
23,,…………,…………
24,,ん？<br>ニオさん、どうしました？,嗯？妮欧，怎么了？
25,,弾いてみる。,让我弹奏一曲试试吧。
26,,<span class='scene-font-katari'>何かためらっていた様子のニオだったが、</span><br><span class='scene-font-katari'>指に琴爪を着けると、</span><br><span class='scene-font-katari'>悲壮感漂う曲を弾き始めた。</span>,妮欧犹豫了一会儿，但是还是伸出了手指开始了弹奏，开始流淌出悲伤的旋律
27,,<span class='scene-font-katari'>ニオの爪弾く旋律を耳にした</span><br><span class='scene-font-katari'>人々は、足を縫い止められたように</span><br><span class='scene-font-katari'>その場に立ち尽くした。</span>,街道上那些听到妮欧演奏的旋律的人们，突然停下了脚步，就像脚底生根一样
28,,な、なぁ……琴姉ちゃん、<br>何したんだ？<br>街の様子が変わっちまったぞ……,啊，妮欧，你到底做了什么？这个小镇突然变得不一样了
29,,街の人が抱えた感情、<br>その旋律に合わせて弾いてるの。,我只是根据街道上人心里流露的感情演奏旋律相符的旋律罢了
30,,心の動きに合わせて弾いた曲を聴くと、<br>抱えた感情は大きく揺さぶられるの。<br>悲しい事は、耐えられないくらいに。,当他们听到内心原本的声音之后，心底会与之共鸣，然后让他们再也不能忍受这种被增强的悲伤感
31,,だから、これを聴きながらだと<br>本音を隠せない。,所以，只要他们听到这旋律，他们就不能隐藏内心真实的想法
32,,……もう一度、街の人に話を聞いて。,……再次，向这个城镇的居民询问吧。
33,,騎士団の連中が……<br>街並を守るためといって重い税を……<br>だが、逆らえばどうなるか……,那些骑士....说着是为了更好的保护我们而向我们征收更多的税款……..但是我们敢反抗的话……..
34,,長い事ここに住んどるが、<br>騎士団が横暴になったのは<br>ここ最近でな……,我在这里住了很长时间了，但最近骑士团队开始变得残暴并压迫我们了……
