id,en,jp,trans
0-chapter_name,,十天の試練,十大天国的考验
0-synopsis,,聴覚が戻ってきたと語るニオに、安心するエッセル。話題はエッセルの双子の弟・カトルに移る。ニオはカトルがわざと殺気立った態度で挑んできたことを話し、「照れ屋なの？」とエッセルに尋ねる。「きっとそう。でも、あまり本人に言うと本気で怒るかも」と返すエッセルに対し、ニオは「カトルに言うのはやめとく」と返答するのだった。,
0,,ん……もう、心配いらないね。,我......我不用再担心了，看样子。
1,,……きっと。<br>聴覚も戻ってきたみたい。,......当然。我已经恢复了听觉了。
2,,そっか。よかった。,我明白了。这样子就好。
3,,……ところで、あなたの弟。<br>複雑な旋律をしていたわ。,......顺便问一下，你弟弟似乎正在演奏着十分暴力复杂的旋律。
4,,ん……<br>本当は優しい子なんだ。<br>でも、口が悪くて。,我......那个弟弟其实是个很温柔的人，就是说话上很令人讨厌。
5,,わざと怖い音色を響かせていたみたい。<br>照れ屋なの？,他似乎在刻意制造吓人的旋律，他是在害羞吗？
6,,きっとそう。<br>でも、本人に言うと<br>本気で怒るかも。,当然是这样。但如果你当面和他说得话，他肯定会发火的.
7,,うん、カトルに言うのはやめとく。,是的，我觉得这就当是我的一个小秘密吧。
info,,1,scene_ult_chr130_q4_9_s20
