id,en,jp,trans
0-chapter_name,,第111章　境界の世界,第111章边界世界
0-synopsis,,グレートウォール崩壊後、イスタバイオン王国の宮殿で、真王は全空の統一を進める決意を新たにする。その傍らには、白騎士?紫の騎士?緑の騎士と共に、巫女と呼ばれる女性が佇んでいた。一方、モニカとリーシャは行方知れずとなったアスタ達の身を案じていた。ふたりはアスタ達を信じ、いま自分達に出来ることをしようと前を向くのだった。,在长城崩坏后，伊斯塔拜恩王国的宫殿内，真王坚定了统一全空的意志。在他身旁，站立着白骑士，紫骑士，绿骑士，以及被称为巫女的女性。同时，丽霞和莫妮卡担心行踪不明的团长一行人。两人相信团长们会平安无事，决定先进行目前自己力所能及的事。
1,,<span class='scene-font-spword'>“栄光”</span><span class='scene-font-katari'>のアウライ?グランデ大空域。</span>,“荣光”的奥莱大空域。
2,,<span class='scene-font-katari'>この巨大な空域を牛耳る</span><br><span class='scene-font-katari'>イスタバイオン王国の宮殿では、</span><br><span class='scene-font-katari'>ひとりの男が思案にふけっていた。</span>,掌握着整个巨大空域的伊斯塔拜恩王国的宫殿内，一个男人在思考着。
7,,いやはや、<br>さすがは空の民というべきか。,哎呀，果然该说不愧是空之民吗。
8,,<span class='scene-font-katari'>真王は感嘆を口にしながらも、</span><br><span class='scene-font-katari'>その表情は険しい。</span>,真王嘴上虽然感叹道，但是脸上的表情却很险恶。
9,,かつてもそうだった。<br>まぁ、それゆえに救われたが……,过去也是如此。虽说也是因此被获救。
10,,しかし、今度は事情が異なる。<br>いまのままでは、<br>かつてのように勝利することは出来ん。,但是这次情况有所不同。照目前这样下去，无法像以前那样获胜。
11,,<span class='scene-font-katari'>真王は壁にかけられた</span><br><span class='scene-font-katari'>空域図を見やる。</span>,真王看着挂在墙上的空域图。
16,,この空に支配を、調和を、<br>統一を齎さなければ……,若不为这片天空带来支配、调和、统一的话……
17,,ファータ?グランデ、<br>ナル?グランデだけではない。,不仅是法塔、纳尔大空域
18,,あらゆる空域、<br>その総力を結集せねば、<br>我々に待つのは破滅だけだ。,若不集结所有空域的力量，等待我们的只有破灭。
23,,<span class='scene-font-katari'>空域図から目を離すと、</span><br><span class='scene-font-katari'>真王は疲れた様子で息を吐く。</span>,从空域图上移开目光，真王疲惫地叹了口气。
24,,……もはや手段を選ぶ猶予も無い。<br>卿らの手を借りる日も近い。,......已经没有时间犹豫于手段了。要依靠诸位的时候即将来临了。
25,,…………,............
26,,…………,............
27,,…………,............
28,,<span class='scene-font-katari'>三人の騎士は、</span><br><span class='scene-font-katari'>ただ同意を示すように沈黙を返す。</span>,三位骑士仅仅是表达同意一般沉默以示。
29,,全空の統一を進めなくては……<br>それこそが、我ら使徒の使命であり、<br>御子を導く者の責務でもある。,若不推进全空的统一……这才是我们使徒的使命，也是巫女的引导者的责任。
30,,<span class='scene-font-katari'>真王は崇高な使命に酔いしれるように、</span><br><span class='scene-font-katari'>強く己の手を握りしめる。</span>,真王仿佛陶醉于崇高的使命一般，紧紧地握拳。
31,,その時は近い……<br>確実に迫っているのだ。,那个时候已经近了……即将到来。
32,,そうだな？　巫女よ……,是吧？巫女啊……
33,,…………,............
34,,<span class='scene-font-katari'>うなだれるように</span><br><span class='scene-font-katari'>沈黙を守る女性の目に光は無い。</span>,始终低着头保持沉默的女性，眼中没有半点光芒。
35,,<span class='scene-font-katari'>ただ、この空の行方に</span><br><span class='scene-font-katari'>微かな祈りを捧げるように、</span><br><span class='scene-font-katari'>女性は静かに目を閉じるのだった。</span>,只是，仿佛为这篇天空的前路献上微薄的祈祷一般，女性静静闭上了眼。
41,,……っ！<br>そんな……,......！怎么会......
42,,<span class='scene-font-katari'>秩序の騎空団、第四騎空艇団。</span><br><span class='scene-font-katari'>旗艦グランツヴァイス。</span>,秩序骑空团，第四骑空艇团。旗舰格兰蔡司。
43,,<span class='scene-font-katari'>その甲板で</span><br><span class='scene-font-katari'>報告書に目を通したリーシャは、</span><br><span class='scene-font-katari'>やるせない様子で拳を握りしめる。</span>,在它的甲板上，看过报告书后的丽霞，无法释怀地握紧了拳。
44,,落ち着け、リーシャ。<br>どんな時も冷静さを失うな。,冷静一点，丽霞。无论何时都不能丧失冷静。
45,,モニカさん……<br>でも……っ！,莫妮卡......但是......！
46,,その様子からするに、<br>調査の結果は、<br>あまり良いものではなかったようだな。,看那个样子，调查结果似乎不怎么如人意。
47,,はい……,是的......
48,,<span class='scene-font-katari'>落ち着かない様子のリーシャは、</span><br><span class='scene-font-katari'>握りしめていた報告書を</span><br><span class='scene-font-katari'>モニカに渡す。</span>,神情不安的丽霞，把紧握的报告书交给莫妮卡。
49,,<span class='scene-font-2 scene-font-bold scene-font-blue'>「……当該の騎空団について、</span><br><span class='scene-font-2 scene-font-bold scene-font-blue'>ファータ?グランデ空域、</span><br><span class='scene-font-2 scene-font-bold scene-font-blue'>ナル?グランデ空域共に目撃情報無し」</span>,“......关于目标骑空团，在法塔大空域、纳尔大空域皆无目击情报”
50,,<span class=' scene-font-bold scene-font-blue'>「墜落時の状況からも、</span><br><span class=' scene-font-bold scene-font-blue'>浮力消失高度以下へ落ちたことは、</span><br><span class=' scene-font-bold scene-font-blue'>疑いようがない──」</span>……か。,“从坠落时的情况来看，已经落到浮力消失高度以下是毫无疑问的”…这样啊
51,,<span class='scene-font-katari'>モニカもまた苦々しい表情で</span><br><span class='scene-font-katari'>報告書を見つめる。</span>,莫妮卡同样以苦涩的表情盯着报告书。
52,,予想はしていたが……<br>こうもハッキリ言葉にされると、<br>なかなか堪えるものがあるな。,虽然预料到了……但是以这样直截了当的话说出来，确实有些难以忍受。
53,,アスタさん達は……<br>本当に……,团长们......真的......
58,,<span class='scene-font-katari'>グレートウォールを破壊し、</span><br><span class='scene-font-katari'>ナル?グランデ空域を巡る因縁に</span><br><span class='scene-font-katari'>決着をつけたアスタ達。</span>,破坏了长城，和围绕纳尔大空域的因缘划上句号的团长们。
63,,<span class='scene-font-katari'>しかし、アスタとその仲間達は、</span><br><span class='scene-font-katari'>グレートウォールの崩落に</span><br><span class='scene-font-katari'>巻き込まれ……</span>,但是，团长和他的同伴们，却被卷入长城的崩坏……
64,,<span class='scene-font-katari'>その騎空艇ごと、</span><br><span class='scene-font-katari'>アスタの騎空団は</span><br><span class='scene-font-katari'>行方知れずとなってしまっていた。</span>,连着骑空艇一起，团长的骑空团行踪不明。
70,,ナル?グランデの……<br>イデルバやレムからの報告も、<br>あまり変わらない内容だったな……,纳尔大空域的……来自伊迪尔和雷姆的报告也是相近的内容……
71,,浮力消失高度を下回ったんじゃ、<br>もし騎空艇が無事だったとしても、<br>空には戻れません。,低于浮力消失高度的话，就算骑空艇没事，也回不到天空。
72,,アスタさん達を助けるには、<br>もう同じように空の底に向かって<br>飛びこむしか……,要保住团长们的话，只有同样跳向天空底部……
73,,下層の空には強い気流がある。<br>あの騎空艇……グランサイファーも、<br>流されたと見るのが妥当だろうな。,下层天空有强烈的气流。认为那艘骑空艇……格兰赛法也被卷入其中比较好。
74,,同じ場所から落ちたからといって、<br>アスタ達と<br>同じ場所にたどり着けるとは限らない。,就算从同一地点落下，也不一定和团长们到达同一地点。
75,,リーシャ、もう一度言う。<br>冷静さを失うな。,丽霞，再说一遍，别失去冷静。
76,,っ……,啧......
