id,en,jp,trans
0-chapter_name,Winging It,翼をください,请给我翅膀
0-synopsis,"The crew arrives at the Rooster Temple only to find the temple guardian, Mahira, is nowhere in sight. They run into her on the way back to the ship, and she joins the crew to learn more about airships.",西の神社へ参拝に赴いた姬塔一行。するとそこで、十二神将のひとりであり、物体を宙に飛ばせる不思議な少女マキラと出会う。マキラは個人用の超小型騎空艇を開発するという夢を持っており、グランサイファーの構造が参考になるとわかると、一行と共に旅をしながら勉強することにするのだった。,姬塔一行人前往西の神社参拜。然后在那里遇到了十二神将之一，拥有能让物体飞向空中能力的神秘少女玛琪拉。玛琪拉有一个开发个人用超小骑空艇的梦想，为了参考格兰赛法的构造，决定跟姬塔一众一边旅行一边学习。
5,"During their travels 姬塔 and the crew visit one of the temples of the Twelve Divine Generals. With this year as the year of the Rooster, they head to the West.",<span class='scene-font-katari'>旅の途中、</span><br><span class='scene-font-katari'>今年も十二神将の神社に赴こうと、</span><br><span class='scene-font-katari'>恵方である西の方角を目指す一行。</span>,旅行途中，今年也要前往十二神将的神社。今年要拜访的福神所在的方向是正西方。
6,But they notice something strange when they arrive at the temple.,<span class='scene-font-katari'>だが西の神社、鳥神宮に到着すると……</span>,然而到达西之神社鸟神宫之后……
7,"During their travels 姬塔 and the crew visit one of the temples of the Twelve Divine Generals. With this year as the year of the Rooster, they head to the West.",<span class='scene-font-katari'>一行は旅の途中、</span><br><span class='scene-font-katari'>霊験あらたかな十二の神社の噂を聞き、</span><br><span class='scene-font-katari'>今年の恵方に当たる西を目指していた。</span>,一行人在旅行途中听说了关于灵验的十二神社的传闻，并向着今年福神所在的西方行驶。
8,"Upon arriving at the Rooster Temple, the crew learn they can receive a blessing to protect them from any ailment. But then they notice something strange.",<span class='scene-font-katari'>そこにある鳥神宮を参拝すれば、</span><br><span class='scene-font-katari'>無病息災の福を授かれるそうだが……</span>,据说参拜那里的鸟神宫的人，会得到无病消灾的祝福，只是……
14,The guardian...,神主さんが……,神主她……
15,She's gone?,行方不明だって？,你说她失踪了？
16,Yes. And we don't know where she went. That's what's causing all this commotion.,そうなのよ。<br>お陰で境内が大混雑しててね。,是啊。就因为这个现在这片区域已经一片混乱了。
17,"She's always been one to disappear without a word, but this time no one can figure out where she went.",姿を眩ますのは日常茶飯事だけど、<br>どこにいるのか誰も掴めないそうだよ。,虽然每天都能见到她，但是没人能掌握她的确切位置。
18,"Well, she is the Queen of the Roosters... Maybe she's out flying around the sky.",まあ、鳥神宮の十二神将様だし……<br>きっと空を飛んでいらっしゃるんだわ。,嘛~既然是鸟神宫的十二神将……她一定正在天上飞吧。
19,She does indeed have strange and mysterious powers. But that's what I came here hoping to see.,不思議な力の持ち主みたいだしね。<br>その光景も拝みたかったんだけどなあ。,她似乎有一种神奇的力量。我正是想看那个才来参拜的。
20,We'll just have to come back another day. Be careful on your way home!,とりあえず僕達は日を改めるよ。<br>境内に向かうなら気をつけてね。,总之我们决定改天再来了。你们前往境内时要小心哦。
22,Oh... What do we do now?,う～ん……<br>ど、どうしましょうか？,唔~嗯……我，我们现在该怎么办呢？
23,"More importantly, why is that girl always gone? Sounds like we came all this way for nothin'.",っていうか……<br>行方不明が日常ってなんだよ？<br>折角ここまで来たってのによ。,话说……她总是行踪不明是怎么回事啊？我们都特意来到这里了。
24,Ahaha... But they said she was here early this morning.,あはははは……<br>今日も早朝まではいたみたいですけど。,啊哈哈哈……但是有人说今天早上还见过她。
25,Oh well. We'll just have to stop by again some other time. Let's head back to the ship!,はぁ、しょうがねぇ……<br>オイラ達も日を改めるか。<br>いったんグランサイファーに戻ろうぜ。,哈，没办法……俺们也改天再来吧，现在就先回格兰赛法吧。
26,Can we go through that forest on the way back? I really want to walk through there!,あ、じゃあ森を通って行きませんか？<br>とってもおさんぽしたかったんです！,啊，那我们能走森林回去吗？我无论如何都想去那里看看！
27,"That one with the temple path? That did look nice! Come on, 姬塔. Let's head that way!",あぁ、参道にあった森か？<br>確かに綺麗なとこだったな。<br>そうしようぜ、姬塔！,啊，是神道那边的森林吗？看上去确实是一个很漂亮的地方。我们就从那里走吧，姬塔！
35,Doodley-dooo!,ふんふふーん♪,哼~哼哼哼哼~哼哼哼哼哼哼~哼♪♪
36,"You're really gettin' into this walk, Lyria. You're practically makin' circles around us!",ご機嫌だなぁ、ルリア。<br>あちこち歩き回ってらぁ。,心情很好啊、露利亚，蹦蹦跳跳的。
37,"Hehe! I just like crunching all the leaves. <span class='scene-font-italic'>Crunch, crunch, crunch.</span>",うふふ！<br>この落ち葉を踏む音が楽しいんです。<br>かしょん、かしょん、かしょんって。,诶嘿嘿！我喜欢听踩到落叶时的声音。 咔咻，咔咻，咔咻的。
38,Haha. I always thought it was more of a <span class='scene-font-italic'>crinch</span> sound.,ははっ、かしょん？<br>オイラにはガシャリって聞こえるぜ？,哈哈，咔咻吗？我觉得更像咔唦啉的声音哦？
39,"It's a <span class='scene-font-italic'>crunch</span>! Okay, listen closely now...",かしょんですよー！<br>じゃあいいですか、耳を澄まして……,是咔咻的声音哦！那再来一次，你仔细听好了哦……
40,"One, two, thr—",せえの──,一、二──
44,Ah! See? That was a crunch!,はわぁ！？<br>ほ、ほら、かしょんですよね……？,哈哇！？你，你看，这是咔咻……吧……？
45,That wasn't a leaf! That sounded like an explosion on the other side of the forest!,今のは落ち葉じゃねぇだろ！<br>森の奥で爆発があったみたいだぜ！？,刚才那个才不是落叶的声音！森林里面似乎有什么东西爆炸了！？
48,Smoke begins to billow up in the distance. At its source is a heap of broken machinery with a girl stuck underneath.,<span class='scene-font-katari'>煙が立ち込める森の片隅……</span><br><span class='scene-font-katari'>そこには壊れた機械の山と、</span><br><span class='scene-font-katari'>その残骸に埋れた少女の姿があった。</span>,在烟雾弥漫的森林一角……那里有一座由坏掉的机器堆成的山，有一个女孩被埋在了废墟里面。
49,Not again...,また失敗です……,又失败了啊……
50,How am I supposed to stabilize this thing? Is something wrong with the wing-to-power ratio?,どうすれば安定するんでしょう？<br>翼と動力機関のバランスが問題？,该怎么才能让它稳定下来呢？是机翼和引擎之间的平衡的问题吗？
51,Sigh. The sky looks so far away now.,はぁ。<br>空、遠いなあ。,哈啊。<br>天空，好远啊。
54,Oh no! Is there a girl caught under that machine?,あ、た、大変です！<br>女の子が下敷になってますよ！？,啊，不好了！在废墟下面有一个女孩子！？
55,Yikes! We gotta get her outta there before she gets crushed!,うわぁ、なんてこった！<br>瓦礫の山が崩れる前に助けるぞ！,哇，这什么情况！在瓦砾山崩塌之前我们快去把她救出来！
56,Hmm. I'd better run my equations again. I guess I could draw them up on the ground...,まずは検算しないと。<br>あ、そか、数式は地面に……,首先进行检查。啊，对了，我可以把算式写在地上……
57,Cock-a-doodle-dum. Wing-a-doodle-fly.,──紅頚黄鼓、光慧航行。,─红颈黄鼓、光慧航行。（咯咕咯咯、咯咕咯咯。）
62,"Upon reciting these words, the machine begins to levitate in the air. The equations inscribed on the ground soon float off like clouds dissipating in the sky.",<span class='scene-font-katari'>少女が何か念じると、</span><br><span class='scene-font-katari'>機械の残骸がふわりと宙に浮き、</span><br><span class='scene-font-katari'>雲が流れるように飛び去っていった。</span>,少女念着什么，机器的残骸浮到了空中，像云朵一样流动着飞走了。
63,"In the spot where the equations once were, a massive formula begins to emerge.",<span class='scene-font-katari'>そして空いた地面には、</span><br><span class='scene-font-katari'>長大な数式が書かれているのが見える。</span>,然后，在空了下来的地上有一个长长的算式。
64,Huh? It's up and running again!,えっ！？<br>ぷかぷか飛んでっちゃいましたよ……？,诶！？啪嗒啪嗒的就飞走了诶……？
65,What the... I've never seen magic like that before! Hey! Are you all right over there?,なんだぁ……？<br>あんなの魔法でも見たことねぇぞ？<br>な、なぁ嬢ちゃん、大丈夫なのか？,那什么啊……？刚才那种魔法还真是从未见过啊？那个，小姐姐，你还好吗？
66,"Yes, yes. My calculations were right on target.",そですね。<br>計算自体は合ってました。,就是这样。计算本身是对的。
67,"Umm... We're a crew of skyfarers on an adventure. If you're having some trouble, we could...",うん？<br>あ、あの、私達は旅の騎空団です。<br>何か困ってることがあるなら……,唔？那，那个，我们是旅行中的骑空团。有什么需要帮助的吗……
68,So that was the problem. I just had to eliminate some of the static variables from earlier.,そでしたか。<br>前提条件を変えてみますね。,这样的话，我就需要改变前提条件了。
69,The girl proceeds to sit down and draw up some new equations.,<span class='scene-font-katari'>少女はペタリと地面に座り込み、</span><br><span class='scene-font-katari'>数式に新たな計算を加え始める。</span>,女孩噗嗒的坐到地上，开始为算式添加新的计算。
70,She sure is in her own little world. I can't believe she's the one that caused that explosion...,マ、マイペースなヤツだなぁ。<br>まさかさっきの爆発の原因は……,她…完全沉浸在自己的世界里呢。难道刚才爆炸的原因是……
71,"Oh, sorry about that. I was just tweaking one of my machines. It's a little hobby I have.",あ、ごめんなさい。<br>趣味で機械いじりを少々。,哦，抱歉。机械是我的一点兴趣爱好。
72,Is that right? What about that mysterious power we saw you use?,そうだったんですか。<br>じゃあ、その不思議な力は……？,原来是这样吗？那，刚才那个神奇的力量是……？
73,We call it <span class='scene-font-italic'>floatification</span>. It lets us make otherwise inanimate objects take flight.,一族は「飛力」って呼んでます。<br>物体を飛ばせるんです、なんか。,我们一族称之为“飞力”。可以让物体飞起来，之类的。
74,You can make stuff fly? Are you from the Rooster Temple?,なんか飛ばせるってなんだよ……<br>ってことは鳥神宮の関係者なのか？,飞起来之类的是什么啊……那难道说与鸟神宫有什么关系吗？
75,You could say I'm the Queen of the Roosters.,主です、一応。,主人，可以这么说。
76,"Oh, okay...<br>Hey, wait a sec!",あぁ、なるほどな……,哦，是这样啊。
77,<span class='scene-font-italic'>You're</span> the <span class='scene-font-italic'>queen</span>?,って、お前が主かよ！？,鸟神宫之主就是你啊！？
78,"Uh, yeah. I'm Mahira. Pleasure to greet you.",そですよ？<br>マキラです、どぞよしなに。,没错哦？我叫玛琪拉，请随意。
79,"Greet? Umm, the pleasure's all ours!",よしな……？<br>えっとこちらこそ、どぞよしなです！,随意....？那个，这边也是，请随意！
80,"So what's the deal with that machine? There's been trouble up at the temple, ya know.",で、なんで機械なんか弄ってるんだ？<br>鳥神宮が大変なことになってるのによ。,那么，你为什么在这里摆弄机器？鸟神宫那里都有大麻烦了。
81,Trouble?,大変……？,大麻烦……？
82,"Since you haven't been around, the visitors have been getting really backed up.",マキラさんがいないので、<br>参拝客の人達が大混雑してて……,因为玛琪拉小姐你不在，所以参拜者们一片混乱……
83,Visitors?,参拝客……？,参拜者……？
84,...,…………,…………
85,"Ah, right. I guess it is the start of the new year.",あ、なるほどです。<br>そういえば明けてましたね、年。,啊，原来如此。说起来过年了唉。
86,What! You mean you forgot?,んなっ！？<br>年始だってことを忘れてたのかよ！？,什么！？你竟然忘了年初的工作！？
87,"A rookie mistake, I know. I guess I'd better hurry back...",まだまだ半熟ですね。<br>では急いで戻らないと……,我还不够成熟呢。那么我要马上回去了……
89,"Wait, Mahira! We'll go with you!",あ、マキラさん！<br>私達も一緒に行きまーす！,啊，玛琪拉小姐！我们也一起去！
91,"All right, 姬塔! Put the pedal to the metal!",よぉし、姬塔！<br>オイラ達も全速力で──,好，姬塔！ 我们也全速──
92,"Huh? Wait, why are we running? We should just have Mahira float us there.",うん？<br>っていうか、なんで走ってるんだ？<br>飛力で空を飛んでけばいいのによ……,嗯？说起来她为什么用跑的？明明用飞力飞回去不就好了……
98,"Mahira and the crew soon arrive back at the Rooster Temple. Seeing that the queen has returned, the visitors breathe a sigh of relief, alleviating the tension that had filled the air.",<span class='scene-font-katari'>鳥神宮に戻って来た一行とマキラ。</span><br><span class='scene-font-katari'>参拝客はホッと安堵の溜め息をつき、</span><br><span class='scene-font-katari'>ひとまず場の混乱は収まっていった。</span>,一行人跟着玛琪拉回到了鸟神宫。参拜者们见到神主都松了一口气，会场的混乱渐渐平息了。
99,Thank you. With your help I was able to return here and fulfill my role as guardian.,ありがとうございます。<br>お陰様で年はじめの「お役目」は、<br>無事に務めることが出来そうです。,非常感谢。多亏了你，今年神主的工作也顺利的完成了。
100,You'll have to come by and see me again sometime. Who... are you again?,今度、是非お茶会を。<br>ところで、えと、貴方達は……,这一次，该我请你们参加茶话会了。顺便问一下，那个，你们是……
101,Ahahah... We're a skyfaring crew!,あはははは……<br>はい、私達は旅の騎空団です。,啊哈哈哈哈……那个，我们是旅行中的骑空团。
102,"Oh, right. You mentioned that earlier, didn't you? Sorry, my memory's just so fuzzy, I—",そでしたね、ごめんなさい。<br>私は記憶がぶきっちょうで──,就是那个，抱歉。我的记忆力不大好──
103,"Wait, you're a crew?",ん？<br>騎空団……？,嗯？骑空团……？
104,"Yeah, that's what we've been tryin' to tell ya! Why? You got something for us?",あぁ、そう言ってるだろ。<br>なんか依頼でもあるのか？,啊，就是刚才说的那样。你有什么需要委托的吗？
105,"Uh, yeah. There is a matter I would like to discuss with you...",あ、はい。<br>是非とも相談したいことが……,啊，是的。我有些事想跟你们商量一下……
106,I'll explain more later. Wait by the docks and I'll meet with you after I see to these visitors.,後で説明しますので、<br>港で待っててもらえると。<br>参拝客が引けた頃に伺います。,我稍后会解释，请大家先在港口等一下。我安顿好参拜客后就来找您们。
112,"Night falls, and Mahira finally stops by the Grandcypher.",<span class='scene-font-katari'>そうして夜を迎えた頃、</span><br><span class='scene-font-katari'>グランサイファーにマキラが現れる。</span>,然后夜晚降临，玛琪拉来到了格兰赛法上。
117,"With a curious look on her face, she explains her request and asks for a tour of the ship.",<span class='scene-font-katari'>すると彼女は神妙な様子で、</span><br><span class='scene-font-katari'>一行に相談事を持ちかけた。</span><br><span class='scene-font-katari'>「騎空艇を見学させてほしい」と。</span>,她用有点奇怪的样子，跟大家提起了想要商量的事。 “我想在这艘骑空艇上参观学习”。
118,"After she comes aboard, Mahira explains about herself and her role in the sky.",<span class='scene-font-katari'>まずマキラは鳥神宮の由緒と、</span><br><span class='scene-font-katari'>自身の役割について説明した。</span>,首先，玛琪拉解释了鸟神宫的历史和她的职务。
119,"People come to the temples to pray for health, peace, and prosperity over the coming year.",<span class='scene-font-katari'>今では一年の平和を祈り、</span><br><span class='scene-font-katari'>無病息災の福を授かる場所として、</span><br><span class='scene-font-katari'>人々に親しまれている神社だが……</span>,人们熟知鸟神宫是用来祈祷今年一年的和平，接受无病消灾的祝福的场所……
120,"However, the temples were actually built after the War to watch over both the Sky Realm and the Astral Realm.",<span class='scene-font-katari'>本来は覇空戦争の後に、</span><br><span class='scene-font-katari'>空の世界と星の世界の境界を</span><br><span class='scene-font-katari'>監視するために作られたのだという。</span>,但起初它是在霸空战争之后为了监视空之世界和星之世界的边界而建造的。
121,"The temples at the twelve cardinal points are governed by the Twelve Divine Generals, each taking turns as guardian from year to year.",<span class='scene-font-katari'>そして十二の方位にある各神社には、</span><br><span class='scene-font-katari'>十二神将たる「お役目」が遣わされ、</span><br><span class='scene-font-katari'>年ごとに「歳神」として任命される。</span>,在十二个方位都有神社，十二神将作为“重要的守护神”被派遣到对应的神社，被任命为每年的“岁神”。
122,"This year is the year of the Rooster Temple, making Mahira the guardian.",<span class='scene-font-katari'>今年はマキラが、</span><br><span class='scene-font-katari'>その大役を務める事になったのだが……</span>,今年就是玛琪拉来担任这个重要的职务。
123,"After finishing her explanation, she makes her request to the crew and asks for a tour of the ship.",<span class='scene-font-katari'>そこで彼女は言葉を切り、</span><br><span class='scene-font-katari'>先の相談事を持ちかけた。</span><br><span class='scene-font-katari'>「騎空艇を見学させてほしい」と。</span>,然后她转换了话题，说起了之前提到的事。「我想参观这个骑空艇」
124,Haha! This is the part of the ship that cuts through the wind! And look! You can see your temple from here!,ははっ！<br>これが風を切るってヤツだぜ！<br>ほら、嬢ちゃんの神社も見えるぞ！,哈哈！“在这里吹风也是骑空艇的一部分！看，这里可以看到小姐姐的神社！
125,...,…………,…………
126,"Hey, why are you starin' at the wings like that?",って、おいおい……<br>なんで翼ばっかり見てんだよ？,嘿，喂……你为什么一直盯着机翼看啊？
127,"The ratio of main wing to rear wing size... It's beautiful. ",美しいです……<br>主翼と尾翼の比率が、とても。,真是美丽……主翼和尾翼的比例，非常美。
128,"Y-you think so? You really love machines, don't you?",そ、そうなんですか？<br>やっぱり機械に興味があるんですね。,是，是这样吗？果然对机械很感兴趣啊。
129,"I've studied all kinds of airships, but this one has particularly exquisite form and balance.",騎空艇は色々勉強しましたけど、<br>この艇は絶妙なバランスというか……,我虽然研究过各式各样的骑空艇，但这艘船绝妙的平衡感是第一次见到……
