id,en,jp,trans
0-chapter_name,,変わってしまったもの,变化
0-synopsis,,とある酒場、ゾーイは姬塔達と共に、ジョヤ騒動での活躍を互いに労っていた。姬塔達との旅の中で沢山の出来事に触れ、知識を得たことで自身が人の心を得たと気づくゾーイ。これからもたくさんの想い出を作ろうと話す一同にゾーイは笑みを返すが、その儚げな様子に姬塔達は不安を覚えるのだった。,乔亚骚乱之后，佐伊与姬塔一行在某个酒馆中犒劳自己。和姬塔一行在旅途中经历了许多，了解了许多后，佐伊发现自己萌生出人类的心。佐伊笑着对姬塔等人说，希望今后也能创造更多美好的回忆。但她身边虚无缥缈的氛围，让姬塔等人感到不安。
7,,<span class='scene-font-katari'>ある時、姬塔一行は</span><br><span class='scene-font-katari'>不思議な少女、ゾーイと出会う。</span>,<span class='scene-font-katari'>有一天，姬塔一行遇到了一位不可思议的少女，佐伊。</span>
8,,<span class='scene-font-katari'>彼女は世界の均衡を崩す者の排斥、</span><br><span class='scene-font-katari'>及び抹消が使命であると説明し、</span><br><span class='scene-font-katari'>一行に共闘を願う。</span>,<span class='scene-font-katari'>她告诉众人她的使命是排除并抹消打破世界平衡的存在，希望和众人一起战斗。</span>
9,,<span class='scene-font-katari'>彼女の願いを聞き入れた一行は、</span><br><span class='scene-font-katari'>同行を許可するが、未だに彼女の</span><br><span class='scene-font-katari'>名を聞いていないこと気づいた。</span>,<span class='scene-font-katari'>姬塔一行接受了她的请求，这才发现还不知道她的名字。</span>
10,,名前……なまえ……<br>そうか、名前は必要か……<br>しかし、困ったな……むぅ……,名字……名字……是么，我需要一个名字啊……不过，有点头疼呢……嗯……
11,,ああ？　もしかして……<br>おめぇ名前ねぇのか……？,啊？ 难道说……你没有名字吗……？
12,,いや、ある……あるが……<br>なんと言えば……<br>ジー……いや、ゾー……ィ？　むぅ……,不，我有……我有名字……但是怎么说才好呢……Z…不对，佐……伊？
13,,え、えっと……？<br>ゾーイ……？　すみません……<br>もう一度言ってもらっても……,嗯……？佐伊……？不好意思……能再说一遍吗……？
14,,ゾーイ。ゾーイか。<br>うん、それでいい。,佐伊。佐伊吗。嗯，就叫这个吧。
15,,<span class='scene-font-katari'>こうして不思議な魅力を持つ少女、</span><br><span class='scene-font-katari'>ゾーイが一行の仲間に</span><br><span class='scene-font-katari'>加わったのだった。</span>,<span class='scene-font-katari'>就这样，有些不可思议的少女佐伊成为了姬塔的同伴。</span>
23,,<span class='scene-font-katari'>空の世界の煩悩を集め、</span><br><span class='scene-font-katari'>人の欲望の均衡を守るジョヤ。</span>,<span class='scene-font-katari'>收集天空世界的烦恼，守护人类欲望平衡的乔亚。</span>
24,,<span class='scene-font-katari'>そのジョヤが引き起こした騒動から</span><br><span class='scene-font-katari'>数日後、解決に貢献したゾーイを</span><br><span class='scene-font-katari'>一行はとある酒場で労っていた。</span>,<span class='scene-font-katari'>在其引起的骚乱过去数日后，众人在某个酒馆中犒劳自己。</span>
25,,お疲れ様です。<br>ゾーイちゃん♪,辛苦了，佐伊♪
26,,ありがとう。けど、<br>あの騒動が解決できたのは<br>私だけの力ではない。,谢谢。不过，骚乱并不是我一个人解决的。
27,,みんなのお蔭だ。みんなが居なければ、<br>ジョヤを討つことはできなかった。,这是大家的功劳。没有大家在的话，我也不可能击败乔亚。
28,,へへ、謙遜すんなって。<br>そのカッコいい銃で<br>ぶっとばしてきたんだろ？,嘿嘿，你真谦虚。不是用你那帅气的枪一下子就把敌人解决了吗？
29,,む。そうだが……<br>これは、カッコいいのか？,唔。是这样……这，很帅气吗？
30,,ああ！　なんだか見てるだけで<br>うずうずしちまってよ！<br>ロマンがあるっていうかよ！,是啊！ 只是看着就觉得激动呢！这就叫做浪漫吧！
31,,なるほど。<br>……うん。確かにそうだ。,原来如此。……嗯。的确是这样。
32,,特に意識はしていなかったが、<br>言われてみるとロマンというものを<br>微かに感じるような……,我自己没怎么注意这点，不过你这么一说，我也可以感觉到你说的浪漫。
33,,新しいお洋服も可愛らしいですよね。<br>ふふ、私も着てみたいです♪,那件新衣服也特别可爱呢。呵呵，我也想穿穿看♪
34,,可愛らしい、か。<br>ふふふ……ありがとう。ルリア。,可爱，吗。呵呵……谢谢你。露莉亚。
35,,よかったら、後で着せ替えっこをしよう。<br>きっとキミにも似合うはずだ。,那么之后我们换衣服穿吧。肯定很适合你。
36,,わーい♪<br>ふふふ、楽しみです！,哇着♪呵呵，好期待！
37,,ああ、私もだ。,嗯，我也是。
38,,しかし、<br>あまり好みではない姿だったのだが……,不过，我不太喜欢那样的自己……
39,,キミ達が褒めてくれて安心した。<br>この姿も好きになってきたよ。,不过你们这样称赞我，我也放心了。我渐渐地喜欢上现在的自己了。
40,,好みではないって……<br>どうしてですか？,不喜欢……为什么呢？
41,,理由は簡単だ。<br>私は銃が苦手なんだ。,理由很简单。我不擅长用枪。
42,,苦手ぇ！？　オイラが見た限り、<br>そんな風には全く見えなかったぜ！,不擅长！？咱可一点也没看出来你不擅长呀！
43,,扱い難いという話ではない。<br>むしろ、どの武器も扱いやすい。<br>これは気持ちの問題なんだ。,并不是说不会用。相反，我能熟练使用所有的武器。这是心境上的问题。
44,,私が銃を使う時、<br>それは一方的な蹂躙を意味する。,使用枪，就是单方面的蹂躏。
45,,剣戟などの駆け引きもなく、<br>遠距離から延々と脅威が消え去るまで<br>引き金を引き続ける……,不像剑戟那样双方都有进退，使用枪，只是从远处不停扣下扳机，直到威胁消失……
46,,そういった行為が……<br>あまり好きではなかったんだ。,我不太喜欢……这种行为。
47,,こだわりってやつか……,这就是所谓的讲究吧……
