id,en,jp,trans
0-chapter_name,,誰も知らない世界の味方,暗中守护世界之人
0-synopsis,,宇宙の脅威を倒すためには完全なる姿に戻る必要があるが、自我は失われてしまうかもしれないとゾーイは話す。姬塔達と共に過ごした自分を失うことを恐れるゾーイに、姬塔達は世界を救う別の方法を探そうと話し合う。その姿を見たゾーイは、世界ではなく愛する仲間を護るため、宇宙へ飛び立ち完全なる姿で脅威に立ち向かうのだった。,为了打败宇宙的威胁，佐伊需要变回本来的姿态，但这可能会使他失去自我。她害怕失去与姬塔一行共度时光的自己。于是姬塔一行提议寻找其他拯救世界的方法。看着热心的同伴们，佐伊终于决定前往宇宙变回原本的姿态同世界的敌人对峙。促使她毅然启程的并非守护世界的使命，而是守护同伴们的决心。
1,,<span class='scene-font-katari'>姬塔一行は</span><br><span class='scene-font-katari'>震えるゾーイを落ち着かせ、</span><br><span class='scene-font-katari'>一度グランサイファーへ戻った。</span>,<span class='scene-font-katari'>姬塔一行让佐伊冷静下来，暂时回到了格兰赛法。</span>
2,,<span class='scene-font-katari'>元の姿に戻れない、</span><br><span class='scene-font-katari'>そう口にしたゾーイは静かに</span><br><span class='scene-font-katari'>真意を語りだす。</span>,<span class='scene-font-katari'>佐伊静静地向众人解释为何她不愿变回本来的姿态。</span>
3,,私は人に染まりすぎてしまった。<br>取り返しがつかない程に……,我变得太像人类了。非常彻底地，不可逆地……
4,,ふふふ……今なら理解できるよ。,呵呵……我现在终于明白了。
5,,これが、恐怖なんだな……,这就是，恐惧吗……
6,,人の身を捨てるという行為が……<br>これほどまでに恐ろしく……<br>怖いものだとは……,舍弃人的身份……这件事是多么的令人恐惧……
7,,す、捨てるって……<br>大げさじゃねぇか？,舍、舍弃……这说的有点夸张吧？
8,,宇宙の脅威を倒すためには、<br>完全なる姿に戻る必要がある。,为了打败宇宙的威胁，我必须变回完全的姿态。
9,,完全なる姿……,完全的姿态……
10,,ゾーイとしての私ではなくなり、<br>世界と同化する必要があるんだ。,我不再是佐伊，我会与这个世界同化。
11,,そうなれば、私の自我は<br>消え去ってしまうかもしれないんだ。,这样一来，我的自我可能会消失。
12,,なっ！？,什么！？
13,,そ、そんな……！？,怎么会这样……！？
14,,一度、自我を手放せば……<br>きっとそれで最後だ。,一旦舍弃了自我……就再也找不回来了。
15,,クルル……,咕噜噜……
16,,ルルル……,噜噜噜……
17,,<span class='scene-font-katari'>２頭のドラゴンが心配そうに、</span><br><span class='scene-font-katari'>ゾーイを見上げ、彼女は</span><br><span class='scene-font-katari'>２頭を優しく抱きしめる。</span>,<span class='scene-font-katari'>看着两只小龙担心的样子，佐伊温柔地抱住了它们。</span>
19,,ふふふ……変だ。<br>まったくもって、おかしな話だ。,呵呵……真奇怪。说起来真是讽刺呢。
20,,キミ達と出会う前の私なら<br>こんな悩みなんて抱かなかったのに。,遇见你们之前，我根本不会有这种烦恼。
21,,キミ達と旅を続けるうちに、<br>私は自分が何者であり……<br>どういったものなのか、理解した。,和你们一起旅行，我就渐渐理解了……自己究竟是怎样的存在……
22,,己の持つ力を恐れ……<br>仮初の肉に固執するだなどと……,对自己的力量感到恐惧……对暂时的肉身产生执着……
23,,なぁ、ルリア……<br>私は星晶獣だと、本当に思うか？,露莉亚……你觉得，我像星晶兽吗？
24,,えっ……？,咦……？
25,,はい。でも……<br>普通の星晶獣とは違う気は……<br>ずっとしていました。,嗯。不过……我一直觉得……佐伊和普通的星晶兽很不一样。
26,,キミのその感覚は<br>間違っていない。,你的感觉没有错。
27,,私は空と星の人々の世界を護りたい、<br>そんなあたたかな願いと思いが集って、<br>この世界に顕現した星晶獣なんだ。,我是，想要守护空之民与星之民的世界，这样温暖的祈愿和念想所汇聚的，显现于这个世界的星晶兽。
28,,おそらく……<br>通常の星晶獣とは大きく異なっている。,大概……和普通的星晶兽有很大区别吧。
29,,私は生まれてまもなくから、<br>世界を守るために戦い続けた。,自从降生以来，我就一直在为守护世界而战。
30,,それが世界を護りたいという<br>願いと想いで誕生した<br>私にとって正しい姿だったんだ。,使我诞生的是想要守护这个世界的祈愿，所以那才是我应有的姿态。
31,,きっと、昔の私なら、<br>すぐにでもゾーイを捨て、<br>脅威を討ったことだろう。,如果是以前的我，也许早就丢弃作为佐伊的自己前去讨伐宇宙的威胁了吧。
