id,name,text,trans
0,ゾーイ/佐伊,姬塔、<br>誕生日おめでとう。<br>とても素晴らしい日だ。,姬塔，<br>生日快乐。<br>今天真不错啊。
1,ゾーイ/佐伊,今年も、今日が来るのを<br>楽しみにしていたよ。,我今年，也在期待<br>今天的到来。
2,ゾーイ/佐伊,ただ……ひとつだけ困っているんだ。<br>去年は私自身をプレゼントしただろう？,只是……有一件事在困扰着我。<br>去年我不是用自己当做礼物了吗？
3,ゾーイ/佐伊,今年はどんなものを贈ればいいのか、<br>今日まで思いつかなかったんだ。,今年要送什么才好，<br>到今天我都在想。
4,ゾーイ/佐伊,姬塔、<br>私はキミに何を贈ればいいか、<br>教えてくれないか？,姬塔，<br>我要送你什么才好，<br>能告诉我吗？
5,ゾーイ/佐伊,……私が、いてくれればいい？,……只要我在，就好了吗？
6,ゾーイ/佐伊,ふふ……不思議だな。<br>キミを喜ばせようと思って、<br>プレゼントのことを聞いたのに。,呵呵……真不可思议。<br>明明是为了让你开心，<br>才问你礼物的事。
7,ゾーイ/佐伊,なぜだか、<br>私の方が喜んでしまったな。,但是，不知道为什么<br>我反而开心起来了。
info,,,scene_s4_birthday_3055_v4_0_2006_4_3040150000
译者,麻友桑的话筒,,
