id,name,detail
npc,尼娅,3040546000
special,热情之花，溺于芳醇别离,水属性伤害(特大)/恢复水属性角色的HP<span class=text-blue>◆处于白玫瑰的回忆时，发动2次</div>
special++,热情之花，溺于芳醇别离++,水属性伤害(特大)/恢复水属性角色的HP<span class=text-blue>◆处于白玫瑰的回忆时，发动2次</div>
skill-1,遗弃花园,对敌方进行6次水属性攻击/水属性角色弱体效果缩短1回合/自身获得1层生命的光辉<span class=text-blue>◆拥有13层生命的光辉时，消耗6层生命的光辉，攻击次数变为13次</div>
skill-2,枯萎生命,对敌方施加防御力DOWN/水属性防御力DOWN/自身获得3层生命的光辉
skill-3,永不分离,自身与水属性主角获得白玫瑰的回忆效果/自身获得再攻击效果<span class=text-blue>◆消耗6层生命的光辉，获得攻击力UP/伤害上限UP/技能性能UP/格挡/吸收效果</div>
support-1,珍切之物,自身吸收敌人HP时，获得1层生命的光辉（最大13层）/回合结束时，若生命的光辉在6层以上，则发动1次遗弃花园<span class=text-blue>◆战斗开始时获得6层生命的光辉</div>
support-2,永傍身旁,自身和水属性主角HP越少，防御力越高<span class=text-blue>◆自身前后排均有效</div>
skill-lb,
intro,盛放的优艳之华,与死同在的少女身着丽装，游街信步。少女所追求的，是具有“送给对方就能相伴一生”寓意的花朵。在种种经历过后，少女察觉到了自己的心意。然而，她的内心也因此常有不安相伴。少女已经晓得那是一个不可能发生的噩梦……即便如此，正因如此，少女才会追求那花朵。哪怕只是为了将心底涌出的不安减轻分毫……
