id,en,jp,trans
0-chapter_name,,第7章　地の底に眠るは…,第7章  沉眠地底之物
0-synopsis,,溶岩湖に近づく<span>姬塔</span>一行。しかし一行は、どんな状況にあっても心の余裕といつもの調子を忘れない。,<span>姬塔</span>一行向熔岩湖前进。不管在什么情况下，他们都能保持从容，维持平时的状态。
0,,"はぁ……<br>
砂漠がやっと終わったと思ったら<br>
今度は溶岩かよ……",哈……还以为出了沙漠就完了，这次是熔岩吗……
1,,"最初からそう言ってたでしょ！<br>
ほら、よそ見をしない！<br>
ここにも魔物は出るんだからね！",我早就说过了吧！好了，别开小差！这里也会有魔兽出来的！
2,,"うわぁ～！<br>
ねぇねぇ、あれが溶岩ですか？<br>
グツグツしてる～！",哇〜！呐呐，那就是熔岩吗？在冒泡呢〜！
3,,"なんだかお鍋の中みたい……<br>
あ、ちょっと<br>
お腹減ってきちゃったかも、えへへ。",感觉像火锅一样……啊，好像有点肚子饿了，哎嘿嘿。
4,,"よし、帰ったら調理場を借りて<br>
鍋料理でも作ろうか。",好，等我们回去了就借厨房做火锅吃吧。
5,,"そういやお前ら、料理が<br>
ド下手だったよなぁ……<br>
いつだかは震えたぜ、舌が。",说起来你们，不擅长做饭吧……记得哪次吃得舌头都颤了。
6,,"な、鍋ならそういった類の<br>
スキルはあまり必要ないだろう？<br>
……ち、違うのか？",火、火锅的话不需要什么手艺吧？……难、难道不是吗？
6-sel1_txt,,<span class='scene-font-katari'>練習あるのみ</span>,<span class='scene-font-katari'>多练练就好了</span>
6-sel2_txt,,<span class='scene-font-katari'>諦めよう……</span>,<span class='scene-font-katari'>死心吧……</span>
7,,"ですよねっ！<br>
お、お勉強すればきっと<br>
できるようになります！　お料理！！",没错！只、只要好好学，做菜的手艺肯定会有长进的 ！
8,,"ダメですっ！<br>
お勉強して練習すれば、<br>
きっと上手になるはずです！　たぶん！",不行！只要努力练习肯定会熟练的！应该吧！
11,,"あっ、魔物よ！<br>
低レベルな会話してる場合じゃないわ！<br>
いくわよ、姬塔！",啊、魔兽来了！不是说闲话的时候！上啦，姬塔！
info,,1,scene_cp7_q2_s20
备注,,,ver-1: @煌月夜 2018/4/7
