id,en,jp,trans
0-chapter_name,,守るべきもの,要守护之物
0-synopsis,,魔物を掃討したグレアはアンの場所に戻る。グレアが、アンの怪我はかすり傷だとわかり安心すると、そこに姬塔一行が駆けてくる。一行は、竜の力をコントロールできたグレアを称賛する。グレアは完璧に制御できたわけではなく偶然だとしつつも、穏やかな表情で一行とアンに感謝を述べる。一行は、迷いが晴れたグレアの様子から、あたたかな信頼を感じるのだった。,把魔物一扫而空的古蕾雅回到安所在的地方。发现安的伤真的是擦伤的古蕾雅安心下来以后，姬塔一行人也赶到了。他们称赞管理龙的力量的老芽。古希腊虽然是偶然的而不是完全可控制的，但却以冷静的表达方式表达了对党和廉价的感激之情。一行人从困惑一扫而空的，派对感到温暖。
1,,<span class='scene-font-katari'>力のコントロールに成功したグレアは、</span><br><span class='scene-font-katari'>魔物の掃討に成功する。</span>,成功控制权力的Utsunegatori成功地控制了怪物。
2,,<span class='scene-font-katari'>町から魔物が消え去ったことを</span><br><span class='scene-font-katari'>確認するとすぐさまグレアは、</span><br><span class='scene-font-katari'>アンの場所へと戻った。</span>,在确认恶魔从镇上消失后，古老的树林立刻回到了焦虑的地方。
4,,アン……！<br>怪我、本当にひどくない？<br>大丈夫なの……？,便宜......！受伤，真的不可怕吗？你还好吗......？
5,,ふふふ、心配してくれてありがとう。<br>大丈夫だよ。<br>本当にかすり傷だったんだから。,呵呵，谢谢你的关心。我很好这真是一个划痕。
6,,そっか、良かった……,我明白了，这很好......
7,,<span class='scene-font-katari'>安心した様子でグレアが息を吐くと、</span><br><span class='scene-font-katari'>町の防衛に当たっていた</span><br><span class='scene-font-katari'>姬塔一行が駆けてきた。</span>,当老佛安心地放松下来时，正在镇上防御的塔楼开始运转。
8,,おいおい、見たぜ、ピアノの姉ちゃん！<br>すっげぇな、<br>あっという間に片付いちまったぞ！,嘿，我看到你了，钢琴的姐姐！太可怕了，我马上就注意到了！
9,,力のコントロールができたのね！<br>良かった……,你控制了自己的力量！这很好......
10,,そうそう！　すごかったよ、グレア！<br>これで目的も達成だね♪,哦是的！太棒了，老了！你已经实现了这个目标♪
11,,ううん……でもまだ、<br>完璧じゃないよ。<br>さっきのは偶然だと思う……,不......但是，它并不完美。我猜这是巧合......
12,,たぶん今、力を解放したら<br>きっと暴走しちゃうと思うんだ……,也许现在，我想如果我失去了力量，我将失控......
13,,<span class='scene-font-katari'>そう告げるグレアだが、</span><br><span class='scene-font-katari'>彼女の表情はとても穏やかに、</span><br><span class='scene-font-katari'>姬塔には見えた。</span>,老佛告诉我们，但她的表情看起来很温柔，到了宝塔。
14,,ふふふ……でも、大丈夫。<br>アンが、言ってくれたから。<br>頑張ったことは無駄にならないって。,呵呵......但是没关系。因为安全说。这意味着你所制定的并没有浪费。
15,,ゆっくり、頑張るよ。<br>みんなと一緒に。,我会慢慢地做到最好。和大家一起。
16,,ふふふ、そっか。<br>よかった……私で良ければ<br>いつでも助けになるよ。,我看，胡虎。我很高兴......在我好的时候，我会帮助你。
17,,私達も力貸しますよ！,我们也借给它！
18,,ありがとう、みんな……,谢谢大家......
19,,みんなのおかげで……<br>いろんなことに気づけたよ。<br>本当に、ありがとう。,感谢大家....我注意到很多事情。非常感谢你。
20,,良ければまた、<br>遊んでくれるとうれしいな。,如果你不介意的话，我希望你能再次玩。
21,,もちろんですっ！<br>また遊びましょう、グレアさん！,当然！让我们再玩一次，Kogetsu先生！
22,,ふふふ……<br>これからもよろしくね。,Hehu ......我很期待。
23,,<span class='scene-font-katari'>晴れ晴れとした様子で</span><br><span class='scene-font-katari'>グレアは優しげに微笑んだ。</span>,老佛轻轻地笑了一下，外表很漂亮。
24,,<span class='scene-font-katari'>迷いが晴れた様子の彼女から、</span><br><span class='scene-font-katari'>姬塔一行はあたたかな信頼を</span><br><span class='scene-font-katari'>感じるのだった。</span>,从那些似乎迷失敬畏的女孩们那里，一排塔感受到了温暖的自信。
info,,1,scene_chr399_q3_s20
