id,name,text,trans
0,カリオストロ/卡莉奥斯特萝,姬塔さんっ☆<br>ねぇねぇ、今日は何の日かな？,姬塔☆<br>呐呐、今天是什么日子鸭？
2,カリオストロ/卡莉奥斯特萝,わぁ……！<br>やっぱり姬塔さんは、<br>プレゼントを用意してくれてたんだっ☆,哇……！<br>姬塔果然、<br>准备了礼物☆
3,カリオストロ/卡莉奥斯特萝,ありがとう、姬塔さん☆<br>カリオストロ、嬉しいっ！,谢谢你、姬塔☆<br>卡莉奥斯特萝、好开心！
4,カリオストロ/卡莉奥斯特萝,ふふ……,哈哈……
5,カリオストロ/卡莉奥斯特萝,あん？<br>えらく上機嫌だな、って？,啊？<br>很开心、吗？
6,カリオストロ/卡莉奥斯特萝,まぁ、確かにな……<br>オレ様はやろうと思えば、<br>何でも錬金術で作れちまう。,不过、确实如此……<br>本大爷只要想做、<br>无论什么都会变成炼金物。
7,カリオストロ/卡莉奥斯特萝,だから、オレ様にとっちゃ、<br>何をもらったかより、<br>誰からもらったかが重要なんだよ。,所以、对于本大爷来说、<br>比起收到什么、<br>从谁那里收到更重要。
8,カリオストロ/卡莉奥斯特萝,どういう意味か、って……,这是什么意思……？
9,カリオストロ/卡莉奥斯特萝,もう☆<br>それを言わせようとするのは、<br>めっ、だぞっ☆,真是的☆<br>让我说明白的话、<br>是、不行的☆
info,,麻友桑的话筒,scene_s4_white_3009_v1_0_2003_4_3040009000_1
