id,en,jp,trans
0-chapter_name,,届けたい言葉,愿与君语
0-synopsis,,神王モンタギューの死から数か月後、ヴェローナ郊外でエスカラスの残党を人知れず始末するロミオ。血に塗れた自らを自嘲するロミオの元に、ヴェローナの様子を見に来た姬塔達が訪ねてくる。今はコンデルと名乗るロミオは姬塔達と連れ立って街へ出るが、そこにエスカラスの残党が襲い掛かり、一行は否応なく戦いに巻き込まれる。,神王蒙太古死后过了数个月，罗密欧在维罗纳的郊外暗中刺杀埃斯卡勒斯的残党，嘲笑手染鲜血的自己。这天，姬塔一行前来拜访罗密欧。罗密欧告诉一行人他现在化名孔德尔，正要带众人前往城里。突然，埃斯卡勒斯的残党袭来，众人只好应战。
2,,くそ……っ！<br>何なんだ、テメェは！？,可恶……！你是什么人！？
3,,……問答は不要だ。<br>ヴェローナに仇為すものには<br>ここで消えてもらう。,……废话少说。危害维罗纳之人，给我消失。
4,,お前……キャピュレットの<br>手のものか……！？,你是……凯普莱特的人吗……！？
5,,…………,
6,,不当な血で、この神聖なる<br>ヴェローナを汚しているのは<br>キャピュレットの方だ！,明明是凯普莱特在用肮脏的血脉玷污这个神圣的维罗纳！
7,,せっかく神王が死んで、<br>モンタギューが潰れたってーのに<br>キャピュレットの奴らめっ……,好不容易等到神王死了，蒙太古势力瓦解……该死的凯普莱特……
8,,あの、薄汚い簒奪者どもが！！,卑鄙的篡夺者！！
9,,……その口を閉じろ。,……给我闭嘴。
12,,ぎゃあぁあっ！！,啊啊啊啊啊！！
13,,ち……く、しょ……が……,可……恶、啊……
16,,……はぁ。,……唉。
17,,<span class='scene-font-katari'>ロミオは、剣についた血をはらって</span><br><span class='scene-font-katari'>小さく息を吐く。</span>,<span class='scene-font-katari'>罗密欧拭去剑上的血迹，轻声叹气。</span>
18,,まだまだキリがないな……,真是没完没了……
