id,en,jp,trans
0-chapter_name,,第35章　力の正体,第35章 力量的本质
0-synopsis,,エルステ帝国軍に囚われたオルキスがいるという王宮に踏み込んだ一行。黒騎士は王宮の中を見回し、彼女とオルキスがこの場所で過ごした日々を懐かしげに語る。姬塔達はオルキスを奪還すべく、帝国兵達がひしめく王宮を駆けるのであった。,一行来到欧尔姬丝被埃尔斯特帝国军囚禁的王宫中。黑骑士环视王宫，怀念地讲起她和欧尔姬丝在这里度过的时光。姬塔一行为夺回欧尔姬丝，穿行在有大量帝国兵把守的王宫中。
0,,<span class='scene-font-katari'>ついに王宮に踏み込んだ</span><br><span class='scene-font-katari'>姬塔一行は、</span><br><span class='scene-font-katari'>オルキスを探し、慎重に進む。,<span class='scene-font-katari'>姬塔一行终于来到王宫，为寻找欧尔姬丝在王宫中谨慎前行。</span>
1,,この王宮も変わらんな……,王宫还是没变啊……
2,,いや……<br>幾千を数えるエルステの歴史の前に、<br>１０年程度では刹那にもならんか……,不……和埃尔斯特数千年的历史相比，这十年也不过一刹那……
3,,黒騎士さんは、<br>ここに来たことがあるんですか？,黑骑士，你来过这里吗？
4,,私も半分、<br>ここで育ったようなものだ。<br>オルキスと共にな。,我也勉强算是在这里长大的。和欧尔姬丝一起。
5,,そうなんですね。<br>ここで黒騎士さんと、<br>オルキスちゃんが……,也是呢。黑骑士和欧尔姬丝就在这里……
6,,この中は人の気配がするな……<br>帝国の連中が、<br>うようよ居るみてぇだ。,里面有人……帝国的士兵好像正在里面晃悠呢。
7,,それで？<br>オルキスちゃんはこの王宮の、<br>どこに居るんだ？,那么，欧尔姬丝到底在王宫的哪里？
8,,流石にそこまではわからん……<br>くまなく探すしかないだろうな。,这我也不知道……只能地毯式搜索了。
9,,まだ郷愁に立ち止まる余裕は無かったな。<br>進もう……<br>まずはこちらから探すぞ、姬塔。,看来我也没时间再怀念过去了。前进吧……从这里开始找，姬塔。
info,,1,scene_cp35_q1_s10
