id,en,jp,trans
0-chapter_name,,第36章　悔恨の行く先,第26章  悔恨的前路
0-synopsis,,リーシャの待つグランサイファーへと辿り着いた姬塔達。何やら覚悟を決めたらしいリーシャは、以前よりもはるかに強いとカタリナは言う。黒騎士もそれを感じ取り、強者と相対する心持ちで剣を抜く。黒騎士とリーシャ、二人の覚悟が衝突する。,姬塔等人来到莉夏等待的格兰赛法旁。卡塔莉娜断言下定某种决心的莉夏比以前更加强大。黑骑士也有同感，以面对强者的准备拔出利剑。黑骑士与莉夏两人的决心互相碰撞。
0,,来ましたね……<br>ちゃんと、逃げずに。,你们来了……没有逃避呢。
1,,ふん……<br>我々に逃げる要素が<br>あると思っていたのか？,哼……原来你认为这件事有值得我们逃跑的要素？
2,,いえ……<br>でも、逃げなかったその判断を、<br>賢明だとは思いません。,不……你们不逃跑，是一种很不明智的选择。
3,,ほう……<br>大口を叩くようになったじゃないか。,哈……你倒变得很能说大话了。
4,,確かに……<br>やっぱ何か違うな……,果然……她和以前不同了……
5,,うん……なんでだろ。<br>なんか妙に緊張しちゃう……,嗯……不知为什么，我有些紧张了……
6,,剣の腕というのは、<br>一朝一夕で上達するものじゃない……,剑术可不是一朝一夕就能突飞猛进的……
7,,しかし、心持次第で……<br>覚悟次第で踏込や体裁きには、<br>大きな違いが生まれるんだ。,但是，根据心境……根据觉悟的境界，脚步和动作会有巨大差异。
8,,心を決めたものは躊躇わない……<br>強いぞ、いまの彼女は。,如果下定了决心，动作也不会有迟疑……现在的她很强。
9,,覚悟なら、<br>オレ達だって、<br>負けちゃあいねぇさ。,论觉悟，我们也不会输给她的。
10,,そうね……<br>それに、ついに彼女も、<br>色々と固めてきたみたいだし。,是啊……不过，看来她也终于想明白一些事了。
11,,さぁ、剣を抜け……小娘。,来，拔剑吧……小姑娘。
12,,小娘ではありません……<br>私は……,我不是什么小姑娘……我是……
13,,私は……<br>秩序の騎空団第四騎空艇団、<br>船団長リーシャです！！,我是……秩序骑空团第四骑空艇团团长莉夏！！
14,,ふふ……いい目だな。<br>強い決意が見える。,呵呵……眼神不错。看得出你的决心。
15,,だが……<br>私も負けるわけにはいかないのだ！<br>力を貸せ！　姬塔！,但是……我不能输给你！助我一臂之力！姬塔！
16,,ここは覚悟の戦場だ！<br>貴様の覚悟……<br>私の覚悟でねじ伏せてくれよう！,这是觉悟的比拼！你的觉悟……就由我的觉悟来制伏！
info,,1,scene_cp36_q4_s20
