id,en,jp,trans
0-chapter_name,,二千年越しの想い,跨越两千年的思念
0-synopsis,,ある日、台所で珈琲を淹れる姬塔、ルリア、ビィの元に、サンダルフォンが現れる。珈琲の淹れ方を教えて欲しいという姬塔達の頼みを断り、距離を置こうとし続けるサンダルフォンだったが、先ほど自分達でサンダルフォンの珈琲豆を使ってしまったことに気づいた姬塔達により、無理やり買い物へと連れ出されるのだった。,当被问及如何制造优质的咖啡时，圣德芬不理会骑空团的大家，并且和大家保持距离。但是因为大家用完了他的咖啡豆，最后他只好陪大家一起去买。
2,,"<span class='scene-font-katari'>ある時、台所で珈琲を淹れていた</span><br>
<span class='scene-font-katari'>姬塔達の前に、</span><br>
<span class='scene-font-katari'>サンダルフォンが現れる。</span>", 有一天，团长一行人正在厨房泡咖啡时，圣德芬出现了。
3,,"おっ、噂をすれば<br>
ちょうどいいところに<br>
来たじゃねぇか！",哦！说曹操曹操到，圣德芬你来的正好呢！
4,,……ん？　何か用か？,……嗯？有什么事情吗？
5,,"えっと……サンダルフォンさんから、<br>
美味しい珈琲の淹れ方を教えて<br>
もらえないかなーって、思いまして。",诶……我们在想能不能请教圣德芬先生如何才能泡好美味的咖啡。
6,,"<span class='scene-font-katari'>姬塔もルリアに続いて、</span><br>
<span class='scene-font-katari'>教えて欲しいとお願いをする。</span>",团长也向圣德芬请求。
7,,"なぜ俺が君達に珈琲の淹れ方を<br>
教えねばならない？",为什么我一定要教你们泡咖啡啊？
8,,"あはは……<br>
それはそうです、けど……",啊哈哈……虽然也是这样啦……
9,,"別に減るもんじゃねぇんだし<br>
少しぐらい教えてくれてもいいだろ？",也对你没什么害处啦，就教我们一下行吗？
10,,"<span class='scene-font-katari'>一緒に珈琲を淹れたら</span><br>
<span class='scene-font-katari'>自分の分を淹れる手間が省けるよと</span><br>
<span class='scene-font-katari'>提案する姬塔。</span>",团长也提议，如果一起泡咖啡的话也能省了圣德芬自己的工夫。
11,,"<span class='scene-font-katari'>だが、サンダルフォンは</span><br>
<span class='scene-font-katari'>余裕そうな笑みを浮かべる。</span>",但是圣德芬露出了从容的笑容。
12,,お気遣い無く。,不劳你们费心了。
13,,"<span class='scene-font-katari'>サンダルフォンは戸棚から</span><br>
<span class='scene-font-katari'>マイ抽出器を用意して、</span><br>
<span class='scene-font-katari'>珈琲を淹れる準備をする。</span>",圣德芬从架子上拿出了浓缩咖啡器作泡咖啡的准备。
14,,"んなっ……<br>
アイツいつの間に……",啊……那家伙什么时候……
15,,"うん……？<br>
特異点、ここにあった俺の珈琲豆は？",嗯？特别之人，我放这的咖啡豆呢？
16,,"えっ？<br>
あ……ちょうど豆を切らしててよぉ……",诶？啊……正好用完了啊……
