id,en,jp,trans
0-chapter_name,,二千年越しの想い,跨越两千年的思念
0-synopsis,,街の市場で珈琲豆を探し、いろいろな露店を巡り珈琲を試飲する姬塔達。ため息をつくサンダルフォンに聞けば、二千年前に初めて飲んだ珈琲の味が忘れられないが、いまだその珈琲に出会えていないという。ルリアの提案により一行はその珈琲を探すことになり、シェロカルテの元を訪ねることにするのだった。,骑空团在集市上品尝各种咖啡，圣德芬悲伤于无法品尝他两千年前第一次喝到的咖啡。露莉亚提议去问榭洛哪里可以找到这种咖啡。
1,,"<span class='scene-font-katari'>街の市場に出向いた姬塔達は</span><br>
<span class='scene-font-katari'>珈琲豆を探して色々な露店を巡ってみる。</span>",到达市场的一行人，一家一家地寻找着咖啡豆。
6,,"<span class='scene-font-katari'>一行は様々な珈琲を試飲してみるが、</span><br>
<span class='scene-font-katari'>サンダルフォンはどれを飲んでも</span><br>
<span class='scene-font-katari'>上の空の様子であった。</span>",一行人试饮了各种各样的咖啡，但是圣德芬无论喝哪种都会望向天空。
7,,ふぅ……,哼……
8,,"さっきからため息ばっかついて<br>
どうしたんだ？",从刚刚开始你就一直在叹气，怎么了吗？
9,,"……もしかして、私たちが<br>
飲んだのってすごく大切な<br>
珈琲豆だったんですか？",……难道说，我们喝掉了很重要的咖啡豆？
10,,"<span class='scene-font-katari'>ルリアの思い詰めた表情を</span><br>
<span class='scene-font-katari'>一瞥したサンダルフォンは</span><br>
<span class='scene-font-katari'>静かに首を振る。</span>",圣德芬瞥到露莉亚担忧的样子后，静静地摇了摇头。
11,,"……いや、あの珈琲豆は<br>
どこでも手に入る代物だ。",……不，那个只是随处可见的咖啡豆罢了。
12,,"んじゃなんで<br>
そんな浮かない顔をしてんだよ？",那为什么还一副愁眉苦脸的样子啊？
13,,それは……,那是因为……
14,,"<span class='scene-font-katari'>少し躊躇したサンダルフォンだが、</span><br>
<span class='scene-font-katari'>意を決した様子で話し始める。</span>",圣德芬虽然稍稍犹豫了一下，但还是决心说明原因。
15,,"これだけの数の珈琲を飲んでも<br>
出会えないからだ……",因为喝了这么多的咖啡也没有遇见……
16,,どういう意味ですか？,这是什么意思呢？
17,,"その昔に、自分が初めて飲んだ<br>
珈琲の味が忘れられなくてな。",我忘不了以前第一次喝的咖啡的味道。
18,,"俺はその珈琲を探しているんだが、<br>
未だに出会えないという訳だ。",就是说我一直在寻找它，但现在也没有见到。
19,,そう、だったんですね……,这样啊。
20,,"どんな珈琲だったか<br>
覚えてねぇのか？",不记得是怎么样的咖啡了吗？
21,,"ふっ……<br>
もう二千年前のことだからな。",哼……因为已经是两千年前的事情了。
22,,"まぁ、そんな話はいい。<br>
早く適当な珈琲豆を買って──",就不聊这个了。快点买好合适的咖啡豆吧——
23,,だったら探してみませんか？,那么我们去找找看吧？
24,,なに？,什么？
25,,"<span class='scene-font-katari'>珍しく語気を強めて</span><br>
<span class='scene-font-katari'>サンダルフォンに</span><br>
<span class='scene-font-katari'>詰め寄るルリア。</span>",露莉亚少见地对圣德芬强行追问。
26,,"そんな風に思ってるなら、<br>
もう少し頑張って探しましょう！",就觉得你会这样，所以我们再努力找找吧！
27,,"……理解しかねるな。<br>
どうして君がそんなにムキになる？",……无法理解。为什么你们会这样认真。
28,,"あ、ああ……<br>
急にどうしたんだ？",啊……怎么突然这样？
29,,"その……あの……私。<br>
上手く言えないんですけど。",这个……那个……虽然不能说的很明白。
30,,"サンダルフォンさんが<br>
自分の事を話してくれて<br>
なんだか嬉しかったんです。",我很高兴圣德芬先生能说说自己的事情。
31,,"だから何か力になりたいって<br>
そう思ったんです！",所以想要帮助圣德芬先生！
32,,"ふっ……<br>
君は本当に変わり者だな？",哼……你还真是个奇怪的人呢？
33,,"一度は俺にあんな目に<br>
遭わされたと言うのに<br>
その俺の力になりたいと？",曾经被我这样看待，却说想要帮助我?
34,,"……はい！<br>
あの時は怖かったですけど……<br>
今はもう仲間です。",……是的！虽然那个时候很可怕，但现在已经是伙伴了。
35,,"サンダルフォンさんは<br>
もう悪いことはしないって<br>
私は信じてます！",我相信圣德芬先生已经不会再做坏事了！
36,,…………,……
37,,だから……,所以……
38,,……わかった、君の提案に従おう。,明白了，就按你说的来吧。
39,,"本当ですか！<br>
ありがとうございます。",真的吗！非常感谢！
40,,別に礼を言われる筋合いは無い。,你没理由向我道谢。
41,,"<span class='scene-font-katari'>サンダルフォンは気を取り直した様子で</span><br>
<span class='scene-font-katari'>姬塔達に尋ねる。</span>",圣德芬重新振奋精神问团长。
42,,それよりどうやって探すんだ？,比起这个，怎么去找呢？
43,,"こんな大きな街の市場にも<br>
無いんだもんなぁ……",这样的大城市也没有呢……
44,,"それなら私に良い考えがあります！<br>
シェロさんに聞いてみるんですよ！",我有一个好主意！向榭洛小姐打听一下吧！
45,,"あぁ！　その手があったな！<br>
今すぐ行ってみようぜ！",啊！还可以这样啊！现在就去吧。
46,,"<span class='scene-font-katari'>こうして姬塔達は</span><br>
<span class='scene-font-katari'>シェロカルテの元を訪ねて</span><br>
<span class='scene-font-katari'>みるのだった。</span>",就这样团长一行人前去拜访榭洛。
info,,1,scene_chr446_q2_s10
