id,en,jp,trans
1-chapter_name,,友達になってくれませんか？,可以成为我的朋友吗？
1-synopsis,,マナリア魔法学院を再訪した姬塔達。グレアは、皆を護るため竜の力を使いこなしたいと考えており、姬塔やアンを相手に特訓を始めるが、簡単には制御できない。思い悩むグレアに、アンは息抜きに町へ遊びに行こうと提案する。グレアは遊びに行く前に、姬塔達に「私と友達になってくれませんか？」と尋ねる。一行がもうとっくに友達だと答えると、グレアは頬を染め微笑むのだった。,マナリア魔法学院を再訪した姬塔達。グレアは、皆を護るため竜の力を使いこなしたいと考えており、姬塔やアンを相手に特訓を始めるが、簡単には制御できない。思い悩むグレアに、アンは息抜きに町へ遊びに行こうと提案する。グレアは遊びに行く前に、姬塔達に「私と友達になってくれませんか？」と尋ねる。一行がもうとっくに友達だと答えると、グレアは頬を染め微笑むのだった。
3,,<span class='scene-font-katari'>ある日、姬塔一行は</span><br><span class='scene-font-katari'>イオに頼まれ、マナリア魔法学院</span><br><span class='scene-font-katari'>という場所を訪れた。</span>,<span class='scene-font-katari'>那一天，姬塔一行人</span><br><span class='scene-font-katari'>受伊欧所托、前去拜访了</span><br><span class='scene-font-katari'>玛那利亚魔法学院这个地方。</span>
4,,<span class='scene-font-katari'>そこで一行は</span><br><span class='scene-font-katari'>人間と竜族のハーフの少女である、</span><br><span class='scene-font-katari'>グレアと出会う。</span>,<span class='scene-font-katari'>大家在那里</span><br><span class='scene-font-katari'>遇到了人跟龙族混血的少女</span><br><span class='scene-font-katari'>古蕾雅。</span>
8,,<span class='scene-font-katari'>その後、生徒達の闇魔法による</span><br><span class='scene-font-katari'>事件が発生してしまい、マナリア全体に</span><br><span class='scene-font-katari'>異形の者達が溢れかえってしまう。</span>,<span class='scene-font-katari'>那之后，因为学生们的黑暗魔法</span><br><span class='scene-font-katari'>而引发的事件，玛那利亚全院</span><br><span class='scene-font-katari'>都有异形的家伙汹涌而出。</span>
12,,<span class='scene-font-katari'>その事件をグレアと、</span><br><span class='scene-font-katari'>彼女の友人であるアンと共に</span><br><span class='scene-font-katari'>一行は見事、解決に成功する。</span>,<span class='scene-font-katari'>那次事件，大家跟古蕾雅，</span><br><span class='scene-font-katari'>还有她的好友安一起，</span><br><span class='scene-font-katari'>非常漂亮的成功解决了。</span>
18,,<span class='scene-font-katari'>そしてその数週間後――</span><br><span class='scene-font-katari'>一行は再び、マナリア魔法学院に</span><br><span class='scene-font-katari'>足を運んでいた。</span>,<span class='scene-font-katari'>然后那之后又过了几个星期——</span><br><span class='scene-font-katari'>一行人再次来到了</span><br><span class='scene-font-katari'>玛那利亚魔法学院</span>
19,,<span class='scene-font-katari'>生徒達の闇魔法によって</span><br><span class='scene-font-katari'>引き起こされてしまった事件が</span><br><span class='scene-font-katari'>解決してから数週間後。</span>,<span class='scene-font-katari'>那是把因学生们的黑暗魔法而引起的事件</span><br><span class='scene-font-katari'>解决了的数周后。</span>
20,,<span class='scene-font-katari'>姬塔一行は再び</span><br><span class='scene-font-katari'>マナリア魔法学院に足を運んでいた。</span>,<span class='scene-font-katari'>姬塔一行人再次来到了</span><br><span class='scene-font-katari'>玛那利亚魔法学院。</span>
21,,おー！<br>だいぶ元通りになってきたな！,哦——！<br>已经大致恢复到跟原来差不多了啊！
22,,みんな頑張ってるから！<br>けっこう早く復興が進んでるの。,因为每个人都很努力嘛！<br>重建工作进展得很快。
23,,でも元通りにはまだまだだよ。,但是距离恢复原状还差得很远呢。
24,,教室とかはまだ<br>ボロボロのところが多くて……,教室之类的地方
25,,ふふふ、<br>そのおかげって言ったら変だけど……,呼呼呼，虽然说这么说会很奇怪，但多亏了这个……
26,,毎日、青空教室で<br>授業を受けてるの。<br>なかなか新鮮で楽しいんだよ！,每天都能在蓝天白云的教室下上课。这也相当新鲜有趣哦！
27,,わぁ、なんだかんだで楽しそうね。<br>新しい発見もありそう！,哇，听起来很有趣。好像也可以有新的发现呢！
28,,実は青空教室のおかげで、<br>新しい魔法を閃いた子も<br>いるぐらいなんだ。,实际上，多亏了蓝天教室，还有一些人灵光一闪出了新的魔法呢。
29,,もしよかったら、<br>みんなも今度体験授業を<br>受けてみたらどうかな。,如果可以的话，大家也来上一下体验课程如何。
30,,そりゃいい話だな！<br>もしかしたら授業を受ければ、<br>オイラもついに魔法が使えるように……,好提议啊！希望说不定上课后，俺也终于能使用魔法了……
31,,うんうん、頑張れば<br>きっとできるかもしれないよ？,嗯嗯，努力的话说不定真的能做到哦？
32,,…………,…………
32-sel1_txt,,<span class='scene-font-katari'>どうしたの？</span>,<span class='scene-font-katari'>怎么了吗？</span>
32-sel2_txt,,<span class='scene-font-katari'>グレアはどう思う？</span>,<span class='scene-font-katari'>古蕾雅觉得呢？</span>
33,,えっ……,呃……
34,,なんだか様子が変だぞ、お前。<br>具合悪いのか？,总感觉你好奇怪啊。觉得不舒服吗？
35,,えっ……あ、うん。<br>きっと、できるようになるよ。,呃……啊，嗯。一定，能做到的。
36,,へへ、本当か？<br>２人がそう言ってくれるなら、<br>授業を受けてみても……,嘿嘿，真的吗？2人都这么说的话，去上课也……
37,,って、大丈夫かよ？<br>なんか元気ねぇなぁ……,不对，没事吧？总感觉你很没精神……
38,,え？　ううん、<br>大丈夫、元気だよ。<br>ちょっと考え事してて……,呃？不不，没事的，我很好。只是有些在考虑的事……
39,,考え事、ですか？,考虑的事吗？
40,,うん……その……えっと。<br>みんなに相談したいことがあるんだ。,是……那个……这个……有些事想跟大家商量一下。
41,,私、竜の力をちゃんと<br>扱えるようになっておきたいの。,我想要好好地用好龙之力。
42,,全力で使っても、<br>絶対暴走しないように……,想要就算用尽全力，也绝对不会暴走……
43,,あのスゲェ力のことか……,那个超厉害的力量吗……
44,,なんだか焦ってない？<br>いま本当に必要なの？,不用这么着急吧？现在也不是真的有必要吧？
45,,こないだみたいな事件が<br>またいつ起きるか分からないし。<br>その時にまた後悔したくなくて……,不知道什么时候还会再次发生像那样的事件。那个时候就算后悔也晚了……
46,,うーん、まぁ今の状況を利用して<br>追い撃ち！　というのも<br>本当の悪人ならやりかねないよね。,唔——利用这次的状况，乘人之危乘胜追击！要是真正的坏人的话，确实有可能这么做。
47,,もし、あれ以上の大変な事件が<br>起きてしまったら……,要是，再发生了比那次更严重的事件的话……
48,,今度こそ、誰も傷つけずに<br>護ることができたら……って、<br>改めてそう思ったんだ。,这次一定，要不伤到任何人地保护一切……我是这么觉得的。
49,,ふふふ……<br>ちゃんと約束守れたね、グレア。,呼呼呼，很好地遵守了约定呢，古蕾雅。
50,,え？,诶？
51,,前にした約束……ちゃんと<br>覚えていてくれたんですよね。<br>何かあったら相談してくれるって。,之前做的约定……你记得非常清楚呢。无论有什么事都跟大家一起商量的那个。
52,,う、うん……<br>大切な人達との約束を……<br>破るわけにはいかないから。,啊，嗯……跟重要的人的约定……才不能不遵守……
53,,あははっ、<br>本当にグレアはいい子だなぁ。<br>えらいえらい♪,啊哈哈，古蕾雅真的是个好孩子。了不起了不起♪
55,,えへへ……,诶嘿嘿……
