id,en,jp,trans
0-chapter_name,,守るべきもの,要守护之物
0-synopsis,,魔物を掃討したグレアはアンの場所に戻る。グレアが、アンの怪我はかすり傷だとわかり安心すると、そこに姬塔一行が駆けてくる。一行は、竜の力をコントロールできたグレアを称賛する。グレアは完璧に制御できたわけではなく偶然だとしつつも、穏やかな表情で一行とアンに感謝を述べる。一行は、迷いが晴れたグレアの様子から、あたたかな信頼を感じるのだった。,把魔物一扫而空的古蕾雅回到安所在的地方。发现安的伤是擦伤的古蕾雅安心下来以后，姬塔一行人也赶到了。大家称赞古蕾雅终于能控制龙之力了。古蕾雅一边说还不能完全控制，应该只是偶然的，一边向一行人与安表达感激之情。一行人从困惑一扫而空的古蕾雅脸上，感觉到了温暖的信赖之情。
1,,<span class='scene-font-katari'>力のコントロールに成功したグレアは、</span><br><span class='scene-font-katari'>魔物の掃討に成功する。</span>,<span class='scene-font-katari'>成功控制自己力量的古蕾雅，</span><br><span class='scene-font-katari'>成功地把魔物讨伐完毕</span>
2,,<span class='scene-font-katari'>町から魔物が消え去ったことを</span><br><span class='scene-font-katari'>確認するとすぐさまグレアは、</span><br><span class='scene-font-katari'>アンの場所へと戻った。</span>,<span class='scene-font-katari'>确认镇上的魔物已经全部消失后，</span><br><span class='scene-font-katari'>古蕾雅回到了安所在的地方。</span>
4,,アン……！<br>怪我、本当にひどくない？<br>大丈夫なの……？,安……！<br>伤口真的还好吗？<br>没事吗……？
5,,ふふふ、心配してくれてありがとう。<br>大丈夫だよ。<br>本当にかすり傷だったんだから。,呼呼呼、这么关心我真是多谢啦。<br没事哦。<br>因为真的只是擦伤嘛。
6,,そっか、良かった……,是吗，那就好……
7,,<span class='scene-font-katari'>安心した様子でグレアが息を吐くと、</span><br><span class='scene-font-katari'>町の防衛に当たっていた</span><br><span class='scene-font-katari'>姬塔一行が駆けてきた。</span>,<span class='scene-font-katari'>安心下来的古蕾雅松了口气，</span><br><span class='scene-font-katari'>町の防衛に当たっていた</span><br><span class='scene-font-katari'>姬塔一行が駆けてきた。</span>
8,,おいおい、見たぜ、ピアノの姉ちゃん！<br>すっげぇな、<br>あっという間に片付いちまったぞ！,おいおい、見たぜ、ピアノの姉ちゃん！<br>すっげぇな、<br>あっという間に片付いちまったぞ！
9,,力のコントロールができたのね！<br>良かった……,你力のコントロールができたのね！<br>良かった……
10,,そうそう！　すごかったよ、グレア！<br>これで目的も達成だね♪,うそう！　すごかったよ、グレア！<br>これで目的も達成だね♪
11,,ううん……でもまだ、<br>完璧じゃないよ。<br>さっきのは偶然だと思う……,ううん……でもまだ、<br>完璧じゃないよ。<br>さっきのは偶然だと思う……
12,,たぶん今、力を解放したら<br>きっと暴走しちゃうと思うんだ……,たぶん今、力を解放したら<br>きっと暴走しちゃうと思うんだ……
13,,<span class='scene-font-katari'>そう告げるグレアだが、</span><br><span class='scene-font-katari'>彼女の表情はとても穏やかに、</span><br><span class='scene-font-katari'>姬塔には見えた。</span>,<span class='scene-font-katari'>そう告げるグレアだが、</span><br><span class='scene-font-katari'>彼女の表情はとても穏やかに、</span><br><span class='scene-font-katari'>姬塔には見えた。</span>
14,,ふふふ……でも、大丈夫。<br>アンが、言ってくれたから。<br>頑張ったことは無駄にならないって。,ふふふ……でも、大丈夫。<br>アンが、言ってくれたから。<br>頑張ったことは無駄にならないって。
15,,ゆっくり、頑張るよ。<br>みんなと一緒に。,ゆっくり、頑張るよ。<br>みんなと一緒に。
16,,ふふふ、そっか。<br>よかった……私で良ければ<br>いつでも助けになるよ。,ふふふ、そっか。<br>よかった……私で良ければ<br>いつでも助けになるよ。
17,,私達も力貸しますよ！,我们也借给它！
18,,ありがとう、みんな……,谢谢大家……
19,,みんなのおかげで……<br>いろんなことに気づけたよ。<br>本当に、ありがとう。,みんなのおかげで……<br>いろんなことに気づけたよ。<br>本当に、ありがとう。
20,,良ければまた、<br>遊んでくれるとうれしいな。,良ければまた、<br>遊んでくれるとうれしいな。
21,,もちろんですっ！<br>また遊びましょう、グレアさん！,もちろんですっ！<br>また遊びましょう、グレアさん！
22,,ふふふ……<br>これからもよろしくね。,ふふふ……<br>これからもよろしくね。
23,,<span class='scene-font-katari'>晴れ晴れとした様子で</span><br><span class='scene-font-katari'>グレアは優しげに微笑んだ。</span>,<span class='scene-font-katari'>晴れ晴れとした様子で</span><br><span class='scene-font-katari'>グレアは優しげに微笑んだ。</span>
24,,<span class='scene-font-katari'>迷いが晴れた様子の彼女から、</span><br><span class='scene-font-katari'>姬塔一行はあたたかな信頼を</span><br><span class='scene-font-katari'>感じるのだった。</span>,<span class='scene-font-katari'>迷いが晴れた様子の彼女から、</span><br><span class='scene-font-katari'>感觉到了</span><br><span class='scene-font-katari'>温暖的信赖之情。</span>
info,,1,scene_chr399_q3_s20
