id,name,text,trans
1,マコラ/玛蔻拉,くゥ～～～～ッ……\nいいねェいいねェ、初日の出！,唔～～～……大年初一的日出真不错啊！
2,マコラ/玛蔻拉,不思議とサ、お天道様から\nたっくさんのパワーをもらったような\n気にならないかい？,神奇的是，你觉不觉得自己从太阳公公那里吸收了很多能量？
3,マコラ/玛蔻拉,ってことでェ～～……\n年始の挨拶回り、餅つき大会の仕切り、\n兎屋一座の安全、成功祈願に……,也就是说……新年的走访问候、年糕大会的结算，为了兔屋一座的安全和成功祈愿……
4,マコラ/玛蔻拉,開運招福祈願ショーの幕開けだーい！\n今年も年明けから張り切っちゃうよォ！,还有开运招福祈愿秀的开幕！今年也要从年初开始努力哦！
5,マコラ/玛蔻拉,へっ……？\n「新年早々、精力的ですごい」って！？,哎……？你说我“新年伊始就精力十足很厉害”！？
6,マコラ/玛蔻拉,<span class='scene-font-4'>あっはっは！</span>\nなーに言ってんのサ姬塔！,啊哈哈！你在说什么啊姬塔！
7,マコラ/玛蔻拉,大所帯の騎空団を年がら年中率いてる\n姬塔の方が、\nアタイの何百倍もすごいってば！,一年到头率领大型骑空团的姬塔，才是要比我厉害好几百倍呢！
8,マコラ/玛蔻拉,おやおやァ……？\nその自覚がないってとこが\n大物の証なのかもしれないねェ～～！,哎呀……？自己察觉不到或许也是大人物的证明吧！
info,,,scene_s3_newyear_3218_v1_0_2001_3_3040441000
译者,,,雨降星
