id,en,jp,trans
0-chapter_name,,空に馳せる羨望,向天空驰骋的慕意
0-synopsis,,一行はロゼッタに、男との因縁を尋ねるも、いつも通り煙に巻かれてしまう。ただロゼッタは、かつてその男に盗まれたという古い短剣を姬塔に渡す。深い事情は語らないが、それは姬塔が持っているべきものなのだという。そして彼女は、遠い過去を懐かしみ、変わりゆく世界を見据えるのだった。,一行人向萝塞塔询问她与男人的因缘，但是像往常一样被萝塞塔糊弄过去。但是，萝塞塔却把那个男人偷走的旧短剑交给了姬塔。虽然没有详细的说明，但这把短剑好像是姬塔就应该持有的样子。然后，她怀念遥远的过去，眺望着逐渐改变的世界。
0,,<span class='scene-font-katari'>魔晶を乱用した男を退けた一行。</span><br><span class='scene-font-katari'>人の姿に戻った男は、暴走に懲り、</span><br><span class='scene-font-katari'>反省した旨を告げると気を失った。</span>,<span class='scene-font-katari'>一行人击退了乱用魔晶的男人。变回人型的男人表示会惩罚自己的暴走并反省自己，说完就失去了意识。</span>
1,,<span class='scene-font-katari'>一行は男を屋敷に運び込むと、</span><br><span class='scene-font-katari'>グランサイファーに戻ることにした。</span>,<span class='scene-font-katari'>一行人将男人送回了宅邸，返回了格兰赛法。</span>
2,,ふぅ……<br>なんだかわかんねぇけど、<br>ロゼッタが無事で良かったぜ！,呼……虽然总觉得有点不明白，但萝塞塔没事就好了！
3,,はい！<br>心配してたんですよ、<br>旅をやめちゃうかもって……,是的！非常担心的，可能不会一起旅行什么的……
4,,ふふ、まさか。<br>あの男に「貸し」があったのよ。<br>ちょっと予想外の展開だったけれど。,呵呵，怎么会。那个男人「借」过点东西。只是发生了一些意料之外的事情而已。
5,,……そうだ、姬塔さん。<br>貴方に返したい物があるの。,……对了，姬塔。有东西要还给你。
6,,<span class='scene-font-katari'>するとロゼッタは、</span><br><span class='scene-font-katari'>年季のはいった短剣を、</span><br><span class='scene-font-katari'>姬塔に渡した。</span>,<span class='scene-font-katari'>于是萝塞塔将当年的短剑交给了姬塔。</span>
6-sel1_txt,,<span class='scene-font-katari'>これは何？</span>,这是什么？
6-sel2_txt,,<span class='scene-font-katari'>自分の物じゃない</span>,这不是我的东西
7,,……言ってみれば、古い約束ね。,……非要说的话，是古老的约定呢。
8,,……そうね。<br>でも、いずれ貴方の手に渡った物よ。,……是呢。但是，总有一天这个东西会交到你的手上。
9,,受け取っておいて。<br>今はまだ、意味がわからなくても……,收下它吧，尽管现在还不明白它的意义。
10,,…………,…………
11,,不完全だからこそ、<br>人は人を求めて止まず……<br>そこに感情が生まれる……,正是因为不完美，人们才在不停的寻求他人……感情便由此而生……
12,,それは時に、絶大なる力を発揮する。<br>世界を揺さぶるほどの、大きな力を……,它能在某个时刻，发挥出巨大的力量。能够撼动世界的，巨大的力量……
13,,ふふ、ちょっと羨ましいかも。,呵呵，我或许是有点羡慕了。
14,,んん？<br>なんだよ、いきなり……,嗯？怎么了，突然这样……
15,,なんでもないわ。<br>……そうだ、それより荷物は？<br>食糧を預けたでしょ？,什么都没有哦。……对了，说起来那些包裹呢？粮食都准备好了吗？
16,,ああーっ！？<br>す、すみません！<br>街に置いたままです……,啊啊！对，对不起！它们还在街上……
17,,あらあら。<br>盗まれてないといいわね。,啊啦啊啦。要是没被偷走就好了呢。
18,,やっべぇ……<br>ラカムに怒られちまう！<br>オイラ、先に行ってるぜ！,糟糕……拉卡姆会生气的！我先过去了！
19,,ふふ、いってらっしゃい。,呵呵，一路顺风。
20,,<span class='scene-font-katari'>謎の多き女性、ロゼッタ。</span><br><span class='scene-font-katari'>彼女の秘密は未だ明かされない。</span>,<span class='scene-font-katari'>秘密众多的女性，萝塞塔。<br>她的秘密依然没有被揭开。</span>
21,,<span class='scene-font-katari'>だがその一端を窺わせる短剣は、</span><br><span class='scene-font-katari'>確かに姬塔の手の中にあり……</span><br><span class='scene-font-katari'>時おり優しく光り輝くのだった。</span>,<span class='scene-font-katari'>然而，能窥其一端的短剑，确实是在姬塔的手中……时不时的发出柔和而绚烂的光芒。</span>
info,,1,scene_chr223_q3_s20
