id,name,detail
npc,伊欧,3040065000
special,水晶之风,<div class=prt-text-small>光属性伤害(特大)/根据自身「魔力漩涡」层数强化奥义性能/我方全体根据「魔力漩涡」层数依次获得再生效果/强壮效果/伤害上限UP<br><span class=text-blue>◆消耗全部「魔力漩涡」</span></div>
special-エレメンタル・オーバーリミット,元素溢限,<div class=prt-text-small>光属性伤害(特大)/根据自身「魔力漩涡」层数强化奥义性能/我方全体根据「魔力漩涡」层数依次获得再生效果/强壮效果/伤害上限UP<br><span class=text-blue>◆消耗1层「魔力漩涡」</span></div>
skill-1,花耀七闪,对敌方随机造成7次弱点属性伤害
skill-1++,花耀七闪,<div class=prt-text-small>对敌方随机造成7次弱点属性伤害<br><span class=text-blue>◆根据「魔力漩涡」层数提升伤害次数和伤害性能</span></div>
skill-2,治愈III,我方全体HP回复(上限5000)
skill-2,圣念祈愿,我方全体HP回复(上限5000)/攻防UP<br><span class=text-blue>◆根据「魔力漩涡」层数提升性能</span>
skill-3,魔力漩涡,<div class=prt-text-small>将自身奥义值转化为「魔力漩涡」(最大3层)<br><span class=text-blue>◆每25%转化为1层</span></div>
skill-4,封魔之杖,<div class=prt-text-small>消耗3层「魔力漩涡」自身获得「魔封杖」<br><span class=text-blue>◆发动奥义后追加发动1次2层「魔力漩涡」加成的「花耀七闪」/我方光属性角色每使用5次技能，自动发动1次「花耀七闪」</span></div>
support-1,冰晶帷幕,我方全体获得暗属性伤害减轻<span class=text-blue>◆仅前排有效</span>
support-2,魔力之光,我方全体根据「魔力漩涡」层数获得光属性攻击力UP<span class=text-blue>◆仅前排有效</span>
support-2+,魔力之光,我方全体根据「魔力漩涡」层数获得光属性攻击力UP/弱化耐性UP<span class=text-blue>◆仅前排有效</span>
skill-lb,LB技能,使用技能时自身奥义值UP
intro,苍翠的魔法少女,在天空的旅途中，魔导师少女将师父的言语铭记心中，完成了华丽的变身。就像是让小小的花蕾开放出鲜花一般，象征着她自身内心的成长。
