id,name,detail
npc,索恩,3040031000
special,星之猎人,光属性伤害(特大)/在下次发动紧钳一矢的时候追加麻痹效果
special-アステロイド・イェーガー,星体猎手,光属性伤害(特大)/在下次发动紧钳一矢的时候追加麻痹效果/我方全体的暴击率上升
special-ステラ・ターミネイション,群星终结,光属性伤害(特大)/在下次发动紧钳一矢的性能UP（且发动2次）/可立即使用/我方全体的暴击率上升
special-Asteroid Jaeger,群星猎手,光属性伤害(特大)/在下次发动紧钳一矢的时候追加麻痹效果/我方全体的暴击率上升
skill-1,墨丘利的轻盈,回避所有敌人的攻击/攻击上升(特大)
skill-1++,墨丘利的轻盈,回避所有敌人的攻击/攻击上升(特大)/技能伤害上限UP
skill-2,腐化,给与敌人全体各种各样的弱化效果/即死效果
skill-3,紧钳一矢,根据敌人弱化效果的数量给予伤害
skill-3+,紧钳一矢,对敌方全体，根据敌人弱化效果的数量给予伤害
skill-4,二王的纷争,<div class=prt-text-small>延长敌人全体弱化效果的时间/根据敌人全体弱化效果的数量给予相应次数的伤害(最多10次)　<span class=text-blue>◆不能再次使用</span></div>
support-1,魔眼猎手,对敌方全体进行通常攻击
support-1[90],魔眼猎手,对敌方全体进行通常攻击/敌人的数量越少自己的攻击力越高
support-2,孤高的狙击手,敌人的数量越少弱化成功率越高
skill-lb,LB技能,回避成功时给予敌人全体光属性伤害
intro,十天众,威胁全空，拥有天赋的才子用她无与伦比的力量掌握着遥远苍天的一切。无人可以逃脱她看透万里的尖锐眼瞳，她可以瞬间降下歼灭的光芒之雨，消灭敌人。
