id,en,jp,trans
0-chapter_name,,変わらぬ仲の良さ,完全没变的好朋友
0-synopsis,,ある日、臨海実習に行く生徒達の護衛と監視の依頼を受けた姬塔達は、マナリア魔法学院を訪れ、グレア、アンと出会う。アンの提案で、一行はオーウェンを加え街の商店でアンとグレアの水着を探すことに。グレアは恥ずかしがりながらもアンに勧められた水着を試着し、次にアンの水着を選び始める。楽しげなアンとグレアを、オーウェンは微笑ましげに見つめるのだった。,ある日、臨海実習に行く生徒達の護衛と監視の依頼を受けた姬塔達は、マナリア魔法学院を訪れ、グレア、アンと出会う。アンの提案で、一行はオーウェンを加え街の商店でアンとグレアの水着を探すことに。グレアは恥ずかしがりながらもアンに勧められた水着を試着し、次にアンの水着を選び始める。楽しげなアンとグレアを、オーウェンは微笑ましげに見つめるのだった。
1,,<span class='scene-font-katari'>臨海実習に行く</span><br><span class='scene-font-katari'>生徒達の護衛と監視をしてほしい。</span>,<span class='scene-font-katari'>因为要去临海实习，</span><br><span class='scene-font-katari'>想要有人护卫跟监视学生们。</span>
2,,<span class='scene-font-katari'>その依頼を受けた一行は、</span><br><span class='scene-font-katari'>依頼元であるマナリア魔法学院を</span><br><span class='scene-font-katari'>訪れていた。</span>,<span class='scene-font-katari'>接受了这个委托的一行人，</span><br><span class='scene-font-katari'>前去访问了发出委托的玛那利亚魔法学院</span>
3,,それにしても、<br>ここに来るのも久しぶりだなぁ。,话说如此，<br>真的是好久没来了啊。
4,,はい！<br>グレアさん達、<br>元気にしてるでしょうか？,是啊！<br>古蕾雅她们，<br>过得还好吗？
5,,大丈夫だろ、<br>ピアノの姉ちゃん達なら。,肯定没问题吧，<br>钢琴的姐姐她们的话。
14,,って、おっ！<br>あそこにいるのって、<br>ピアノの姉ちゃん達じゃねぇか？,啊，喂！<br>在那边的<br>不就是钢琴的姐姐她们吗？
15,,<span class='scene-font-katari'>ビィの指す先には、</span><br><span class='scene-font-katari'>困ったような表情をしているグレアと</span><br><span class='scene-font-katari'>笑顔のアンの姿。</span>,<span class='scene-font-katari'>碧指着的方向站着的是，</span><br><span class='scene-font-katari'>看起来非常困扰的古蕾雅</span><br><span class='scene-font-katari'>跟满脸笑容的安。</span>
16,,グレアさん！　アンさん！,古蕾雅！　安！
17,,え、ルリアさん！？<br>それに姬塔さん達も……,诶，露莉亚！？<br>而且姬塔你们也……
18,,え？　え？<br>どうして、みんながマナリアにいるの？,呃？　呃？<br>为什么，大家都来玛那利亚了？
