id,en,jp,trans
0-chapter_name,,南南西の守護神,南南西的守护神
0-synopsis,,旅の途中、十二年に一度だけ開帳されるという霊験あらたかな神社に立ちよった一行は、そこで十二神将の一人・アニラと出会う。その神社で、星の世界の動向を探る監視役を与えられていたアニラは、一行とともに星の世界を目指したいと言う。寂しがりやなアニラは、一行とともに空に旅立つのだった。,在旅途中，一行人听说了每十二年才开放一次的很灵验的神社。并在那里遇见了十二神将之一阿妮拉。
0,,<span class='scene-font-katari'>旅の途中、十二年に一度だけ</span><br><span class='scene-font-katari'>開帳されるという霊験あらたかな</span><br><span class='scene-font-katari'>神社の噂を聞きつけた一行。</span>,在旅途中，一行人听说了每十二年才开放一次的很灵验的神社。
1,,<span class='scene-font-katari'>一行は、その神社で無病息災の</span><br><span class='scene-font-katari'>福を授かるべく、騎空艇を</span><br><span class='scene-font-katari'>南南西に向けて航行させていた。</span>,一行人为了从神社祈得祛病消灾的福气，将骑空艇向南南西方向开去。<br>【译者注：南南西是指南和西南之间的方向】
2,,本当に……<br>この方角であってるんでしょうか？<br>なんだか心配になってきました……,真的……<br>是这个方向没错吧？<br>感觉有点担心起来了……
3,,ああ！<br>今年の恵方は南南西だから……<br>この<span class='scene-font-place'>羊神宮</span>で間違いないと思うぜ！,嗯！<br>因为今年吉利的方向是南南西.....<br>就是这个羊神宫没错了！
4,,<span class='scene-font-katari'>その時……雲間から</span><br><span class='scene-font-katari'>大小さまざまの騎空艇が姿を現す。</span>,这时……在云中<br>出现了各式大小不一的骑空艇。
5,,あっ！　見てください、ビィさん！<br>私たちの他にも、騎空艇がどんどん<br>集まってきましたよ！,啊！ 碧！快看！<br> 除了我们，还有很多骑空艇聚集了过来了！
6,,こうしちゃいらんねぇ！<br>姬塔！<br>オイラ達も急ぐぞ！,事不宜迟！<br>姬塔！<br>我们也快点吧！
8,,<span class='scene-font-katari'>こうして、姬塔達は、</span><br><span class='scene-font-place'>羊神宮</span><span class='scene-font-katari'>の境内に足を踏み入れた。</span>,就这样，一行人走进了羊神宫的区域。
9,,<span class='scene-font-katari'>しかし……</span><br><span class='scene-font-katari'>一行の前には、すでに参拝客の</span><br><span class='scene-font-katari'>長蛇の列ができているのだった。</span>,但是……<br>在一行人前面、参拜者们已经排起了长龙。
11,,はわわわ……<br>す、すごい行列ですね……,哇啊啊……<br>真是好厉害的长队呢……
12,,あちゃ～<br>出遅れちまったか！,哎呀〜<br>来晚了啊！
13,,まぁまぁ……<br>気を取り直して、<br>私たちも列に並びましょう。,好啦……<br>我们也打起精神排队吧。
