id,en,jp,trans
0-chapter_name,,第31章　相反する決意,第31章 对立的决意
0-synopsis,,黒騎士が自らの計画のためにオルキスを奪還しようとしてるのを受け、ルリアは不安を抱いていた。黒騎士の計画がオルキスを傷つけるような物であったとしたら、絶対に止めて欲しいと言うルリア。黒騎士は、静かに笑って頷くのであった。,得知黑骑士夺回欧尔姬丝是为了自身的计划，露莉亚感到一丝不安。如果黑骑士的计划会伤害到欧尔姬丝，她希望黑骑士放弃。而黑骑士只是静静地微笑颔首。
0,,あ、あの……,那、那个……
1,,ん？　なんだ？,嗯？ 怎么了？
2,,黒騎士さん、言ってましたよね。<br>黒騎士さんの計画には、<br>オルキスちゃんが必要だ、って。,黑骑士，你说过，你的计划需要欧尔姬丝吧。
3,,黒騎士さんは……<br>オルキスちゃんを<br>どうするつもりなんですか？,黑骑士你……想对欧尔姬丝做什么呢？
4,,いまは……<br>それを詳しく語ってやることは<br>出来ない。,现在……我无法详细说明。
5,,しかし……<br>私はあるべきものをあるべき姿に<br>返そうとしているだけだ。,不过……我只是想让事物回归原本的样子。
6,,難しいことはわかりません。<br>だけど、それがもし、<br>オルキスちゃんを傷つけるなら……,复杂是事情我不懂。但是，如果这会伤害到欧尔姬丝……
7,,…………,…………
8,,そんなこと、<br>絶対に考えないでくださいね。,请你千万不要做那种事。
9,,ふふ……肝に銘じておくとしよう。<br>私にとってオルキスは、<br>かけがえのない存在だからな。,呵呵……你的话我铭记在心。欧尔姬丝对我来说，是无可替代的存在。
info,,1,scene_cp31_q3_s20
