id,en,jp,trans
0-chapter_name,,第30章　真実の始まり,第30章  真相的端倪
0-synopsis,,あらかた兵を撒いた一行は、改めて帝国側からの要請にあった黒騎士の罪状を確認する。モニカはその訴えに対し異論があるかどうかを問うが、黒騎士ははっきり答えようとしない。,一行人甩掉士兵后，再次确认帝国委托中提及的黑骑士犯下的罪行。莫妮卡询问黑骑士对控告是否有异议，但黑骑士并没有直接回答。
0,,うむ……<br>どうやら兵はあらかた撒いたようじゃな。,嗯……看来我们已经甩掉士兵了。
1,,ああ……こちらにも姿は無い。<br>油断は出来ないがな。,看来是的……这边也看不到他们的踪影。不过还是不能大意。
2,,こほん……<br>それでは簡単にですが<br>状況を整理させて頂きます。,咳咳……那么我们先简单地整理一下状况吧。
3,,<span class='scene-font-katari'>そう告げると、リーシャは</span><br><span class='scene-font-katari'>取り出した用紙を読み上げ始める。</span>,<span class='scene-font-katari'>说完，莉夏取出纸张开始宣读。</span>
4,,先日、私達、秩序の騎空団に<br>エルステ帝国からの要請があり……,日前，我等秩序骑空团受埃尔斯特帝国的委托……
5,,私達は<br>エルステ帝国最高顧問であった黒騎士、<br>本名アポロニアを捕縛致しました。,将前埃尔斯特帝国最高顾问黑骑士，本名阿波罗尼亚逮捕。
6,,エルステ帝国側からの要請にあった<br>罪状は大きく分けて、３つ。,埃尔斯特帝国于委托中提到的罪状大致有三项。
7,,まず、<br>エルステ帝国そのものの乗っ取り、<br>独裁による苛烈な他島への侵略。,第一，窃夺埃尔斯特帝国实权，实行独裁统治，对其他岛屿进行残酷侵略。
8,,そして、<br>危険な実験を伴う魔晶の作成……,第二，进行大量危险实验研制魔晶……
9,,最後に、<br>その魔晶を粉状にした、<br>魔物をおびき寄せる粉末……,第三，使具有吸引魔兽效果的粉状魔晶……
10,,これを秘密裏に流通させ、<br>市井の治安を著しく悪化させたこと……<br>この３つだったな。,在黑市流通，造成市井治安剧烈恶化……以上三点。
11,,エルステ帝国からの、<br>これらの訴えに対し、異論はあるか？,对于埃尔斯特帝国的控告，你有异议吗？
12,,さぁ……どうだろうな。,你猜呢……究竟如何。
13,,黒騎士さん……,黑骑士……
14,,ふん……<br>これはもう、<br>認めた、ってことでいいんじゃないの？,哼……这就说明她承认了吧？
15,,いや……待つんじゃ、イオ。<br>そう決めるのは、まだ早い。,不……等一下，伊欧。这样决定有些太草率了，
16,,師匠！<br>でも、こいつは<span class='scene-font-place'>バルツ</span>を……！,师父！可是，这家伙害得<span class='scene-font-place'>瓦尔兹</span>……！
17,,認めてはいるさ……私の敗北をな。<br>あの女のほうが一枚上手だった、<br>それは確かに認めよう。,我承认……我的败北。是那女人更胜一筹，这一点我不得不承认。
18,,だが、諦めるつもりはない……<br>私は必ず彼女を……<br>オルキスを……,不过，我不打算放弃……我绝对要把她……把欧尔姬丝……
19,,見つけたぞ！　黒騎士！,找到你了！黑骑士！
20,,あらあら……<br>こんな状況じゃ、<br>落ち着いて話も出来ないわね。,哎呀哎呀……这种情况下，都没办法好好谈话呢。
21,,大事な話をしてるんだから……<br>空気の読めない悪い子は、<br>アタシがお仕置きしてあげるわ！,我们在讨论很重要的事呢……你们这些捣乱的坏孩子，由我来惩罚！
info,,1,scene_cp30_q2_s20
