id,en,jp,trans
0-chapter_name,,第29章　騒乱の出迎え,第29章 骚动的迎接
0-synopsis,,先行する騎空艇でリーシャは、自分達が黒騎士を捕えたのは本当に正しかったのかをモニカに問う。その問いにモニカは、純粋な悪などいないが、自分達では悪に残る良心を救ってやることは出来ないと告げる。しかし、姬塔達なら何かを成し遂げてくれるかもしれない、とモニカは期待を寄せる。,航行在前方的骑空艇中，莉夏询问莫妮卡逮捕黑骑士是否真的正确。莫妮卡回答道，虽然世上没有纯粹的恶，但自己无法拯救邪恶中残存的良心。但同时，她期待着姬塔等人的表现。
0,,<span class='scene-font-katari'>秩序の騎空団、第四騎空艇団。</span><br><span class='scene-font-katari'>旗艦グランツヴァイス。</span>,<span class='scene-font-katari'>秩序骑空团，第四骑空艇团。旗舰格兰茨伟士。</span>
1,,はぁ……,唉……
2,,ふふ……どうしたリーシャ。<br>ため息をついている姿など、<br>他の団員達には見せられないぞ。,呵呵……怎么了吗，莉夏。可不能让其他团员看见你叹气的样子哦。
3,,っ！？　モニカ船長！<br>も、申し訳ありませんっ！,唔！！莫妮卡船长！十、十分抱歉！
4,,まったく……<br>『船長』はやめてくれ、<br>と何度も言っているだろう。,真是的……说过多少次了，不要叫我“船长”。
5,,この<span class='scene-font-place'>ファータグランデ空域</span>を担当する<br>第四騎空艇団の船長はもう、<br>お前なんだぞ、リーシャ。,负责<span class='scene-font-place'>	法塔格兰德空域</span>的第四骑空艇团船长已经是你了，莉夏。
6,,は、はい……,是、是……
7,,そう畏まるな。<br>さっきの連中への告知だって、<br>ちゃんとこなしていたじゃないか。,别那么拘谨。你刚才向他们传达情况的时候，不是做得很好吗。
8,,『元』船長の私から見ても、<br>リーシャは立派に、<br>船長を務めていると思うぞ。,在我“前”船长看来，莉夏你已经是个很可靠的船长了。
9,,モニカさん……<br>でも私、迷ってるんです……,莫妮卡小姐……可是我很迷茫……
10,,うん？<br>それが、さっきのため息の理由か？,嗯？你刚才叹气，是因为这个？
11,,はい……<br>私達が捕縛した黒騎士……<br>彼女は女の子と一緒に居ましたよね？,是的……我们逮捕黑骑士的时候……她和那个女孩子在一起吧？
12,,そうだな……<br>あの女の子はエルステ帝国から<br>誘拐されたと聞いていたが……,是啊……据说那孩子是她从埃尔斯特帝国拐来的……
13,,黒騎士を捕まえた時、<br>あの子、すごく驚いて、<br>それから悲しそうな顔をして……,逮捕黑骑士的时候，那孩子非常震惊，还非常难过的样子……
14,,それに、国に帰れるっていうのに、<br>ちっとも嬉しそうじゃなくて……<br>ずっと黒騎士を気にしてて……,而且，明明终于能回国了，她却一点也不高兴……反而始终都很在意黑骑士……
15,,私達が、<br>黒騎士とあの子を引き離したのは<br>本当に正しいことだったんでしょうか？,我们把黑骑士和那孩子拆散，真的做得对吗？
16,,…………,…………
17,,だ、駄目ですよね！<br>こんなことで悩んでちゃ！,不、不行呢！我竟然在为这种事烦恼！
18,,父の名に恥じないように、<br>もっと頑張らなきゃ……<br>迷っている暇なんてない……！,我不能让父亲蒙羞，一定要更加努力……没有时间迷茫了……！
19,,そうだな……,是啊……
20,,エルステ帝国からの要請にあったように、<br>黒騎士が行っていた非道は<br>許されざるものだ。,埃尔斯特帝国也在委托中说明了，黑骑士犯下的罪行绝不可饶恕。
21,,しかし……しかしな、リーシャ。<br>お前は、一片の救いもない<br>純粋な悪が居ると思うか？,不过……不过莉夏。你认为无药可救的纯粹之恶存在吗？
22,,それは……,这……
23,,私は、純粋な悪など居ないと思う。,我认为，世上没有纯粹之恶。
24,,しかし、我々では<br>その悪の中に残る一欠片を<br>救ってやることは出来ない。,但是仅凭我们，无法拯救邪恶之中残存的善良。
25,,いかに騎空団という<br>しがらみの少ない形を取ろうとも<br>行える正義には限界があるんだ。,就算骑空团这一名义减少了我们前进的障碍，执行正义终归是有极限的。
26,,そう……ですね。,是……啊。
27,,ふふ……しかし、まぁ、<br>そうしょげた顔をするな。,呵呵……好了，别这样垂头丧气的。
28,,先ほどの連中……<br>あの騎空団の団長は、<br>良い目をしていた。,刚才那些人……那个骑空团团长，眼神很不错啊。
29,,あれは何かを成し遂げる者の目だ……<br>少しぐらいは、<br>期待してやってもいいんじゃないか？,那是成大事者的眼神……可以稍微期待一下他们的表现呢。
30,,あの……騎空団にですか？,期待……那个骑空团吗？
31,,そうだ……<br>ふふ……連中、ちゃんと我々に<br>付いて来ているといいが……,没错……呵呵……但愿他们能跟我们来……
info,,1,scene_cp29_q1_s10
