id,en,jp,trans
0-chapter_name,,第30章　真実の始まり,第30章  真相的端倪
0-synopsis,,黒騎士はエルステ帝国から訴えられている悪行には、ほとんど加担していないのではないか、とザカ大公は疑問を投げかける。ザカ大公には、バルツ公国を混乱に陥れたのは黒騎士ではないという確信があった。,扎卡大公认为埃尔斯特帝国控告的罪状几乎与黑骑士无关，询问黑骑士是否如此。同时他也确信，让瓦尔兹公国陷入混乱的罪魁祸首并非黑骑士。
0,,それで？<br>なんだってあんたは、<br>黒騎士が関わってないなんて……,于是呢？为什么你认为黑骑士没有参与其中……
1,,まさかとは思うが……<br>アポロの奴を庇ってやってる、<br>ってわけじゃあねぇよなぁ……,你该不会是……想包庇阿波罗吧……
2,,わしはそこまでお人好しではない。<br>特に<span class='scene-font-place'>バルツ</span>を脅かす者には、<br>一切の容赦をしないつもりじゃ。,我可不是是非不分的老好人。更别说是威胁到<span class='scene-font-place'>瓦尔兹</span>的罪犯，我是绝不会饶恕他们的。
3,,だったら……！,那……！
4,,<span class='scene-font-place'>バルツ</span>を脅かす者には……な。,如果她真的威胁到了<span class='scene-font-place'>瓦尔兹</span>的话……
5,,黒騎士よ……<br>お主はわしが<br>何を言おうとしているかわかるな？,黑骑士……你应该明白我想说什么吧？
6,,…………,…………
7,,イオよ……<br>よく聞きなさい。,伊欧……你听好了。
8,,わしは<span class='scene-font-place'>バルツ</span>を混乱に陥れたのは、<br>黒騎士ではないと睨んでいるのじゃ。,我认为让<span class='scene-font-place'>瓦尔兹</span>陷入混乱的罪魁祸首并非黑骑士。
9,,そりゃ……<br>実際、あのデカブツを作ったのは、<br>あんた自身だけどよ……,你要这么说……毕竟研制那个大家伙的，是你自己啊……
10,,でも、<br>あんたは黒騎士に操られて……,但你是被黑骑士操纵的……
11,,そうではない……<br>わしを狂わせたのは、<br>恐らく黒騎士ではないのじゃ。,并非如此……害我发疯的应该不是黑骑士。
12,,…………,…………
13,,そ……そんなわけないじゃない！<br>だって……<br>だって、あの時、黒騎士が……,这……这怎么可能嘛！因为……因为那时候，黑骑士她……
14,,くっ……<br>しかし、動揺している<br>余裕もないようだな……,唔……我们没时间因这种事动摇了……
15,,また兵達が近づいてきている。<br>迎え撃つぞ！　姬塔！,又有士兵靠近这里了。迎击吧，姬塔！
info,,1,scene_cp30_q3_s20
