id,en,jp,trans
0-chapter_name,,第30章　真実の始まり,第30章  真相的端倪
0-synopsis,,帝国兵達を次々と退ける姬塔一行の実力を認めた黒騎士は、ついに真実を告げる覚悟を決める。そして黒騎士は一行の覚悟を見込んで、自らをアマルティア島から脱獄させてほしい、と口にする。,看着姬塔等人使帝国士兵接连败退，黑骑士终于承认众人的实力，决心告诉他们真相。黑骑士指望众人的决心能打破现状，表示希望众人助她从阿玛提亚岛越狱。
1,,ぐふっ……,唔啊……
3,,まったく……<br>次々出てきてキリがないわね。,真是的……一波接一波出现，没完没了的。
4,,さっきの秩序の騎空団の子達は、<br>ちゃんとやってるのかしら？,秩序骑空团的那两个女孩子有没有在好好地指挥作战呀？
5,,こんだけ目の前で戦えば、<br>オイラ達の実力は、<br>十分わかったんじゃねーか？,看咱们战斗了这么久，差不多也了解咱们的实力了吧？
6,,ふん……確かにな。<br>ならば聞こう……最後の問いだ。,哼……也是啊。那么我再问最后一个问题。
7,,貴様に……<br>真実と向き合う覚悟はあるか？,你……有面对真相的觉悟吗？
7-sel1_txt,,<span class='scene-font-katari'>ある</span>,<span class='scene-font-katari'>有</span>
7-sel2_txt,,<span class='scene-font-katari'>もちろん</span>,<span class='scene-font-katari'>当然</span>
8,,ククク……そうか。<br>貴様はつくづく<br>期待を裏切らない奴だな。,呵呵呵……是吗。你真的不会让人失望啊。
9,,ふん……軽い調子では<br>痛い目を見るやもしれんぞ。,哼……得意忘形可是会吃苦头的。
10,,しかし、<br>それも実力ゆえの自信の表れか……,不过，这也体现了你对自己的实力充满了自信……
11,,黒騎士さん……教えてください。<br>貴方が何と戦っていたのか……,黑骑士……请你告诉我。你到底在和什么战斗呢……
12,,そして……<br>私とオルキスちゃんが何者なのか……！,还有……我和欧尔姬丝到底是什么人……！
13,,ルリア……<br>お前がそう望むのなら、教えよう。,露莉亚……既然你想知道，我就告诉你吧。
14,,しかし、望んだ答えがあると思うな。<br>真実は常に<br>もっとも最悪な想像をも絶望させる。,但是，不要以为会听到你想听的答案。真相总会使最糟糕的想象也绝望。
15,,ふふ……<br>この者達は、<br>もはやそんな脅しには屈さぬよ。,呵呵……他们已经不会因为这种威胁退缩了。
16,,ふん……<br>見くびるな、ということか。,哼……叫我不要小看你们吗。
17,,ならば……<br>貴様らを<br>覚悟ある実力者と見込んで頼みがある。,那么……对你们这些有觉悟的强者，我有一个请求。
18,,頼み……だと？,你说……请求？
19,,ああ……<br>これはいまこの場に居る<br>貴様らにしか頼めない。,不错……我也只有拜托在场的你们这些人。
20,,私をこの場から……<br>このアマルティア島から、<br>脱獄させてほしい。,帮助我从这里……从阿玛提亚岛越狱。
21,,<span class='scene-font-katari'>そう言って黒騎士は、</span><br><span class='scene-font-katari'>真っ直ぐに姬塔を見つめる。</span>,<span class='scene-font-katari'>说着，黑骑士直视姬塔的眼睛。</span>
22,,<span class='scene-font-katari'>その瞳に偽りの光は無いが、</span><br><span class='scene-font-katari'>奈落よりも昏い野望が</span><br><span class='scene-font-katari'>確かに煌めいているのだった。</span>,<span class='scene-font-katari'>黑骑士眼中的确没有一丝虚伪，但却有比深渊更幽暗的野心在闪烁。</span>
info,,1,scene_cp30_q4_s30
