id,name,text,trans
0-chapter_name,,果て無き闘争への誘い,果て無き闘争への誘い
0-synopsis,,エッセルの強さを試した十狼雷は「我を手に取れば、お前の望む何者にも負けない力が手に入る」とエッセルをけしかける。弟妹達を守りたいエッセルは、その言葉に魅かれ、思わず十狼雷に手をのばす。すると十狼雷は、悩み戸惑うエッセルの心に語りかけ、その正気を奪うと「共に強さを世に知らしめるのだ！」と、エッセルを果て無き闘争へ誘うのだった。,知道了艾瑟尔的强大的十狼雷，向他说道“拿起我吧，你就会获得无与伦比的力量”。想要守护弟妹的艾瑟尔，被言语所迷惑，不由得向十狼雷伸出了手。然后十狼雷向迷惑的艾瑟尔吐露话语，最终艾瑟尔失去了理智，十狼雷说到“一起让世人知晓你的强大吧”把艾瑟尔引向了无尽的战争中。
1,エッセル/艾瑟尔,…………ッ,…………
3,十狼雷,<span class='scene-font-gray'>いい……いいぞ娘！</span><br><span class='scene-font-gray'>我を手にし存分に使え！！</span><br><span class='scene-font-gray'>それこそが</span><span class='scene-font-spword'>天星器</span><span class='scene-font-gray'>の本懐よ！</span>,<span class='scene-font-gray'>很好……很好啊小姑娘！</span><br><span class='scene-font-gray'>充分使用我吧！！</span><br><span class='scene-font-gray'>这才是</span><span class='scene-font-spword'>天星器</span><span class='scene-font-gray'>的本愿！</span>
4,エッセル/艾瑟尔,ん……君は、誰かに使ってほしいの？<br>だったら、持ち主である<br>姬塔に頼めば……,嗯……你希望被谁使用吗？<br>那么就向持有者的<br>姬塔拜托的话……
6,十狼雷,<span class='scene-font-gray'>我を手に取れ、娘。</span><br><span class='scene-font-gray'>そうすればお前の望む</span><br><span class='scene-font-gray'>何者にも負けない力が手に入る。</span>,<span class='scene-font-gray'>拿起我、小姑娘。</span><br><span class='scene-font-gray'>如此一来你就会获得</span><br><span class='scene-font-gray'>不会输给任何人的力量。</span>
7,十狼雷,<span class='scene-font-gray'>お前の悩み、苦しみ……</span><br><span class='scene-font-gray'>我には伝わっている。</span><br><span class='scene-font-gray'>弟妹達を守りたいのだろう？</span>,<span class='scene-font-gray'>你的烦恼、痛苦……</span><br><span class='scene-font-gray'>已经传达给了我。</span><br><span class='scene-font-gray'>你想守护弟妹们吧？</span>
8,エッセル/艾瑟尔,何者にも……負けない力……<br>弟妹達を、守る……ための……,不会……输给任何人的力量……<br>为了、守护……弟妹们……
9,,<span class='scene-font-katari'>戸惑いながらもエッセルは、</span><br><span class='scene-font-spword'>十狼雷</span><span class='scene-font-katari'>の言葉に魅かれ</span><br><span class='scene-font-katari'>思わず手を伸ばす。</span>,<span class='scene-font-katari'>困惑的艾瑟尔、</span><br>被<span class='scene-font-spword'>十狼雷</span><span class='scene-font-katari'>的话语所迷惑</span><br><span class='scene-font-katari'>不由得伸出了手。</span>
10,エッセル/艾瑟尔,…………！,…………！
12,十狼雷,<span class='scene-font-gray'>そうだ、我が力に身を任せろ。</span><br><span class='scene-font-gray'>共に強さを世に知らしめるのだ！！</span>,<span class='scene-font-gray'>没错，委身与我的力量吧。</span><br><span class='scene-font-gray'>一起让世人知晓你的强大吧！！</span>
13,エッセル/艾瑟尔,私……は……,我……是……
14,,<span class='scene-font-katari'>悩み戸惑うエッセルの心に、</span><br><span class='scene-font-spword'>十狼雷</span><span class='scene-font-katari'>は語りかける。</span>,<span class='scene-font-katari'>向着迷惑的艾瑟尔、</span><br><span class='scene-font-spword'>十狼雷</span><span class='scene-font-katari'>如此说道。</span>
15,,<span class='scene-font-katari'>その言葉は彼女から正気を奪い、</span><br><span class='scene-font-katari'>果て無き闘争へと誘おうとしていた。</span>,<span class='scene-font-katari'>这些话语夺走了艾瑟尔的理智、</span><br><span class='scene-font-katari'>将她引诱向了无尽的战争。</span>
info,,,scene_ult_chr131_q3_s20
译者,,,
