id,name,detail
npc,兰斯洛特,3040023000
special,纯白之翼,水属性伤害(特大)
special++,纯白之翼,水属性伤害(特大)/下一次使用剑刃冲击时，技能发动2次
skill-1,剑刃冲击,对敌方单体造成3.5～4.5倍水属性伤害
skill-1+,剑刃冲击,对敌方单体造成4～5倍水属性伤害
skill-1++,剑刃冲击,对敌方单体造成4～5倍水属性伤害/攻防DOWN（累积）/自己的攻击UP（累积）
skill-2,巨浪,对敌方全体造成2次水属性伤害/自己的回避率UP/敌对心大幅UP
skill-2++,巨浪,<span class=prt-text-small>对敌方全体造成2次水属性伤害/自己的回避率UP/敌对心大幅UP/连续攻击几率UP/水属性追击效果</span>
skill-3,南十字星,对敌人造成4次水属性伤害/回避敌人所有攻击（1次）
skill-3+,南十字星,效果中必定二连击/三连击率UP/水属性追击效果
support-1,一骑当千,自己的回避率UP/回避时发动剑刃冲击
support-2,双剑乱舞,我方全体二连击率UP
skill-lb,LB技能,极小概率发动反击(回避/1次)
intro,俊英的双剑士,年轻的俊英率领着高贵的白龙骑士团。他为了拯救祖国的危机赌命赴险的身姿吸引了众多伙伴。他双剑上寄宿着的意志，是否能够开创祖国的未来。
