id,name,detail
npc,芙劳,3040161000
special,炎厄灾祸,火属性伤害(特大)/赋予敌人赤热效果
skill-1,奇异吸引场,对敌人造成火属性伤害/延长弱体效果1回合
skill-1+,奇异吸引场,对敌人造成火属性伤害/延长弱体效果1回合
skill-2,绯红梦魇,<div class=prt-text-small>对敌人造成火属性伤害/赋予恶梦诱惑效果<br><span class=text-blue>◆处于刚毅果断效果下时，赋予红色恶梦效果/驱散一个强化效果</span></div>
skill-2+,绯红梦魇,<div class=prt-text-small>对敌人造成火属性伤害/赋予恶梦诱惑效果<br><span class=text-blue>◆处于刚毅果断效果下时，赋予红色恶梦效果/驱散一个强化效果</span></div>
skill-3,无法驯服,<div class=prt-text-small>对敌人造成火属性伤害/自己的攻防UP（累积）/我方全体的HP回复/回复一个弱体效果</div>
support-1,孤影悄然,根据经过的回合数，自己的技能伤害上限UP/对赤热状态的敌人造成火属性追击效果
skill-sub,恶魔之逆位,延长火属性角色对敌人造成的弱体效果1回合
skill-main,力量之正位,赋予自己刚毅果断效果（伤害技能发动2次）<span class=text-blue>◆无法再次发动</span>
intro,鲜烈的力量,过于强大的力量，过于强大的光辉——来自他人的阴暗的感情以及与朋友的别离给了恶魔趁虚而入的机会，恶魔的低语让她的命运翻转了过来。然而她炫目的力量终有一天会逃脱束缚，照耀旅途引导伙伴。

