id,name,detail
npc,塞鲁艾尔,3040013000
special,赤枝传说,光属性伤害(特大)/(终突后附加)我方光属性角色暴击率UP(70%，120%伤害)
skill-1,速攻,对敌方单体造成1.5～2倍光属性伤害
skill-1+,速攻,对敌方单体造成2～2.5倍光属性伤害
skill-1++,速攻,对敌方单体造成3～4倍光属性伤害/伤害上限UP/技能伤害上限UP(累积，10%)
skill-2,皇家帐幕,我方全体免疫弱化效果(1次)/自身二连击率UP
skill-2+,皇家帐幕,我方全体免疫弱化效果(1次)/自身二连击率UP(90%)
skill-2++,皇家帐幕,我方全体免疫弱化效果(1次)/自身二连击率UP(100%)
skill-3,王子的荣耀,对敌方全体造成3~3.5倍光属性伤害/奥义值UP(20%)
skill-3+,王子的荣耀,对敌方全体造成3.5~4倍光属性伤害/我方全体奥义值UP(20%)
support-1,阿尔斯特王国第一王子,有极低概率进行反击(回避/1次)
skill-lb,LB技能,普攻时有概率获得攻击UP效果(累积)
intro,亡国的血脉,复兴了灭亡了的祖国后，王子踏上了旅途。灭国的元凶，据说是可以说是自己半身的友人。为了恢复友人的名誉，和他再次并肩，王子手握光芒之剑，不断战斗。
