id,name,detail
npc,萝伯美,3040155000
special,超音速重击,<div class=prt-text-small>光属性伤害(极大)(12.5倍)/消耗3能量<br><span class=text-blue>◆只剩余能量在3以上时才能发动</span></div>
skill-1,超斥力风暴,<div class=prt-text-small>对敌方单体造成光属性伤害/防御下降(累积)<br>自身TA率UP/光属性追击效果(80%) <br><span class=text-blue>◆消耗1子弹/子弹耗尽后无法使用</span></div>
skill-1+,超斥力风暴,<div class=prt-text-small>对敌方单体造成光属性伤害/防御下降(累积)<br>自身TA率UP/光属性追击效果(80%) <br><span class=text-blue>◆消耗1子弹/子弹耗尽后无法使用</span></div>
skill-2,虹色弧光,<div class=prt-text-small>对全体敌人造成10倍光属性伤害<br><span class=text-blue>◆消費2能量/战斗开始3回合后才能使用</span></div>
skill-2+,虹色弧光,<div class=prt-text-small>对全体敌人造成10倍光属性伤害<br><span class=text-blue>◆消費2能量/战斗开始3回合后才能使用</span></div>
skill-3,咆哮十字,<div class=prt-text-small>自身攻击UP(50%)/格挡效果(70%概率减轻30%伤害)<br><span class=text-blue>◆消耗1能量</span></div>
support-1,关联转换器,<div class=prt-text-small>受到队伍成员回血或强化效果时，回复2能量<br><span class=text-blue>◆战斗开始时能量值为5(最大5)/战斗开始时子弹数为3(无法回复)</span></div>
support-2,高机动型躯体,伤害技能1回合中能够连续使用2次
skill-lb,LB技能,技能「超斥力风暴」有概率不消耗子弹
intro,拥有了爱的钢铁战士,过于与闪光一起消失的钢铁战士，呼应所爱的人们的声音，再次启动了正义。将钢铁身躯中寄宿着的爱，和燃烧的勇气一起化为力量，挑战新的威胁。
