id,name,detail
npc,欧根,3040077000
special,狩猎炮火,土属性伤害(特大)/自身攻击20%UP(3回合)
skill-1,截击II,反击效果(回避时/3次)/自身敌对心UP<span class=text-blue>◆消耗50%奥义值</span>
skill-1+,截击II,反击效果(回避时/3次)/自身敌对心UP<span class=text-blue>◆消耗40%奥义值</span>
skill-2,突击,我方单体奥义值上升(15%)
skill-2+,突击,我方单体奥义值上升(20%)
skill-3,自动点火,自身奥义值上升至100%/净化1个弱化效果<span class=text-blue>◆效果中回合结束时奥义值上升至100%</span>
support-1,通古斯卡爆炸,成为敌方攻击目标时，奥义连击伤害UP(10%，累积，最大100%)
support-2,爆头,极小概率发动特大伤害暴击(5%概率造成5倍伤害)
skill-lb,LB技能,发动奥义时攻击UP(累积，最大30%，永续)
intro,,老辣的枪手终于倾吐心中的悔恨。若同处因果纠葛中的那女子听闻，定会为其母感到愤慨。而他只是相信二人会重归于好，静静等待。
